"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_07158E0AC8885FA35E5919EC","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","1","aum","","","13",""
"PAIR_882F2F1F182045A16DD0730C","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","2","aum","","","14",""
"PAIR_8A29EEA57B28BAC407276E24","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","3","aum","","","15",""
"PAIR_50BC9EBB95658930E61072FA","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","4","aum","","","16",""
"PAIR_141CCAB57652E641D7F2FEE7","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","5","aum","","","17",""
"PAIR_90A03864C018CC599AC13D5C","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","6","aum","","","18",""
"PAIR_DB785F0D9DF6713563CFB187","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","7","aum","","","19",""
"PAIR_9426CACB4A36C585D52742C3","B_ONLY","YES","1","performance_observation","Serving the University","assets under management","","8","aum","","","20",""
"PAIR_00DC49E8BC999E3304A5326A","VALUE_CONFLICT","YES","1","document_context","","DOCUMENT","","1","","","10","6","source_section|source_table|subject_name|text_raw"
"PAIR_A08628CE2084FB4937DD8B2B","CONTEXT_CONFLICT","YES","1","performance_observation","GRAPH 1 Investor Composition","Long Term Pool","","1","aum","","11","7","source_section|source_table|metric_name"
"PAIR_DEE1BA868B5A687AF15D2584","CLASSIFICATION_CONFLICT","YES","1","performance_observation","GRAPH 2 Long Term Pool Market Value","Long Term Pool","2022","1","aum","","13","9","source_section|source_table|currency_scale|metric_category"
"PAIR_73338E0673EDC381C4FB09B6","CLASSIFICATION_CONFLICT","YES","1","performance_observation","GRAPH 2 Long Term Pool Market Value","Long Term Pool","2023","1","aum","","14","10","source_section|source_table|currency_scale|metric_category"
"PAIR_40E4946BBACD6494B082A069","CLASSIFICATION_CONFLICT","YES","1","performance_observation","GRAPH 2 Long Term Pool Market Value","Long Term Pool","2024","1","aum","","15","11","source_section|source_table|currency_scale|metric_category"
"PAIR_5522EB88F6AA33284A4A5652","CLASSIFICATION_CONFLICT","YES","1","performance_observation","GRAPH 2 Long Term Pool Market Value","Long Term Pool","2025","1","aum","","16","12","source_section|source_table|currency_scale|metric_category"
"PAIR_9DF94200072EDE7A70D7FC6A","CONTEXT_CONFLICT","YES","1","performance_observation","GRAPH 1 Investor Composition","Short Term Pool","","1","aum","","12","8","source_section|source_table|metric_name|evidence_quote"
"PAIR_A3246A1F9D434BA0C19BF73C","CONTEXT_CONFLICT","YES","1","allocation_observation","GRAPH 1 Investor Composition","University of Virginia Endowment","","1","actual_allocation","","1","1","source_section|source_table"
"PAIR_5694DE1B05B9E9F812CF5EF1","A_ONLY","YES","1","allocation_observation","Serving the University","University of Virginia Endowment","Market Value","1","market_value","","6","",""
"PAIR_60E26FB3776477F6FB8F2647","CONTEXT_CONFLICT","YES","1","allocation_observation","GRAPH 1 Investor Composition","University Other Long-Term Assets","","1","actual_allocation","","2","2","source_section|source_table"
"PAIR_8C2640499E19702D1F45A378","A_ONLY","YES","1","allocation_observation","Serving the University","University Other Long-Term Assets","Market Value","1","market_value","","7","",""
"PAIR_87E32C744A3CCE3AA3112CC9","CONTEXT_CONFLICT","YES","1","allocation_observation","GRAPH 1 Investor Composition","University Strategic Investment Fund","","1","actual_allocation","","3","3","source_section|source_table"
"PAIR_AF57DE5D1375056B5D7911F3","A_ONLY","YES","1","allocation_observation","Serving the University","University Strategic Investment Fund","Market Value","1","market_value","","8","",""
"PAIR_CC73253379BE9F31F59CF81A","CONTEXT_CONFLICT","YES","1","allocation_observation","GRAPH 1 Investor Composition","University-Associated Organizations","","1","actual_allocation","","4","4","source_section|source_table"
"PAIR_13F3F45AA52A11B1D5FB5DC3","B_ONLY","YES","1","allocation_observation","Investor Composition","University-Associated Organizations","","2","actual_allocation","","","5",""
"PAIR_1C3DEDFAC50D2D5151CFF4CA","A_ONLY","YES","1","allocation_observation","Serving the University","University-Associated Organizations","Market Value","1","market_value","","9","",""
"PAIR_B57A66E40931B9DDE3BFA57F","A_ONLY","YES","1","allocation_observation","GRAPH 1 Investor Composition","University-Associated Organizations","Short Term Pool","1","actual_allocation","","5","",""
"PAIR_DDE6097955FAE314D4FB9B67","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","10YR","1","return","","28","46","source_section|source_table|metric_name|metric_value_raw"
"PAIR_4EEA40961EF1A7409581622B","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","1YR","1","return","","29","47","source_section|source_table|metric_name"
"PAIR_12656AADBBBE8BE506E68A3E","CONTEXT_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Absolute Return","2025","1","actual_allocation","","17","21","source_section|source_table|metric_name|evidence_quote"
"PAIR_1FDA69DA174AE7AC0E0A16CC","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","20YR","1","return","","30","48","source_section|source_table|metric_name"
"PAIR_20DED5F08002351E741D1CD9","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","3YR","1","return","","31","49","source_section|source_table|metric_name"
"PAIR_EF6733403E3CC24663A265F2","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","5YR","1","return","","32","50","source_section|source_table|metric_name|metric_value_raw"
"PAIR_A0DFC1AD8B0621A4E1A35A31","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Cash","10YR","1","return","","33","51","source_section|source_table|metric_name|metric_value_raw"
"PAIR_FE758AACD40071D2C088FBBD","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Cash","1YR","1","return","","34","52","source_section|source_table|metric_name"
"PAIR_FBA1A69A52EC6F3DFA8305AE","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Cash","3YR","1","return","","35","53","source_section|source_table|metric_name"
"PAIR_806487CE21113924DCB29968","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Cash","5YR","1","return","","36","54","source_section|source_table|metric_name|metric_value_raw"
"PAIR_69E118D0AF5666CDA5AFD780","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Credit","10YR","1","return","","37","55","source_section|source_table|metric_name|metric_value_raw"
"PAIR_81973F7B93BBA1F78E40DFE9","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Credit","1YR","1","return","","38","56","source_section|source_table|metric_name"
"PAIR_284937CB8F8186E9C3376D45","CONTEXT_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Credit","2025","1","actual_allocation","","18","22","source_section|source_table|metric_name|evidence_quote"
"PAIR_AB524392BD9980D79936ADCC","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Credit","20YR","1","return","","39","57","source_section|source_table|metric_name"
"PAIR_D59F047F24508B1C6B18E776","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Credit","3YR","1","return","","40","58","source_section|source_table|metric_name"
"PAIR_82C59A0464FDFE6112D1E80A","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Credit","5YR","1","return","","41","59","source_section|source_table|metric_name|metric_value_raw"
"PAIR_13551A163C5194820EEE3FA5","CLASSIFICATION_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Equity","Policy Portfolio","1","actual_allocation","","19","23","source_section|source_table|subject_type|subject_name|asset_class|metric_name|evidence_quote"
"PAIR_C556B34A86E9D7A529C405F2","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","10YR","1","return","","42","60","source_section|source_table|metric_name"
"PAIR_378879FDBDFD3D068B1D95C7","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","1YR","1","return","","43","61","source_section|source_table|metric_name"
"PAIR_AD5CEFF62D66A40A66285CC5","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","20YR","1","return","","44","62","source_section|source_table|metric_name"
"PAIR_530DA1ACEC3C7C9AA1FEF617","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","3YR","1","return","","45","63","source_section|source_table|metric_name"
"PAIR_33C8DB65C58EA89EF5B934DD","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","5YR","1","return","","46","64","source_section|source_table|metric_name"
"PAIR_9247952099718A0AE7F9A94F","CLASSIFICATION_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Fixed Income","Policy Portfolio","1","actual_allocation","","20","24","source_section|source_table|subject_type|subject_name|asset_class|metric_name|evidence_quote"
"PAIR_7F689F9D2EA12B3F82989CFC","B_ONLY","YES","2","allocation_observation","Long Term Pool Historical Asset Allocation","Fixed Income & Cash","2025","1","actual_allocation","","","25",""
"PAIR_6AD00528E871C38CAE9CA349","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Long Term Pool","","1","return","","","30",""
"PAIR_46D3C1F493B2894DDD763DB3","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Long Term Pool","","2","return","","","31",""
"PAIR_645C490900EDEA134B8DA25D","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Long Term Pool","","3","return","","","32",""
"PAIR_4BE5CB3ACEF7F21F60A3FAD5","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Long Term Pool","","4","return","","","33",""
"PAIR_26B25DE5513B83E83200FD61","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Long Term Pool","","5","fair_value","","","34",""
"PAIR_87EA058C7894E65E8FB7B6FC","B_ONLY","YES","2","performance_observation","Long Term Pool Relative Performance","Long Term Pool","10 Years","1","return","","","37",""
"PAIR_3F3F36FC55FE206DA6749129","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","10YR","1","return","","47","65","source_section|source_table|metric_name"
"PAIR_25F94A8840A4D45659DC2B92","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","1YR","1","return","","48","66","source_section|source_table|metric_name"
"PAIR_71EC420180B2E8E2A16EA906","B_ONLY","YES","2","performance_observation","Long Term Pool Relative Performance","Long Term Pool","20 Years","1","return","","","38",""
"PAIR_8ED68473EFB380A6F9FC0098","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","20YR","1","return","","49","67","source_section|source_table|metric_name"
"PAIR_90354A46554BEE277D26F117","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","3YR","1","return","","50","68","source_section|source_table|metric_name"
"PAIR_CA130346A84E8C53A867C07E","B_ONLY","YES","2","performance_observation","Long Term Pool Relative Performance","Long Term Pool","5 Years","1","return","","","39",""
"PAIR_3D0B1B7880C14139DD422EBE","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","5YR","1","return","","51","69","source_section|source_table|metric_name"
"PAIR_EA25918C8FBBD7871FCC5A24","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","10YR","1","return","","52","70","source_section|source_table|metric_name|metric_value_raw"
"PAIR_4DEE7898F353FCAB33155509","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","1YR","1","return","","53","71","source_section|source_table|metric_name"
"PAIR_430E0FC0E108486D9D3C9FAD","CONTEXT_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Long/Short Equity","2025","1","actual_allocation","","21","26","source_section|source_table|metric_name|evidence_quote"
"PAIR_7D87E618CC8F9FC3F0C0E210","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","20YR","1","return","","54","72","source_section|source_table|metric_name"
"PAIR_9CE24BD383E41DDED6747468","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","3YR","1","return","","55","73","source_section|source_table|metric_name"
"PAIR_6A64C3D950E8DAA2C6069C41","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","5YR","1","return","","56","74","source_section|source_table|metric_name|metric_value_raw"
"PAIR_83549BCC56FF8669B01960F0","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","10YR","1","return","","57","75","source_section|source_table|metric_name"
"PAIR_FA84EC9C1F1A898D04D48541","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","1YR","1","return","","58","76","source_section|source_table|metric_name"
"PAIR_18E93B181746DE5D192C9211","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","20YR","1","return","","59","77","source_section|source_table|metric_name"
"PAIR_D9E94B98582538F455A34202","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","3YR","1","return","","60","78","source_section|source_table|metric_name"
"PAIR_74859E416382F80C903D0D8C","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","5YR","1","return","","61","79","source_section|source_table|metric_name"
"PAIR_CB1E99FF999FBADB7BC3261D","B_ONLY","YES","2","performance_observation","Long Term Pool Relative Performance","Policy Portfolio","10 Years","1","return","","","40",""
"PAIR_CA0B1E62A60ADAF021C44355","B_ONLY","YES","2","performance_observation","Long Term Pool Relative Performance","Policy Portfolio","20 Years","1","return","","","41",""
"PAIR_124731030B2BACAEC1AAA6B9","B_ONLY","YES","2","performance_observation","Long Term Pool Relative Performance","Policy Portfolio","5 Years","1","return","","","42",""
"PAIR_B9A473554FAF5801F6167E69","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Private Equity","","1","return","","","35",""
"PAIR_6BE64AB70250F8B639567C38","B_ONLY","YES","2","performance_observation","Long Term Pool Performance","Private Equity","","2","alpha","","","36",""
"PAIR_4618479D09E469CD024C84F2","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Private Equity","10YR","1","return","","62","80","source_section|source_table|metric_name|metric_value_raw"
"PAIR_4A7688B2AE7B2054A342846F","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Private Equity","1YR","1","return","","63","81","source_section|source_table|metric_name"
"PAIR_8AE2C961CC16A95120354FA9","CONTEXT_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Private Equity","2025","1","actual_allocation","","22","27","source_section|source_table|metric_name"
"PAIR_E20767491182F846976370A2","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Private Equity","20YR","1","return","","64","82","source_section|source_table|metric_name"
"PAIR_DE7B6204E46E86E94052694D","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Private Equity","3YR","1","return","","65","83","source_section|source_table|metric_name"
"PAIR_E6C1436567A5DACCEDBAF752","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Private Equity","5YR","1","return","","66","84","source_section|source_table|metric_name|metric_value_raw"
"PAIR_14F07A6BCD2F872CDB05BAA8","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Public Equity","10YR","1","return","","67","85","source_section|source_table|metric_name|metric_value_raw"
"PAIR_964BE8837BCF0A51AA6C3C59","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Public Equity","1YR","1","return","","68","86","source_section|source_table|metric_name"
"PAIR_DECD2E154B597F0A9D8B4822","CONTEXT_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Public Equity","2025","1","actual_allocation","","23","28","source_section|source_table|metric_name"
"PAIR_E624DCB95075FE5EEC5B3C57","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Public Equity","20YR","1","return","","69","87","source_section|source_table|metric_name"
"PAIR_76A88FFFF95924A9B2F9B0F2","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Public Equity","3YR","1","return","","70","88","source_section|source_table|metric_name"
"PAIR_86DEE24A2B3D7857FA7C67BF","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Public Equity","5YR","1","return","","71","89","source_section|source_table|metric_name|metric_value_raw"
"PAIR_D0B0ABE5F924100A88F6BB3E","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Real Assets","10YR","1","return","","72","90","source_section|source_table|metric_name|metric_value_raw"
"PAIR_90577A04AFAF02163EC0FC25","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Real Assets","1YR","1","return","","73","91","source_section|source_table|metric_name"
"PAIR_B848E76F7BA194F5C93289F6","CONTEXT_CONFLICT","YES","2","allocation_observation","GRAPH 4 Long Term Pool Historical Asset Allocation","Real Assets","2025","1","actual_allocation","","24","29","source_section|source_table|metric_name"
"PAIR_ABBB02977F60C7235128D2B4","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Real Assets","20YR","1","return","","74","92","source_section|source_table|metric_name"
"PAIR_C86C303F3F9CB1241DC7D040","CONTEXT_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Real Assets","3YR","1","return","","75","93","source_section|source_table|metric_name"
"PAIR_29AA3BD7F3E4AE0C06E94ED6","VALUE_CONFLICT","YES","2","performance_observation","TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","Real Assets","5YR","1","return","","76","94","source_section|source_table|metric_name|metric_value_raw"
