"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","FIGURE","Serving the University","Investor Composition","University of Virginia Endowment","","1","investor","University of Virginia Endowment","","","","","","","","","","June 30, 2025","","","actual_allocation","Investor Composition","51%","%","","","","","51%","actual","","B","RESOLVED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","FIGURE","Serving the University","Investor Composition","University Other Long-Term Assets","","1","investor","University Other Long-Term Assets","","","","","","","","","","June 30, 2025","","","actual_allocation","Investor Composition","13%","%","","","","","13%","actual","","B","RESOLVED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","FIGURE","Serving the University","Investor Composition","University Strategic Investment Fund","","1","investor","University Strategic Investment Fund","","","","","","","","","","June 30, 2025","","","actual_allocation","Investor Composition","14%","%","","","","","14%","actual","","B","RESOLVED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","FIGURE","Serving the University","Investor Composition","University-Associated Organizations","","1","investor","University-Associated Organizations","","","","","","","","","","June 30, 2025","","","actual_allocation","Investor Composition","23%","%","","","","","23%","actual","","B","RESOLVED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","FIGURE","Serving the University","Investor Composition","University-Associated Organizations","","2","investor","University-Associated Organizations","","","","","","","","","","June 30, 2025","","","actual_allocation","Investor Composition","100%","%","","","","","100%","actual","Short Term Pool","B","VERIFIED_ONE_SIDED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","NARRATIVE","Serving the University","Serving the University","University of Virginia Endowment","Market Value","1","investor","University of Virginia Endowment","","","","","","","","","","June 30, 2025","","billion","market_value","Market Value","$7.9","","","","","","UVIMCO’s LTP, $7.9 billion represents the Rector and Visitors’ endowment, $2.1 13%","actual","","A","VERIFIED_ONE_SIDED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","NARRATIVE","Serving the University","Serving the University","University Other Long-Term Assets","Market Value","1","investor","University Other Long-Term Assets","","","","","","","","","","June 30, 2025","","billion","market_value","Market Value","$2.0","","","","","","billion represents the University’s Strategic Investment Fund, $2.0 billion represents","actual","","A","VERIFIED_ONE_SIDED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","NARRATIVE","Serving the University","Serving the University","University Strategic Investment Fund","Market Value","1","investor","University Strategic Investment Fund","","","","","","","","","","June 30, 2025","","billion","market_value","Market Value","$2.1","","","","","","UVIMCO’s LTP, $7.9 billion represents the Rector and Visitors’ endowment, $2.1 13%","actual","","A","VERIFIED_ONE_SIDED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","1","NARRATIVE","Serving the University","Serving the University","University-Associated Organizations","Market Value","1","investor","University-Associated Organizations","","","","","","","","","","June 30, 2025","","billion","market_value","Market Value","$3.5","","","","","","other University long-term assets, and $3.5 billion represents assets held by","actual","","A","VERIFIED_ONE_SIDED"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","document_context","1","DOCUMENT","","Annual Report 2025 Highlights","DOCUMENT","","1","document","Annual Report 2025 Highlights","","","","University of Virginia Investment Management Company","University of Virginia","Long Term Pool","","","","June 30, 2025","","","","","","","","Annual Report 2025 Highlights","","","University of Virginia Investment Management Company ANNUAL REPORT 2025 HIGHLIGHTS","actual","","A+B+ADJUDICATOR","RESOLVED"
