"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_64B283114A09CC0E1F25BC1F","CLASSIFICATION_CONFLICT","YES","2","performance_observation","Letter from the President & CEO","Consolidated Investment Portfolio","","1","aum","","3","2","record_family|metric_category|metric_name|evidence_quote"
"PAIR_50961D4F2DAAEC4972ED7507","CONTEXT_CONFLICT","YES","2","document_context","","DOCUMENT","","1","","","2","1","source_section|source_table"
"PAIR_CDEE12B88C044B47AD5B915C","A_ONLY","YES","2","allocation_observation","Letter from the President & CEO","Educational Foundation","","1","actual_allocation","","1","",""
"PAIR_E5D751E0BA2E70B0F117D731","B_ONLY","YES","2","fund_economics_observation","Letter from the President & CEO","endowment","June 30, 2024","1","nav","","","3",""
"PAIR_118DCFF7E64AC55E58A186CE","B_ONLY","YES","2","fund_economics_observation","Letter from the President & CEO","endowment","June 30, 2025","1","nav","","","4",""
"PAIR_418F47077C3EB8F7825CFC90","B_ONLY","YES","2","performance_observation","Letter from the President & CEO","rate of return on investments","","1","return","","","5",""
"PAIR_37FDB7B2C21E6945E57B6956","B_ONLY","YES","2","performance_observation","Letter from the President & CEO","return","","1","return","","","6",""
"PAIR_F48454A322AEB9E627092838","B_ONLY","YES","2","performance_observation","Letter from the President & CEO","return","","2","return","","","7",""
"PAIR_A17D78C9612EB77AC938A492","A_ONLY","YES","2","performance_observation","Letter from the President & CEO","Total Endowment","June 30, 2024","1","aum","","4","",""
"PAIR_4236619C8C45827DA8A0C12E","A_ONLY","YES","2","performance_observation","Letter from the President & CEO","Total Endowment","June 30, 2025","1","aum","","5","",""
"PAIR_ECA73FB558B9B0BC1CBA3724","VALUE_CONFLICT","YES","3","allocation_observation","Investment Summary","Alumni","","1","market_value","","12","14","record_family|source_section|metric_category|metric_name|metric_value_raw|evidence_quote"
"PAIR_5C9A9041254F2A2DBC6C6C0B","VALUE_CONFLICT","YES","3","allocation_observation","Investment Summary","BPF","","1","market_value","","13","15","record_family|source_section|metric_category|metric_name|metric_value_raw|evidence_quote"
