"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","Educational Foundation","","1","foundation","Educational Foundation","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","79%","%","","","","","comprises approximately 79% of this total, the Business","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","document_context","2","DOCUMENT","USC Foundations Annual Endowment Report","","DOCUMENT","","1","document","USC Foundations Annual Endowment Report","","","","","University of South Carolina Foundations","Consolidated Investment Portfolio","","","","June 30, 2025","","","","","","","","","","","USC Foundations Annual Endowment Report","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","Consolidated Investment Portfolio","","1","portfolio","Consolidated Investment Portfolio","","","","","","","","","","June 30, 2025","","million","aum","Portfolio Total","$912","","","","","","significant growth during the year and totaled $912 million as of June 30, 2025. Although the Educational Foundation","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","Total Endowment","June 30, 2024","1","reporting_entity","Total Endowment","","","","","","","","","","June 30, 2024","","billion","aum","Endowment Value","$1.044","","","","","","$1.044 billion as of June 30, 2024 to $1.145 billion as of June","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","Total Endowment","June 30, 2025","1","reporting_entity","Total Endowment","","","","","","","","","","June 30, 2025","","billion","aum","Endowment Value","$1.145","","","","","","$1.044 billion as of June 30, 2024 to $1.145 billion as of June","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Allocation Summary","Fixed Income Composite","","1","asset_class","Fixed Income Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$178,939,851","","","","","","$178,939,851 Large Cap Equity Composite","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Allocation Summary","Hedge Fund Composite","","1","asset_class","Hedge Fund Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$64,937,812","","","","","","$64,937,812","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Allocation Summary","International Equity Composite","","1","asset_class","International Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$187,384,863","","","","","","$187,384,863","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Allocation Summary","Large Cap Equity Composite","","1","asset_class","Large Cap Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$424,211,105","","","","","","$424,211,105","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Allocation Summary","Private Equity/Other","","1","asset_class","Private Equity/Other","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$14,785,505","","","","","","$14,785,505","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Allocation Summary","Small Cap Equity Composite","","1","asset_class","Small Cap Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$41,446,840","","","","","","$41,446,840","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Investment Summary","Alumni","","1","foundation","Alumni","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$1,968,214","","","","","","$1,968,214","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Investment Summary","BPF","","1","foundation","BPF","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$164,760,416","","","","","","$164,760,416","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Investment Summary","Development Foundation","","1","foundation","Development Foundation","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$23,824,473","","","","","","$23,824,473","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","3","FIGURE","","Investment Summary","Educational Foundation","","1","foundation","Educational Foundation","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$721,152,871","","","","","","$721,152,871","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","3","FIGURE","","Investment Summary","Total Investments","","1","reporting_entity","Total Investments","","","","","","","","","","June 30, 2025","","","aum","Total Investments","$911,705,974","","","","","","Total Investments $911,705,974","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Benchmark","10YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","10YR","","return","Return","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Benchmark","1YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","1YR","","return","Return","13.2%","%","","","","","15.0% 12.8% 13.2%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Benchmark","5YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","5YR","","return","Return","10.6%","%","","","","","10.7% 10.6%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Benchmark","QTR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","QTR","","return","Return","8.4%","%","","","","","8.4% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Foundations","10YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","10YR","","return","Return","8.1%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Foundations","1YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","1YR","","return","Return","12.8%","%","","","","","15.0% 12.8% 13.2%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Foundations","5YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","5YR","","return","Return","10.7%","%","","","","","10.7% 10.6%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","4","FIGURE","","Investment Returns","Foundations","QTR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","QTR","","return","Return","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","5","FIGURE","","Endowment Composition","Foundations Investment Pool","","1","asset_class","Foundations Investment Pool","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$911,705,976","","","","","","$911,705,976","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","5","FIGURE","","Endowment Composition","Other Comprehensive Universities","","1","asset_class","Other Comprehensive Universities","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$29,278,749","","","","","","$29,278,749","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","5","FIGURE","","Endowment Composition","Real Estate","","1","asset_class","Real Estate","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$82,717,822","","","","","","$82,717,822","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","allocation_observation","5","FIGURE","","Endowment Composition","University Endowment","","1","asset_class","University Endowment","","","","","","","","","","June 30, 2025","","","market_value","Allocation","$121,410,787","","","","","","$121,410,787","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Endowment Composition","Total Endowment","","1","reporting_entity","Total Endowment","","","","","","","","","","June 30, 2025","","","aum","Total Endowment","$1,145,113,334","","","","","","Total Endowment: $1,145,113,334","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2015","1","reporting_entity","Total Endowment","","","","","","","","","","2015","","Millions","aum","Endowment","$625","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2016","1","reporting_entity","Total Endowment","","","","","","","","","","2016","","Millions","aum","Endowment","$655","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2017","1","reporting_entity","Total Endowment","","","","","","","","","","2017","","Millions","aum","Endowment","$771","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2018","1","reporting_entity","Total Endowment","","","","","","","","","","2018","","Millions","aum","Endowment","$810","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2019","1","reporting_entity","Total Endowment","","","","","","","","","","2019","","Millions","aum","Endowment","$788","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2020","1","reporting_entity","Total Endowment","","","","","","","","","","2020","","Millions","aum","Endowment","$783","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2021","1","reporting_entity","Total Endowment","","","","","","","","","","2021","","Millions","aum","Endowment","$989","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2022","1","reporting_entity","Total Endowment","","","","","","","","","","2022","","Millions","aum","Endowment","$877","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2023","1","reporting_entity","Total Endowment","","","","","","","","","","2023","","Millions","aum","Endowment","$952","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2024","1","reporting_entity","Total Endowment","","","","","","","","","","2024","","Millions","aum","Endowment","$1,044","","","","","","440,1$ 541,1$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","FIGURE","","Historical Endowment Data","Total Endowment","2025","1","reporting_entity","Total Endowment","","","","","","","","","","2025","","Millions","aum","Endowment","$1,145","","","","","","440,1$ 541,1$","actual","IMAGE_ONLY: rotated bar-label text is extracted character-reversed in the TXT layer for this chart; value read from the page image","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Endowment Payout","Educational Foundation","FY20","1","foundation","Educational Foundation","","","","","","","","","","FY20","","Millions","distribution","Endowment Payout","$13.9","","","","","","$13.9","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Endowment Payout","Educational Foundation","FY21","1","foundation","Educational Foundation","","","","","","","","","","FY21","","Millions","distribution","Endowment Payout","$14.5","","","","","","$14.5","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Endowment Payout","Educational Foundation","FY22","1","foundation","Educational Foundation","","","","","","","","","","FY22","","Millions","distribution","Endowment Payout","$15.3","","","","","","$15.3","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Endowment Payout","Educational Foundation","FY23","1","foundation","Educational Foundation","","","","","","","","","","FY23","","Millions","distribution","Endowment Payout","$18.4","","","","","","$18.4","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Endowment Payout","Educational Foundation","FY24","1","foundation","Educational Foundation","","","","","","","","","","FY24","","Millions","distribution","Endowment Payout","$17.4","","","","","","$17.4","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Endowment Payout","Educational Foundation","FY25","1","foundation","Educational Foundation","","","","","","","","","","FY25","","Millions","distribution","Endowment Payout","$17.9","","","","","","$17.9","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Unrestricted Payout","Educational Foundation","FY20","2","foundation","Educational Foundation","","","","","","","","","","FY20","","Millions","distribution","Unrestricted Payout","$7.8","","","","","","$7.8 $7.8","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Unrestricted Payout","Educational Foundation","FY21","2","foundation","Educational Foundation","","","","","","","","","","FY21","","Millions","distribution","Unrestricted Payout","$7.0","","","","","","$7.0","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Unrestricted Payout","Educational Foundation","FY22","2","foundation","Educational Foundation","","","","","","","","","","FY22","","Millions","distribution","Unrestricted Payout","$7.8","","","","","","$7.8 $7.8","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Unrestricted Payout","Educational Foundation","FY23","2","foundation","Educational Foundation","","","","","","","","","","FY23","","Millions","distribution","Unrestricted Payout","$8.3","","","","","","$8.3","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Unrestricted Payout","Educational Foundation","FY24","2","foundation","Educational Foundation","","","","","","","","","","FY24","","Millions","distribution","Unrestricted Payout","$8.7","","","","","","$8.7","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","A","fund_economics_observation","6","FIGURE","","Educational Foundation Unrestricted Payout","Educational Foundation","FY25","2","foundation","Educational Foundation","","","","","","","","","","FY25","","Millions","distribution","Unrestricted Payout","$9.7","","","","","","$9.7","actual","","",""
