"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","document_context","2","DOCUMENT","Letter from the President & CEO","USC Foundations Annual Endowment Report","DOCUMENT","","1","document","USC Foundations Annual Endowment Report","","","","","University of South Carolina Foundations","consolidated investment portfolio","","","","June 30, 2025","","","","","","","","","","","USC Foundations Annual Endowment Report","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","consolidated investment portfolio","","1","portfolio","consolidated investment portfolio","","","","","","","","","","June 30, 2025","","million","nav","consolidated investment portfolio","$912","","","","","","The consolidated investment portfolio experienced significant growth during the year and totaled $912 million as of June 30, 2025.","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","endowment","June 30, 2024","1","portfolio","endowment","","","","","","","","","","June 30, 2024","","billion","nav","endowment","$1.044","","","","","","The endowment increased from $1.044 billion as of June 30, 2024 to $1.145 billion as of June 30, 2025.","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","endowment","June 30, 2025","1","portfolio","endowment","","","","","","","","","","June 30, 2025","","billion","nav","endowment","$1.145","","","","","","The endowment increased from $1.044 billion as of June 30, 2024 to $1.145 billion as of June 30, 2025.","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","rate of return on investments","","1","portfolio","University of South Carolina Foundations","","","","","","","","","","June 30, 2025","one-year","","return","rate of return on investments","12.8%","%","","","","","Our one-year rate of return on investments was 12.8%.","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","return","","1","portfolio","University of South Carolina Foundations","","","","","","","","","","June 30, 2025","five-year","","return","return","10.7%","%","","","","","The five-year return was 10.7%.","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","return","","2","portfolio","University of South Carolina Foundations","","","","","","","","","","June 30, 2025","ten-year","","return","return","8.1%","%","","","","","The ten-year return was 8.1%.","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Fixed Income Composite","","1","asset_class","Fixed Income Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$41,446,840","","","","","","$41,446,840","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Hedge Fund Composite","","1","asset_class","Hedge Fund Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$14,785,505","","","","","","$14,785,505","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","International Equity Composite","","1","asset_class","International Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$178,939,851","","","","","","$178,939,851","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Large Cap Equity Composite","","1","asset_class","Large Cap Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$424,211,105","","","","","","$424,211,105","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Private Equity/Other","","1","asset_class","Private Equity/Other","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$187,384,863","","","","","","$187,384,863","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","3","FIGURE","Allocation Summary","Allocation Summary","Small Cap Equity Composite","","1","asset_class","Small Cap Equity Composite","","","","","","","","","","June 30, 2025","","","market_value","Allocation Summary","$64,937,812","","","","","","$64,937,812","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","3","FIGURE","Investment Summary","Investment Summary","Alumni","","1","foundation","Alumni","","","","","","","","","","June 30, 2025","","","nav","Investment Summary","$721,152,871","","","","","","$721,152,871","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","3","FIGURE","Investment Summary","Investment Summary","BPF","","1","foundation","BPF","","","","","","","","","","June 30, 2025","","","nav","Investment Summary","$23,824,473","","","","","","$23,824,473","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","3","FIGURE","Investment Summary","Investment Summary","Development Foundation","","1","foundation","Development Foundation","","","","","","","","","","June 30, 2025","","","nav","Investment Summary","$164,760,416","","","","","","$164,760,416","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","3","FIGURE","Investment Summary","Investment Summary","Educational Foundation","","1","foundation","Educational Foundation","","","","","","","","","","June 30, 2025","","","nav","Investment Summary","$1,968,214","","","","","","$1,968,214","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","3","FIGURE","Investment Summary","Investment Summary","Total Investments","","1","portfolio","Total Investments","","","","","","","","","","June 30, 2025","","","nav","Investment Summary","$911,705,974","","","","","","$911,705,974","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","Bloomberg US Aggregate Index","","1","market_series","Bloomberg US Aggregate Index","","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","20%","%","","","","","20% Bloomberg US Aggregate Index","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","HFRI of Funds Index","","1","market_series","HFRI of Funds Index","","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","10%","%","","","","","10% HFRI of Funds Index","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","MSCI AC World Index ex-US","","1","market_series","MSCI AC World Index ex-US","","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","20%","%","","","","","20% MSCI AC World Index ex-US","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","4","NARRATIVE","Investment Returns","Benchmark: Target Weighted Index is currently comprised of:","Russell 3000 Index","","1","market_series","Russell 3000 Index","","","","","","","","","","June 30, 2025","","","target_allocation","Target Weighted Index","50%","%","","","","","50% Russell 3000 Index","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","10YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","10YR","","return","Return","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","1YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","1YR","","return","Return","13.2%","%","","","","","15.0% 12.8% 13.2%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","5YR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","5YR","","return","Return","10.6%","%","","","","","10.7% 10.6%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Benchmark","QTR","1","benchmark","Benchmark","","","","","","","","","","June 30, 2025","QTR","","return","Return","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","10YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","10YR","","return","Return","8.1%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","1YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","1YR","","return","Return","12.8%","%","","","","","15.0% 12.8% 13.2%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","5YR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","5YR","","return","Return","10.7%","%","","","","","10.7% 10.6%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","performance_observation","4","FIGURE","Investment Returns","Investment Returns","Foundations","QTR","1","portfolio","Foundations","","","","","","","","","","June 30, 2025","QTR","","return","Return","8.4%","%","","","","","10.0% 8.4% 8.4% 8.1% 8.4%","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Foundations Investment Pool","","1","asset_class","Foundations Investment Pool","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$911,705,976","","","","","","$911,705,976","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Other Comprehensive Universities","","1","asset_class","Other Comprehensive Universities","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$29,278,749","","","","","","$29,278,749","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Real Estate","","1","asset_class","Real Estate","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$82,717,822","","","","","","$82,717,822","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","Total Endowment","","1","portfolio","Total Endowment","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$1,145,113,334","","","","","","Total Endowment: $1,145,113,334","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","allocation_observation","5","FIGURE","Endowment Composition","Endowment Composition","University Endowment","","1","asset_class","University Endowment","","","","","","","","","","June 30, 2025","","","market_value","Endowment Composition","$121,410,787","","","","","","$121,410,787","actual","","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2015","1","portfolio","Endowment","","","","","","","","","","2015","","Millions","nav","Amount","$625","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2016","1","portfolio","Endowment","","","","","","","","","","2016","","Millions","nav","Amount","$655","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2017","1","portfolio","Endowment","","","","","","","","","","2017","","Millions","nav","Amount","$771","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2018","1","portfolio","Endowment","","","","","","","","","","2018","","Millions","nav","Amount","$810","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2019","1","portfolio","Endowment","","","","","","","","","","2019","","Millions","nav","Amount","$788","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2020","1","portfolio","Endowment","","","","","","","","","","2020","","Millions","nav","Amount","$783","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","B","fund_economics_observation","5","FIGURE","Historical Endowment Data","THE UNIVERSITY OF SOUTH CAROLINA’S ENDOWMENT","Endowment","2021","1","portfolio","Endowment","","","","","","","","","","2021","","Millions","nav","Amount","$989","","","","","","526$ 556$ 177$ 018$ 887$ 387$ 989$ 778$ 259$","actual","IMAGE_ONLY: chart label read from page-005.png; TXT reverses the chart labels.","",""
