"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","1","REFERENCE_ONLY","YES","","","0","0","Counted from page-001.png: the cover prints the scheme name and the report title only, with no figure and no policy statement. Both lanes said NO_ELIGIBLE_DATA; a cover is reference content under the coverage rule, so the zero is right and the label is corrected to REFERENCE_ONLY."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","2","NO_ELIGIBLE_DATA","YES","","","0","0",""
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","3","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-003.png. The digits on the page are the financial-year dates, a Companies Act section number and cross-references to Report and Accounts page numbers, none of them a measured value in an allowed stewardship category. The bold statement under Wates Principle One is the external framework's own principle text, and the three bulleted strategic priorities state outcomes the scheme aims for, not rules of conduct, so neither yields a stewardship_policy row under the document ruling recorded in resolution.csv. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","4","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-004.png. The three bulleted lists print board composition counts (four, three and five NEDs by appointing body), a description of what the competency matrix does, and a narration of what the Chair did during the year. Board composition has no allowed stewardship metric category, and neither of the other two lists states a rule of conduct. The remaining digits are dates and cross-references. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Corporate governance statement","stewardship_policy","2","2","Counted from page-005.png: the one printed list that states a rule of conduct is 'As part of their appointment to the Trustee Board, each trustee director is required to:' with two bullets, both added here because neither lane held them. The Wates Principle Three and Four statements are external framework text, and the conflicts of interest, whistleblowing and Corporate Governance Framework policies are named inside running narrative sentences, so none of those is a separately headed operative policy statement. Both lanes reached zero; the count is 2."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","6","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-006.png. The Wates Principle Five and Six statements are external framework text, and the bulleted lists narrate employer engagement events and the three JNC working groups undertaken during the year. The digits on the page are dates and cross-references, with no value in an allowed stewardship category. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","7","ELIGIBLE_DATA_EXTRACTED","YES","Corporate governance statement","document_context | stewardship_observation","3","3","Counted from page-007.png: the page prints exactly two bounded figures, 34 USS employers and around 450 members, both stakeholder-engagement counts and both extracted. Two observations plus the single document_context row is 3. The context row is filed on this page and not page 1 because page 1 is a bare cover with no observation and the contract rejects a page whose only record family is document_context; page 7 is the earliest page in the document carrying an observation. A's zero for this page is overridden."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","8","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-008.png. The figures are committee membership counts, appointment and retirement dates, the external auditor's initial five-year term and one member's years of financial experience. None is an allowed stewardship metric category. The bulleted list under Introduction sets out the assurance the committee provides to the Trustee Board, which is remit rather than a rule of conduct. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","9","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-009.png. The page carries Capita control-environment narrative, a sentence recording that the committee reviewed and approved updates to the code of conduct and the conflicts of interest policy, and a membership list. Approving a policy is a narration of committee activity, not a headed policy statement, and the only digits are dates. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","10","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-010.png. The figures are committee membership counts, the number of directors in recruitment processes, a programme length and dates, none in an allowed stewardship metric category. The bulleted list sits under the printed Role heading, 'On behalf of the Trustee Board, the GNC is responsible for:', and every item allocates oversight responsibility inside the governance structure instead of stating a rule that must be followed, so it is remit and not a stewardship_policy under the document ruling. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","11","NO_ELIGIBLE_DATA","YES","","","0","0",""
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","12","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-012.png. B extracted two stewardship_policy rows here and both are rejected: the RI Beliefs and Ambition Statement and the new thematic approach to the RI strategy are named inside one running narrative sentence reporting what the committee recommended for approval during the year, which is neither separately headed nor an operative statement. The remaining digits are dates and cross-references. A's zero stands."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","13","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-013.png. The page narrates the committee's review of DC product costs against peers and its training sessions, and closes with a membership list; the only digits are dates. Nothing prints a value in an allowed stewardship category and nothing states a rule of conduct. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","14","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-014.png. The bulleted lists under the printed Role heading set out what the Pensions Committee oversees, which is remit, and the remaining lists narrate what the committee did during the year. The figures are committee membership counts and cross-references to Report and Accounts pages, none in an allowed stewardship metric category. Both lanes reached zero."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","15","ELIGIBLE_DATA_EXTRACTED","YES","Remuneration Committee report","stewardship_policy","9","9","Counted from page-015.png: the page prints two lists that state rules the trustee applies, the six bulleted principles that underpin its approach to remuneration, which A extracted, and the three numbered requirements under 'The aim is to ensure that the proposals:', which both lanes missed and which are added here. Nine stewardship_policy rows. B's NO_ELIGIBLE_DATA for this page is overridden. A's document_context row is not counted here; the single context row is filed on page 7."
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","16","NO_ELIGIBLE_DATA","YES","","","0","0",""
"2026-08-22.2","SRC329","4f064e09a6d0e0b61d9ca94b0bb018d87e3d3c2a9b212c31463dd4f4b33d7150","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","17","NO_ELIGIBLE_DATA","YES","","","0","0",""
