"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","definition_context","1","FOOTNOTE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","*","","1","benchmark","Median College and University Endowment","","","","","","","","","","June 30, 2024","","","","","","","","Based on Cambridge Associates' survey of about 167 college and university endowments.","","Median College and University Endowment","Based on Cambridge Associates' survey of about 167 college and university endowments.","actual","","","","*","","","",""
"2026-09-01.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","definition_context","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","Annualized","Annualized","1","","","","","","","","","","","","June 30, 2024","","","","","","","","Annualized","","5 YEARS | 10 YEARS | 20 YEARS","Annualized","actual","","","","HEADING:Annualized","","","",""
"2026-09-01.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","definition_context","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","Net of Fees and Expenses","Net of Fees and Expenses","1","","","","","","","","","","","","June 30, 2024","","","","","","","","Net of Fees and Expenses","","","Net of Fees and Expenses Periods Ended June 30, 2024","actual","","","","HEADING:Net of Fees and Expenses","","","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","document_context","1","DOCUMENT","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","DOCUMENT","","1","document","University Endowment Fund University Long Term Portfolio","","","","","University of Michigan","University Long Term Portfolio","","","","June 30, 2024","","","","","","","","","","","JUNE 30, 2024","actual","","","","","","","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","Median College and University Endowment","1 YEAR","1","benchmark","Median College and University Endowment","","","","","","","","","","June 30, 2024","1 YEAR","","return","Return","10.1%","%","","","","","Median College and University Endowment* 10.1% 9.0% 7.2% 7.3%","actual","","","","*|HEADING:Net of Fees and Expenses","unstated","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","Median College and University Endowment","10 YEARS","1","benchmark","Median College and University Endowment","","","","","","","","","","June 30, 2024","10 YEARS","","return","Return","7.2%","%","","","","","Median College and University Endowment* 10.1% 9.0% 7.2% 7.3%","actual","","","","*|HEADING:Net of Fees and Expenses|HEADING:Annualized","annualized","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","Median College and University Endowment","20 YEARS","1","benchmark","Median College and University Endowment","","","","","","","","","","June 30, 2024","20 YEARS","","return","Return","7.3%","%","","","","","Median College and University Endowment* 10.1% 9.0% 7.2% 7.3%","actual","","","","*|HEADING:Net of Fees and Expenses|HEADING:Annualized","annualized","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","Median College and University Endowment","5 YEARS","1","benchmark","Median College and University Endowment","","","","","","","","","","June 30, 2024","5 YEARS","","return","Return","9.0%","%","","","","","Median College and University Endowment* 10.1% 9.0% 7.2% 7.3%","actual","","","","*|HEADING:Net of Fees and Expenses|HEADING:Annualized","annualized","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","University Long Term Portfolio","1 YEAR","1","portfolio","University Long Term Portfolio","","","","","","","","","","June 30, 2024","1 YEAR","","return","Return","8.9%","%","","","","","University Long Term Portfolio 8.9% 11.0% 8.7% 9.3%","actual","","","","HEADING:Net of Fees and Expenses","unstated","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","University Long Term Portfolio","10 YEARS","1","portfolio","University Long Term Portfolio","","","","","","","","","","June 30, 2024","10 YEARS","","return","Return","8.7%","%","","","","","University Long Term Portfolio 8.9% 11.0% 8.7% 9.3%","actual","","","","HEADING:Net of Fees and Expenses|HEADING:Annualized","annualized","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","University Long Term Portfolio","20 YEARS","1","portfolio","University Long Term Portfolio","","","","","","","","","","June 30, 2024","20 YEARS","","return","Return","9.3%","%","","","","","University Long Term Portfolio 8.9% 11.0% 8.7% 9.3%","actual","","","","HEADING:Net of Fees and Expenses|HEADING:Annualized","annualized","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","1","TABLE","INVESTMENT PERFORMANCE","INVESTMENT PERFORMANCE","University Long Term Portfolio","5 YEARS","1","portfolio","University Long Term Portfolio","","","","","","","","","","June 30, 2024","5 YEARS","","return","Return","11.0%","%","","","","","University Long Term Portfolio 8.9% 11.0% 8.7% 9.3%","actual","","","","HEADING:Net of Fees and Expenses|HEADING:Annualized","annualized","net","",""
"2026-08-22.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","A","performance_observation","2","NARRATIVE","ADDITIONAL INFORMATION","ADDITIONAL INFORMATION","University Endowment Fund","Size","1","fund","University Endowment Fund","","","","","","","","","","June 30, 2024","","billion","aum","Size","$19.2","","","","the unitized investment pool for the University of Michigan’s over 13,400 separately administered endowment and quasi-endowment funds","","The University Endowment Fund was valued at $19.2 billion at June 30, 2024.","actual","","","","","","","plan_total",""
