"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_F047C88E0AF286AC58001612","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Interest expense","Combined Total","1","interest_expense","","","87",""
"PAIR_32943C509201389A0BAB3108","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Interest expense","Versa Capital Fund II, L.P.","1","interest_expense","","72","88","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_8918221D70E115F732547648","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Interest expense","Versa Capital Fund II-A, L.P.","1","interest_expense","","73","89","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_653743910201C42D52268D34","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Investment income","Combined Total","1","net_investment_income","","","90",""
"PAIR_A6B4C0CF57E5C5EA4C02058C","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Investment income","Versa Capital Fund II, L.P.","1","net_investment_income","","","91",""
"PAIR_05131304EBB388834F63A94A","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Investment income","Versa Capital Fund II-A, L.P.","1","net_investment_income","","","92",""
"PAIR_9F24F38EC6DB5C1C709319BD","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Management fees","Combined Total","1","management_fee","","","93",""
"PAIR_BE9B021929C12F336B0493DC","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Management fees","Versa Capital Fund II, L.P.","1","management_fee","","74","94","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_2916042A27BBD5F67565338D","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Management fees","Versa Capital Fund II-A, L.P.","1","management_fee","","75","95","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_464B8B004F9EB6D548FF76A2","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Net change in unrealized gain on investments","Combined Total","1","unrealized_gain_loss","","","96",""
"PAIR_072F47900C052DD4707C673B","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Net change in unrealized gain on investments","Versa Capital Fund II, L.P.","1","unrealized_gain_loss","","76","97","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_36B46CA1EFCD661446147B34","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Net change in unrealized gain on investments","Versa Capital Fund II-A, L.P.","1","unrealized_gain_loss","","77","98","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_8D86DBD9230E122163E32B91","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Net increase in partners' capital resulting from operations","Combined Total","1","partners_capital","","","99",""
"PAIR_066EDF5895C9231210458A26","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Net increase in partners' capital resulting from operations","Versa Capital Fund II, L.P.","1","partners_capital","","","100",""
"PAIR_6B415D8FA4675A35A6452E49","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Net increase in partners' capital resulting from operations","Versa Capital Fund II-A, L.P.","1","partners_capital","","","101",""
"PAIR_AE6627602771E4CD5B1D787E","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Net investment income","Combined Total","1","net_investment_income","","","102",""
"PAIR_532D24A75C2CB0741DBAC2C2","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Net investment income","Versa Capital Fund II, L.P.","1","net_investment_income","","78","103","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_6F84CD63DCF699D54483F566","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Net investment income","Versa Capital Fund II-A, L.P.","1","net_investment_income","","79","104","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_1E5A2581557CB10E0392D1C7","B_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Net realized gain on investments","Combined Total","1","realized_gain_loss","","","105",""
"PAIR_4ABA0CC4E5BD2D6CC9F64C0C","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Net realized gain on investments","Versa Capital Fund II, L.P.","1","realized_gain_loss","","80","106","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_DEDF8F61865E4AF9D43D6E5B","CONTEXT_CONFLICT","YES","10","financial_statement_observation","Combining Statement of Operations","Net realized gain on investments","Versa Capital Fund II-A, L.P.","1","realized_gain_loss","","81","107","source_section|currency_scale|metric_name|evidence_quote"
"PAIR_531AD823F2B16600730A1669","A_ONLY","YES","10","financial_statement_observation","Combining Statement of Operations","Other expenses","Versa Capital Fund II, L.P.","1","fund_expense","","82","",""
