"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_E461D8446EA3BE48CC174D78","VALUE_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Alinda Infrastructure Fund II, L.P.","Ending Market Value (MM)","1","fair_value","","2","101","source_section|subject_type|asset_class|metric_value_raw"
"PAIR_E4100929595C61CAB818EEC1","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","ARA China Long Term Hold","1-Yr Total Return","1","return","","3","102","source_section|subject_type|asset_class"
"PAIR_0E6FF1D065B5B005D0F3DFFD","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","ARA China Long Term Hold","10-Yr Total Return","1","return","","4","103","source_section|subject_type|asset_class"
"PAIR_F70662BD935697F4ADA504E6","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","ARA China Long Term Hold","3-Yr Total Return","1","return","","5","104","source_section|subject_type|asset_class"
"PAIR_8B8C8AFE7ADD114459D29A00","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","ARA China Long Term Hold","5-Yr Total Return","1","return","","6","105","source_section|subject_type|asset_class"
"PAIR_49F18DEAC11E1C25F270CDBA","VALUE_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","ARA China Long Term Hold","Ending Market Value (MM)","1","fair_value","","7","106","source_section|subject_type|asset_class|metric_value_raw"
"PAIR_9AD7BED5B14B74A74134AB7F","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (B), L.P.","1-Yr Total Return","1","return","","8","107","source_section|subject_type|asset_class"
"PAIR_BF0F3F4E6C54CD844D9895E0","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (B), L.P.","3-Yr Total Return","1","return","","9","108","source_section|subject_type|asset_class"
"PAIR_AB0C7251EFE0A2AB42B1BE65","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (B), L.P.","5-Yr Total Return","1","return","","10","109","source_section|subject_type|asset_class"
"PAIR_6C8E07439CE177033E9A4F12","VALUE_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (B), L.P.","Ending Market Value (MM)","1","fair_value","","11","110","source_section|subject_type|asset_class|metric_value_raw"
"PAIR_EF47D6E6BE805492541E63FB","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (C), L.P.","1-Yr Total Return","1","return","","12","2","source_section|source_table|subject_type|asset_class|evidence_quote"
"PAIR_86B7C517B8819E7F50250397","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (C), L.P.","3-Yr Total Return","1","return","","13","3","source_section|source_table|subject_type|asset_class"
"PAIR_9CA202BD9AE133FB7C6B2070","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (C), L.P.","5-Yr Total Return","1","return","","14","4","source_section|source_table|subject_type|asset_class"
"PAIR_1FC356D4CBC479BBAE4CBF7E","VALUE_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Archmore International Infrastructure Fund II (C), L.P.","Ending Market Value (MM)","1","fair_value","","15","111","source_section|subject_type|asset_class|metric_value_raw"
"PAIR_526B9B6E07C2DDC12C4F254D","CLASSIFICATION_CONFLICT","YES","1","performance_observation","Real Assets Ending Market Value & Performance Summary (By Partnership)","Blackstone Mileway Logistics L.P.","1-Yr Total Return","1","return","","16","5","source_section|source_table|subject_type|asset_class|evidence_quote"
