"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","document_context","1","DOCUMENT","","PSERS Base Management Fees – External Management","DOCUMENT","","1","document","PSERS Base Management Fees – External Management","","","","","PSERS","","","","","June 30, 2017","","","","","","","","","","","PSERS Base Management Fees – External Management","actual","","A","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Absolute Return","Adjusted Base Mgmt Fees","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2017","","","management_fee","Adjusted Base Mgmt Fees","75,577,000","","","","","","Absolute Return 7 8,202,000 ( 2,625,000) 75,577,000 5 ,082,149,000 149 123 Greenwich Associates Public Funds greater","actual","","B","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Absolute Return","Adjusted External Net Assets @ 6/30/17","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2017","","","nav_aum_denominator","Adjusted External Net Assets @ 6/30/17","5,082,149,000","","","","","","Absolute Return 7 8,202,000 ( 2,625,000) 75,577,000 5 ,082,149,000 149 123 Greenwich Associates Public Funds greater","actual","IMAGE_ONLY: page-001.png prints 5,082,149,000; the TXT layer splits the numeral as 5 ,082,149,000.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Absolute Return","Adjustments","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2017","","","offset","Adjustments","(2,625,000)","","","","","","Absolute Return 7 8,202,000 ( 2,625,000) 75,577,000 5 ,082,149,000 149 123 Greenwich Associates Public Funds greater","actual","IMAGE_ONLY: page-001.png prints (2,625,000); the TXT layer splits the numeral as ( 2,625,000).","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Absolute Return","CAFR","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2017","","","management_fee","CAFR","78,202,000","","","","","","Absolute Return 7 8,202,000 ( 2,625,000) 75,577,000 5 ,082,149,000 149 123 Greenwich Associates Public Funds greater","actual","IMAGE_ONLY: page-001.png prints 78,202,000; the TXT layer splits the numeral as 7 8,202,000.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Absolute Return","Current Base Mgmt Fee (bps)","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2017","","","cost_bps","Current Base Mgmt Fee (bps)","149","bps","","","","","Absolute Return 7 8,202,000 ( 2,625,000) 75,577,000 5 ,082,149,000 149 123 Greenwich Associates Public Funds greater","actual","","B","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Absolute Return","Institutional Fee Median","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2017","","","fee_benchmark","Institutional Fee Median","123","","","","","","Absolute Return 7 8,202,000 ( 2,625,000) 75,577,000 5 ,082,149,000 149 123 Greenwich Associates Public Funds greater","actual","","B","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Commodities","Adjusted Base Mgmt Fees","1","asset_class","Commodities","","","","","","","","","","June 30, 2017","","","management_fee","Adjusted Base Mgmt Fees","6,757,000","","","","","","Commodities 4 ,132,000 2 ,625,000 6 ,757,000 9 90,835,000 68 75 eVestment All Commodities","actual","IMAGE_ONLY: page-001.png prints 6,757,000; the TXT layer splits the numeral as 6 ,757,000.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Commodities","Adjusted External Net Assets @ 6/30/17","1","asset_class","Commodities","","","","","","","","","","June 30, 2017","","","nav_aum_denominator","Adjusted External Net Assets @ 6/30/17","990,835,000","","","","","","Commodities 4 ,132,000 2 ,625,000 6 ,757,000 9 90,835,000 68 75 eVestment All Commodities","actual","IMAGE_ONLY: page-001.png prints 990,835,000; the TXT layer splits the numeral as 9 90,835,000.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","fee_observation","1","TABLE","PSERS Base Management Fees – External Management","PSERS Base Management Fees – External Management","Commodities","Adjustments","1","asset_class","Commodities","","","","","","","","","","June 30, 2017","","","offset","Adjustments","2,625,000","","","","","","Commodities 4 ,132,000 2 ,625,000 6 ,757,000 9 90,835,000 68 75 eVestment All Commodities","actual","IMAGE_ONLY: page-001.png prints 2,625,000; the TXT layer splits the numeral as 2 ,625,000.","A+B+ADJUDICATOR","RESOLVED"
