"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_509E616D5D008BCCDDB36AD7","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Absolute Return","Adjusted Base Mgmt Fees","1","management_fee","","2","2","source_section|evidence_quote"
"PAIR_6ADC7DCB91733C9ADEFDD9FA","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Absolute Return","Adjusted External Net Assets @ 6/30/17","1","nav_aum_denominator","","3","3","source_section|evidence_quote"
"PAIR_9CD35A625D9DB01BCD3C075F","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Absolute Return","Adjustments*","1","offset","","4","4","source_section|source_column_label|metric_name|evidence_quote"
"PAIR_5144391A76D1A00FD2A8767A","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Absolute Return","CAFR","1","management_fee","","5","5","source_section|evidence_quote"
"PAIR_693D0AC73FEEE16724B2EB2A","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Absolute Return","Current Base Mgmt Fee (bps)","1","cost_bps","","6","6","source_section|evidence_quote"
"PAIR_EAF89FAB83A51A4FDC5279B4","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Absolute Return","Institutional Fee Median","1","fee_benchmark","","7","7","source_section|evidence_quote"
"PAIR_443744D331AE73873C0DD900","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Commodities","Adjusted Base Mgmt Fees","1","management_fee","","8","8","source_section"
"PAIR_956C47C2CE531EAE3AAB6076","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Commodities","Adjusted External Net Assets @ 6/30/17","1","nav_aum_denominator","","9","9","source_section"
"PAIR_8DA73D8187B10BDE9DE2C796","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Commodities","Adjustments*","1","offset","","10","10","source_section|source_column_label|metric_name"
"PAIR_39020435F68D040FB5335634","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Commodities","CAFR","1","management_fee","","11","11","source_section"
"PAIR_C8E255F6AA8C507535E676DE","CONTEXT_CONFLICT","YES","1","fee_observation","PSERS Base Management Fees – External Management","Commodities","Current Base Mgmt Fee (bps)","1","cost_bps","","12","12","source_section"
