"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_833767C0467943EEE61CD164","MERGE","document_context merged: one row for the document on page 1, carrying the printed cover title. source_section and source_table are the printed section heading above the text; valuation_observation is a tabular family, so source_table cannot be blank.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","document_context","1","DOCUMENT","","Our Institutional Valuation Methodology","DOCUMENT","","1","document","JLL Income Property Trust","","","","","","","","","","","","","","","","","","","","","Our Institutional Valuation Methodology","actual","","",""
"PAIR_0D07055A419946D53FF27FFD","MERGE","A paraphrased the printed sentence and B took only the first TXT line of it; the value is the printed statement read off the page image. metric_value_raw reads the printed sentence off page-001.png; the two-column body text interleaves line by line in the TXT layer, so evidence_quote can only be the longest single-line fragment the TXT offers. source_section and source_table are the printed section heading above the text; valuation_observation is a tabular family, so source_table cannot be blank.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","valuation_observation","1","NARRATIVE","INSTITUTIONAL METHODOLOGY","INSTITUTIONAL METHODOLOGY","Valuation guidelines oversight","","1","fund","JLL Income Property Trust","","","","","","","","","","","","","oversight","Valuation guidelines oversight","JLL Income Property Trust’s board of directors, including a majority of our independent directors, has adopted valuation guidelines that contain a comprehensive set of practices to be used in connection with the calculation of our NAV","","","","","","JLL Income Property Trust’s board of directors, including a","actual","","",""
"PAIR_FEE67872833D97770DDF68CE","MERGE","B_ONLY confirmed on page-001.png: the guidelines' overarching principle is a stated valuation method. B's value stopped at the TXT line break. metric_value_raw reads the printed sentence off page-001.png; the two-column body text interleaves line by line in the TXT layer, so evidence_quote can only be the longest single-line fragment the TXT offers.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","valuation_observation","1","NARRATIVE","INSTITUTIONAL METHODOLOGY","INSTITUTIONAL METHODOLOGY","Valuation principle","","1","fund","JLL Income Property Trust","","","","","","","","","","","","","method","Valuation principle","to produce a valuation that represents a fair and accurate estimate of the value of our investments or the price that would be received for our investments in an arm’s-length transaction between market participants","","","","","","valuation that represents a fair and accurate estimate of the","actual","","",""
"PAIR_C85208CB17BD443F4EFEAD50","MERGE","B_ONLY confirmed: the page states who administers the valuation guidelines. subject is the fund whose valuation practice the sentence states; the provider named in the sentence is the value of the valuer or oversight measure, not the subject.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","valuation_observation","1","NARRATIVE","INSTITUTIONAL METHODOLOGY","INSTITUTIONAL METHODOLOGY","Administration of the valuation guidelines","","1","fund","JLL Income Property Trust","","","","","","","","","","","","","valuer","Administration of the valuation guidelines","administered by our advisor and, with respect to the valuation of our properties, our independent valuation advisor","","","","","","advisor and, with respect to the valuation of our properties, our independent valuation advisor.","actual","","",""
"PAIR_586EB90CB0B38D06732D6C11","MERGE","Same fact, same value; subject is the fund whose valuation practice the sentence states; the provider named in the sentence is the value of the valuer or oversight measure, not the subject. A typed the subject as the NAV itself.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","valuation_observation","1","NARRATIVE","FREQUENT REVALUATIONS","FREQUENT REVALUATIONS","NAV calculation frequency","","1","fund","JLL Income Property Trust","","","","","","","","","","","","","frequency","NAV calculation frequency","daily","","","","","","JLL Income Property Trust is a daily NAV REIT,","actual","","",""
"","ADD","Printed frequency neither lane extracted: the page states how many days a year the NAV is published. The value is the printed numeral with unit 'days'; the word 'per year' sits on the next column line, so the quote stops where the TXT line does.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","valuation_observation","1","NARRATIVE","FREQUENT REVALUATIONS","FREQUENT REVALUATIONS","NAV publication days per year","","1","fund","JLL Income Property Trust","","","","","","","","","","","","","frequency","NAV publication days per year","250","days","","","","","That equates to approximately 250 days per","actual","","",""
"PAIR_933CBA1B7C00773571564ED3","MERGE","B_ONLY confirmed: the page states the peers' NAV frequency. subject_type is peer_group, which is the controlled type for a peer universe; B typed it other_printed_scope.","2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","valuation_observation","1","NARRATIVE","FREQUENT REVALUATIONS","FREQUENT REVALUATIONS","Peer NAV calculation and publication frequency","","1","peer_group","monthly NAV REIT peers","","","","","","","","","","","","","frequency","Peer NAV calculation and publication frequency","12 times per year","","","","","","just 12 times per year, and likewise only accept purchases or","actual","","",""
"PAIR_21AEF940441C07C49927E175","REJECT","Restatement of the peer frequency already published from the same sentence: 'many NAV sponsors that calculate their NAV on a monthly basis' and 'monthly NAV REIT peers, which calculate and publish NAV just 12 times per year' are one fact stated twice, and publishing both would give one measure two values.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_81A3B14D692B2A747782A358","REJECT","'more frequent independent valuations guide the methodology' is mission language in the opening paragraph, not an operative statement of what this fund does; the concrete independence facts are published from page 2.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7192B6CA9B03B95B490CC674","REJECT","'NAV per share is defined as ...' is a generic industry definition, not a fact about this fund's practice. A definition carries evidence_class definition, which the CORE tier does not allow.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
