"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","document_context","1","DOCUMENT","","Our Institutional Valuation Methodology","DOCUMENT","","1","document","JLL Income Property Trust","","","","LaSalle Investment Management","","","","","","","","","","","","","","","","","Our Institutional Valuation Methodology","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","1","NARRATIVE","","FREQUENT REVALUATIONS","NAV calculation frequency","","1","valuation_subject","NAV","","","","","","","","","","","","","frequency","NAV calculation frequency","daily","","","","","","monthly basis, JLL Income Property Trust is a daily NAV REIT,","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","1","NARRATIVE","","INSTITUTIONAL METHODOLOGY","Valuation guidelines oversight","","1","fund","JLL Income Property Trust","","","","","","","","","","","","","oversight","Valuation guidelines oversight","Board of directors, including a majority of independent directors","","","","","","JLL Income Property Trust’s board of directors, including a","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","APPRAISAL BASED METHODOLOGY — PROOF POINT","Disposition-to-appraisal accuracy","","1","valuation_subject","properties","","","","","","","","","","","","","independent_review","Disposition-to-appraisal accuracy","within 1%","%","","","","","at a price within 1% of the investment’s most recent third-","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","DEBT MARK TO MARKET","Debt (borrowings) valuation method","","1","valuation_subject","borrowings","","","","","","","","","","","","","method","Debt (borrowings) valuation method","Borrowings are held constant at the borrowed loan amount; debt mark-to-market is not applied","","","","","","One important factor to note is that JLL Income Property Trust does not value its borrowings, a process often referred to as debt mark to market — a practice that many NAV REITs employ. Instead, our borrowings are held constant at the borrowed loan amount","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","INDEPENDENT APPRAISALS","Final valuation decision authority","","1","valuation_subject","properties","","","","","","","","","","","","","independent_review","Final valuation decision authority","SitusAMC has the final decision on all valuations","","","","","","values of properties. SitusAMC has the final decision on all","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","INDEPENDENT APPRAISALS","Independent property appraisal frequency","","1","valuation_subject","properties","","","","","","","","","","","","","frequency","Independent property appraisal frequency","at least once per quarter","","","","","","portfolio are independently appraised at least once per","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","INDEPENDENT APPRAISALS","Independent property valuation advisor","","1","valuation_subject","properties","","","","","","","","","","","","","valuer","Independent property valuation advisor","SitusAMC","","","","","","The valuation of the portfolio’s properties is managed by an independent valuation advisor, SitusAMC","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","INDEPENDENT APPRAISALS","NAV calculation agent","","1","valuation_subject","NAV","","","","","","","","","","","","","valuer","NAV calculation agent","ALPS Fund Services, Inc.","","","","","","ALPS Fund Services, Inc. serves as a third-party fund administrator, and independently calculates the NAV on a daily basis.","actual","","",""
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","A","valuation_observation","2","NARRATIVE","","INDEPENDENT APPRAISALS","Valuer compensation basis","","1","valuation_subject","properties","","","","","","","","","","","","","independent_review","Valuer compensation basis","SitusAMC's compensation is based on the number of properties, not on property values","","","","","","markets and sectors. The compensation paid to SitusAMC is — since 2013 JLL Income Property Trust has sold properties based on the number of properties and is not based on the","actual","","",""
