"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","document_context","1","DOCUMENT","","Semi-Annual Private Equity Executive Summary (Open Session)","DOCUMENT","","1","document","California State Teachers Retirement System (CalSTRS)","Private Equity","","","MEKETA","California State Teachers Retirement System (CalSTRS)","","","","","September 3, 2025","","","","","","","","","","","California State Teachers Retirement System (CalSTRS)","actual","","","","","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","2","FOOTNOTE","Why Invest in Private Equity?","Why Invest in Private Equity?","1","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","As of January 2025. Meketa updates expectations for asset class returns each January for changes in capital markets, including factors such as interest rates, credit spreads, cap rates and equity prices.","","","As of January 2025. Meketa updates expectations for asset class returns each January for changes in capital markets, including factors such as interest rates, credit spreads, cap rates and equity prices.","actual","","","","1","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","2","FOOTNOTE","Why Invest in Private Equity?","Why Invest in Private Equity?","2","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","Source: McKinsey Global Private Markets Report (May 2025).","","","Source: McKinsey Global Private Markets Report (May 2025).","actual","","","","2","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","performance_observation","2","NARRATIVE","Why Invest in Private Equity?","Why Invest in Private Equity?","CalSTRS portfolio","","1","portfolio","CalSTRS portfolio","Private Equity","","","","","","","","","September 3, 2025","since program inception","","return","return","13%","%","","","","","CalSTRS portfolio returned over 13% per year since program inception.","actual","","","","","unstated","unstated","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","3","FOOTNOTE","Industry Trends1","Industry Trends1","1","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","S&P Global Market Intelligence.","","","S&P Global Market Intelligence.","actual","","","","1","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","3","FOOTNOTE","Industry Trends1","Industry Trends1","2","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","State Street Private Equity Index.","","","State Street Private Equity Index.","actual","","","","2","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","5","FOOTNOTE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","1","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","Reflects the customized PE Index methodology discussed in the updated Private Equity Investment Policy. Utilized to assess Program performance for periods less than 10years. Calculated by State Street.","","","Reflects the customized PE Index methodology discussed in the updated Private Equity Investment Policy. Utilized to assess Program performance for periods less than 10years. Calculated by State Street.","actual","","","","1","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","5","FOOTNOTE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","2","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","Custom Benchmark as of July 2019 is MSCI ACWI IMI plus 1.5%. Calculated by State Street. Utilized to assess Program performance for periods of 10 years or more. The Custom Benchmark is customized for certain investment restrictions such as tobacco.","","","Custom Benchmark as of July 2019 is MSCI ACWI IMI plus 1.5%. Calculated by State Street. Utilized to assess Program performance for periods of 10 years or more. The Custom Benchmark is customized for certain investment restrictions such as tobacco.","actual","","","","2","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","definition_context","5","FOOTNOTE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","3","","1","other_printed_scope","","","","","","","","","","","","","","","","","","","Arrows indicate program outperformance or underperformance against the respective benchmark.","","","Arrows indicate program outperformance or underperformance against the respective benchmark.","actual","","","","3","","","",""
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","A","performance_observation","5","TABLE","Performance (as of March 31, 2025)","Performance (as of March 31, 2025)","CalSTRS PE Program","1 Year (%)","1","portfolio","CalSTRS PE Program","Private Equity","","","","","","","","","March 31, 2025","1 Year","","return","Performance","8.5","%","","","","","CalSTRS PE Program 8.5 5.2 16.6 12.6 13.1","actual","","","","","unstated","unstated","",""
