"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_967E8F7FA079CF1387F814E8","ACCEPT_A","subject_type is document on both lanes, so subject_name names the document, and page 1 prints the document title Report on Certain Specified Data while Permanent University Fund is the fund itself, already carried by both lanes in portfolio_name. investor_name is the asset owner: page 2 prints The University of Texas System (A), whereas B repeats the fund name. No table exists on page 2, so source_table is correctly blank and B text_raw only restates a section heading. The row stays on page 2 and not page 1 because page 1 is a cover carrying no observation, and the contract rejects any page whose only record is the document_context row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0FC50268B338DAFF86D58D9C","REJECT","Duplicate reading of the same printed cell as PAIR_D4CA5C7E42FC3C309C8E0A3F under a different row label. The page prints one sentence under the heading Market Value and Book Value of the PUF; the entity the value measures is the Permanent University Fund, which is the row label, and repeating the section heading as the row label produces a second row for one printed value. Retained through the A row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_75B0B9C7575C93EED43BA21A","REJECT","Same as the Book Value cell above: duplicate of PAIR_895B6C14D8A391AA5DE14680 under the section heading as row label. Retained through the merged A row, which also takes B nav category.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D4CA5C7E42FC3C309C8E0A3F","ACCEPT_A","One-sided row checked against page-002.png: the sentence On June 30, 2025 the market value and book value of the PUF was $39.5 billion and $33.6 billion is printed under the heading Market Value and Book Value of the PUF, so the cell is real and eligible. Book value is the fund capital balance at period end, so ending_capital, and the row label is the entity measured. B holds the same cell under a section-heading row label and is rejected.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_895B6C14D8A391AA5DE14680","MERGE","One-sided row confirmed printed on page-002.png. Corrected on family and category: the market value and the book value are one printed sentence under one heading and belong to one family, so both are fund_economics_observation, and a fund market value in that family is nav, not aum. aum is reserved for a manager or plan stated assets under management. Row label, subject, scale and value are A readings; the nav category follows B.","2026-08-22.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","fund_economics_observation","2","NARRATIVE","Market Value and Book Value of the PUF","Market Value and Book Value of the PUF","Permanent University Fund","Market Value","1","portfolio","Permanent University Fund","","","","","","","","","","June 30, 2025","","billion","nav","Market Value","$39.5","","","","","","On June 30, 2025 the market value and book value of the PUF was $39.5 billion and $33.6 billion,","actual","","",""
"PAIR_C1335C9608E40E1CC59CF304","REJECT","Ruled once for the Percentage of Fund column on page 3 and applied to all ten of its rows. The column is printed and real, but both lanes type this table performance_observation, and that family carries no category for a percent-of-fund weight. B filed it as aum, which means a manager or plan stated assets under management, so a 0.09% weight recorded there is a category error that misreads a weight as total assets. portfolio_weight exists only under position_observation, and one table takes one family, which here is the family carrying the Total Return column the table is titled for. The column is out of category and is recorded in the page 3 coverage note instead of as rows.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C766B38F1E456C69F9A43333","REJECT","Percentage of Fund column, out of category for performance_observation. Same ruling as the AMAZON.COM INC row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8E60E193EEFDF755BE069748","REJECT","Percentage of Fund column, out of category for performance_observation. Same ruling as the AMAZON.COM INC row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_36DF1495BE28B937A179533B","REJECT","Percentage of Fund column, out of category for performance_observation. Same ruling as the AMAZON.COM INC row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_710EC9174D152FF5E18DF8C0","REJECT","Percentage of Fund column, out of category for performance_observation. Same ruling as the AMAZON.COM INC row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
