"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","document_context","1","DOCUMENT","CAPITAL ACCOUNT","CAPITAL ACCOUNT","DOCUMENT","","1","document","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund","","","","","31/03/2017","","","","","","","","CAPITAL ACCOUNT","","","CAPITAL ACCOUNT","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","% of Total Commitment D=B/A","Capital Contribution series","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","","ownership_percentage","% of Total Commitment","100%","%","","","","","% of Total Commitment D=B/A 100% 83.4745% 83.4747%","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","% of Total Commitment D=B/A","Loan Commitment series","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","","ownership_percentage","% of Total Commitment","83.4745%","%","","","","","% of Total Commitment D=B/A 100% 83.4745% 83.4747%","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","% of Total Commitment D=B/A","TOTAL","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","","ownership_percentage","% of Total Commitment","83.4747%","%","","","","","% of Total Commitment D=B/A 100% 83.4745% 83.4747%","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","Paid-in capital B","Capital Contribution series","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","All amounts in euros","paid_in_capital","Paid-in capital","240","","","","","","Paid-in capital B 240 20,033,688 20,033,928","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","Paid-in capital B","Loan Commitment series","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","All amounts in euros","paid_in_capital","Paid-in capital","20,033,688","","","","","","Paid-in capital B 240 20,033,688 20,033,928","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","CAPITAL CALLS","Paid-in capital B","TOTAL","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","All amounts in euros","paid_in_capital","Paid-in capital","20,033,928","","","","","","Paid-in capital B 240 20,033,688 20,033,928","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","COMMITMENT","Initial Commitment A","Capital Contribution series","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","All amounts in euros","commitment","Initial Commitment","240","","","","","","Initial Commitment A 240 23,999,760 24,000,000","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","COMMITMENT","Initial Commitment A","Loan Commitment series","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","All amounts in euros","commitment","Initial Commitment","23,999,760","","","","","","Initial Commitment A 240 23,999,760 24,000,000","actual","","","","","","","",""
"2026-09-01.2","SRC463","ac5d733acff368c8d0df821d1311f97f2474a707afdae5eeeb7b23ab817372f3","PCAP","06-statements-and-economics","CORE","A","fund_economics_observation","1","TABLE","CAPITAL ACCOUNT","COMMITMENT","Initial Commitment A","TOTAL","1","fund","ANTIN INFRASTRUCTURE PARTNERS II LP","","","","","","","","","","31/03/2017","","All amounts in euros","commitment","Initial Commitment","24,000,000","","","","","","Initial Commitment A 240 23,999,760 24,000,000","actual","","","","","","","",""
