"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_04B39C955FBDFA91313DDDA2","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE II","Capital Commitment","1","commitment","","2","2","source_section|source_table|asset_class|evidence_quote"
"PAIR_D19FF6ADBA21E4131936AA31","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE II","Fair Market Value","1","nav","","3","5","source_section|source_table|asset_class|evidence_quote"
"PAIR_8C396F5CC75AB6CE3431A6FC","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE II","IRR","1","irr","","4","6","source_section|source_table|asset_class|currency_scale|evidence_quote"
"PAIR_21BEDBE0093A2C6444507A8C","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE II","Total Capital Contributed","1","paid_in_capital","","5","3","source_section|source_table|source_column_label|asset_class|metric_name|evidence_quote"
"PAIR_6D55996117B88F6129B61985","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE II","Total Capital Distributed","1","distribution","","6","4","source_section|source_table|source_column_label|asset_class|metric_name|evidence_quote"
"PAIR_2A6E1B9A1ECDCF408B82E7CD","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE II","Total Value Multiple","1","tvpi","","7","7","source_section|source_table|asset_class|currency_scale|evidence_quote"
"PAIR_D45D5C049F3569549AEB9D35","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE III","Capital Commitment","1","commitment","","8","8","source_section|source_table|asset_class|evidence_quote"
"PAIR_3D1284FDBE0DD2164105793E","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE III","Fair Market Value","1","nav","","9","11","source_section|source_table|asset_class|evidence_quote"
"PAIR_23CE1B7BFFF1F4A5D3CB3EE9","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE III","IRR","1","irr","","10","12","source_section|source_table|asset_class|currency_scale|evidence_quote"
"PAIR_7AA49E95C8C98D1AC27C2920","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE III","Total Capital Contributed","1","paid_in_capital","","11","9","source_section|source_table|source_column_label|asset_class|metric_name|evidence_quote"
"PAIR_E62F6DD11D3CE79B7E376C76","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE III","Total Capital Distributed","1","distribution","","12","10","source_section|source_table|source_column_label|asset_class|metric_name|evidence_quote"
"PAIR_CBC8372287CEBEBD97C032D4","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","Aetos Capital Asia TE III","Total Value Multiple","1","tvpi","","13","13","source_section|source_table|asset_class|currency_scale|evidence_quote"
"PAIR_5D24649A1461807E9ECEABC6","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","AG Asia Realty Fund II, L.P.","Capital Commitment","1","commitment","","14","14","source_section|source_table|asset_class|evidence_quote"
"PAIR_86070CEEE5FD3A2E8C655E73","CONTEXT_CONFLICT","YES","1","fund_economics_observation","UNTITLED_TABLE_1","AG Asia Realty Fund II, L.P.","Fair Market Value","1","nav","","15","17","source_section|source_table|asset_class|evidence_quote"
