"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","1","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: bare title page (issuer name, document title, reporting dates), no figures."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","2","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Independent Auditors' Report boilerplate; prints no dollar figures, only the auditor's address and report dates."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","3","ELIGIBLE_DATA_EXTRACTED","YES","Financial Statements | Statements of Financial Position","document_context | financial_statement_observation","11","11","NO_ELIGIBLE_REASON: Receivable for investment sales and other, Receivable for interest and dividends, Federal current excise tax receivable, Accounts payable and other accrued liabilities, Payable for investment purchases and other, Federal current and deferred excise tax payable, and Total liabilities and net assets have no matching controlled financial_statement_observation category and are skipped."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","4","ELIGIBLE_DATA_EXTRACTED","YES","Statements of Activities","financial_statement_observation","8","8","NO_ELIGIBLE_REASON: Total revenues and net gains (losses), Grants to the Bill & Melinda Gates Foundation, Federal excise and other taxes net, Total expenses, and Change in net assets have no matching controlled financial_statement_observation category and are skipped (grants are excluded as a non-investment operating/programmatic line, not an LP-style distribution)."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","5","ELIGIBLE_DATA_EXTRACTED","YES","Statements of Cash Flows","financial_statement_observation","6","6","NO_ELIGIBLE_REASON: Change in net assets, the combined Net realized and unrealized (gains) losses line, Net accretion and amortization, the receivable/payable reconciling lines, the excise-tax reconciling lines, Net cash used/provided by operating and investing activities, Purchases of investments, Proceeds from sales and maturities of investments, Net change in cash, and Cash paid for excise taxes have no matching controlled category (or, for the combined gains/losses line, do not cleanly split into one category) and are skipped."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","6","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Organization and Summary of Significant Accounting Policies narrative (basis of presentation, cash policy, investment policy, Level 1/Level 2 fair value hierarchy definitions); prints no dollar figures."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","7","ELIGIBLE_DATA_EXTRACTED","YES","Contributed Services | Contributions Received","financial_statement_observation","7","7","NO_ELIGIBLE_REASON: the Level 3 Inputs definition and the Tax-Exempt Status, Use of Estimates narrative print no figures; Warren Buffett's $2,173,415 and $2,154,350 Berkshire Hathaway share contribution repeats the Stock and noncash contributions figures already extracted on page 5 and is not extracted a second time."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","8","ELIGIBLE_DATA_EXTRACTED","YES","Investments","financial_statement_observation","93","93","Berkshire Hathaway ""B"" shares is the Trust's single named concentrated equity holding printed inside this fair-value-hierarchy breakdown; it is kept in financial_statement_observation with the rest of the table (one table, one family) with subject_type=investment marking it as a specific named position. The Unfunded commitments sentence at the top of page 9 belongs physically to page 9 and is extracted there."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","9","ELIGIBLE_DATA_EXTRACTED","YES","Investment income (losses) | Investments","financial_statement_observation","93","93","NO_ELIGIBLE_REASON: Physical Commodities was not held in 2015 so it prints no row this year; Interest and dividend income, the combined Net realized and unrealized (gains) losses line, and Other investment income (expense) net have no matching controlled category and are skipped; the Investment income (losses), net total duplicates the figure already extracted on page 4."
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","A","10","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: private-investments liquidity/liquidation narrative, Level 3 holdings-change discussion, and Derivative Financial Instruments introduction; prints no dollar figures."
