"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","document_context","3","DOCUMENT","Statements of Financial Position","Statements of Financial Position","DOCUMENT","","1","document","BILL & MELINDA GATES FOUNDATION TRUST","","","","","BILL & MELINDA GATES FOUNDATION TRUST","","","","","December 31, 2016 and 2015","","","","","","","","","","","BILL & MELINDA GATES FOUNDATION TRUST","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Cash","2015","1","asset_class","Cash","","","","","","","","","","December 31, 2015","","(In thousands)","cash","Cash","307,916","","","","","","Cash $ 197,115 307,916","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Cash","2016","1","asset_class","Cash","","","","","","","","","","December 31, 2016","","(In thousands)","cash","Cash","$197,115","","","","","","Cash $ 197,115 307,916","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Investments","2015","1","asset_class","Investments","","","","","","","","","","December 31, 2015","","(In thousands)","investment_fair_value","Investments","39,175,276","","","","","","Investments (note 3) 40,171,396 39,175,276","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Investments","2016","1","asset_class","Investments","","","","","","","","","","December 31, 2016","","(In thousands)","investment_fair_value","Investments","40,171,396","","","","","","Investments (note 3) 40,171,396 39,175,276","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Net assets – unrestricted","2015","1","reporting_entity","Net assets – unrestricted","","","","","","","","","","December 31, 2015","","(In thousands)","net_assets","Net assets – unrestricted","39,514,534","","","","","","Net assets – unrestricted 40,316,940 39,514,534","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Net assets – unrestricted","2016","1","reporting_entity","Net assets – unrestricted","","","","","","","","","","December 31, 2016","","(In thousands)","net_assets","Net assets – unrestricted","40,316,940","","","","","","Net assets – unrestricted 40,316,940 39,514,534","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Total assets","2015","1","reporting_entity","Total assets","","","","","","","","","","December 31, 2015","","(In thousands)","total_assets","Total assets","39,637,444","","","","","","Total assets $ 40,644,584 39,637,444","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Total assets","2016","1","reporting_entity","Total assets","","","","","","","","","","December 31, 2016","","(In thousands)","total_assets","Total assets","$40,644,584","","","","","","Total assets $ 40,644,584 39,637,444","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Total liabilities","2015","1","reporting_entity","Total liabilities","","","","","","","","","","December 31, 2015","","(In thousands)","total_liabilities","Total liabilities","122,910","","","","","","Total liabilities 327,644 122,910","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC377","2a3ff4eb15e88df08d12b0ffd4696117b642b6f1ff19ee5fb8bd8d1a3a025988","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","3","TABLE","Statements of Financial Position","Statements of Financial Position","Total liabilities","2016","1","reporting_entity","Total liabilities","","","","","","","","","","December 31, 2016","","(In thousands)","total_liabilities","Total liabilities","327,644","","","","","","Total liabilities 327,644 122,910","actual","","A+B+ADJUDICATOR","RESOLVED"
