"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","document_context","3","DOCUMENT","GLASS LEWIS","DOCUMENT","DOCUMENT","","1","document","Glass Lewis","","","","","","","","","","","","","","","","","","","","","GLASS LEWIS","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","3","NARRATIVE","GLASS LEWIS","Glass Lewis clients","1,200+ clients with US$35 trillion in assets.","","1","service_provider","Glass Lewis clients","","","","","","","","","","","","","coverage","clients","1,200+","clients","","","","","1,200+ clients with US$35 trillion in assets.","actual","client coverage","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","3","NARRATIVE","GLASS LEWIS","Glass Lewis clients","1,200+ clients with US$35 trillion in assets.","","2","service_provider","Glass Lewis clients","","","","","","","","","","","","trillion","aum","assets","US$35","","","","","","1,200+ clients with US$35 trillion in assets.","actual","client assets","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","3","NARRATIVE","GLASS LEWIS","Glass Lewis clients","Majority of world’s largest pensions, mutual funds and asset managers including 9 of the 15 largest pensions in the United States.","","1","service_provider","Glass Lewis clients","","","","","","","","","","","","","coverage","largest pensions in the United States","9 of the 15","pensions","","","","","9 of the 15 largest pensions in the United States.","actual","client coverage","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","3","NARRATIVE","GLASS LEWIS","Research and policy","Guarantee recommendations on 20,000+ companies across 100 countries","","1","service_provider","Glass Lewis research","","","","","","","","","","","","","coverage","companies","20,000+","companies","","","","","Guarantee recommendations on 20,000+ companies across 100 countries","actual","recommendation coverage","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","3","NARRATIVE","GLASS LEWIS","Research and policy","Guarantee recommendations on 20,000+ companies across 100 countries","","2","service_provider","Glass Lewis research","","","","","","","","","","","","","coverage","countries","100","countries","","","","","Guarantee recommendations on 20,000+ companies across 100 countries","actual","geographic coverage","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","GLASS LEWIS","Research and policy","Policy is focused on addressing governance concerns in a commercially pragmatic manner to drive long term shareholder value","","1","service_provider","Glass Lewis","","","","","","","","","","","","","","","","","stewardship_policy","Policy is focused on addressing governance concerns in a commercially pragmatic manner to drive long term shareholder value","","","Policy is focused on addressing governance concerns in a commercially pragmatic manner to drive long term shareholder value","actual","policy focus","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","GLASS LEWIS","What we do","Case-by-case approach, with emphasis on materiality and custom policy.","","1","service_provider","Glass Lewis","","","","","","","","","","","","","","","","","stewardship_policy","Case-by-case approach, with emphasis on materiality and custom policy.","","","Case-by-case approach, with emphasis on materiality and custom policy.","actual","voting policy approach","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","4","NARRATIVE","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","","1","service_provider","Glass Lewis analysts","","","","","","","","","","","last 18 months","","engagement_count","companies engaged","over 4,500","companies","","","","","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","actual","engagement activity","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_observation","4","NARRATIVE","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","","2","service_provider","Glass Lewis analysts","","","","","","","","","","","last 18 months","","engagement_count","formal meetings","approximately 1,500","formal meetings","","","","","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies, including formal meetings with approximately 1,500.","actual","engagement activity","",""
