"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","document_context","3","DOCUMENT","GLASS LEWIS","","DOCUMENT","","1","document","2017 Proxy Season Review & 2018 Preview","","","","","","","","","","","","","","","","","","","","","What we do","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","3","NARRATIVE","GLASS LEWIS","GLASS LEWIS","Glass Lewis clients","","1","other_printed_scope","Glass Lewis clients","","","","","","","","","","","","trillion","aum","Client assets","US$35","","","","","","1,200+ clients with US$35 trillion in assets.","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","3","NARRATIVE","GLASS LEWIS","GLASS LEWIS","Research and policy","","1","service_provider","Glass Lewis","","","","","","","","","","","","","coverage","Companies covered by research and voting recommendations","20,000+","","","","","","Guarantee recommendations on 20,000+ companies across 100 countries","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","3","NARRATIVE","GLASS LEWIS","GLASS LEWIS","Research and policy","","2","service_provider","Glass Lewis","","","","","","","","","","","","","coverage","Countries covered by research and voting recommendations","100","","","","","","Guarantee recommendations on 20,000+ companies across 100 countries","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","4","NARRATIVE","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","","1","service_provider","Glass Lewis","","","","","","","","","","","last 18 months","","engagement_count","Companies engaged","over 4,500","","","","","","In last 18 months Glass Lewis analysts have engaged with over 4,500 companies,","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","4","NARRATIVE","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","Engagement is a growing focus for investors","","2","service_provider","Glass Lewis","","","","","","","","","","","last 18 months","","meeting_count","Formal meetings","approximately 1,500","","","","","","including formal meetings with approximately 1,500.","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","8","NARRATIVE","SHAREHOLDER PROPOSAL HIGHLIGHTS","SHAREHOLDER PROPOSAL HIGHLIGHTS","Significant decline in compensation-related proposals","","1","market_series","Compensation-related shareholder proposals","","","","","","","","","2015","","","","vote_count","Compensation-related shareholder proposals","86","","","","","","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","8","NARRATIVE","SHAREHOLDER PROPOSAL HIGHLIGHTS","SHAREHOLDER PROPOSAL HIGHLIGHTS","Significant decline in compensation-related proposals","","2","market_series","Compensation-related shareholder proposals","","","","","","","","","2017","","","","vote_count","Compensation-related shareholder proposals","33","","","","","","Number of proposals more than halved between 2015 and 2017 (86 v. 33).","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","9","NARRATIVE","ELECTION OF DIRECTORS","ELECTION OF DIRECTORS","NYC Comptroller's Board Accountability Project 2.0","","1","other_printed_scope","NYC Comptroller's Board Accountability Project 2.0","","","","","","","","","2017","","","","engagement_count","Companies asked for additional director disclosure","150","","","","","","150 Companies asked to provide additional disclosure surrounding director","actual","","",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","stewardship_observation","10","NARRATIVE","DIRECTOR ELECTIONS – VOTE RESULTS","Vote Results","Avg. Support","","1","market_series","Director elections (2017 proxy season)","","","","","","","","","2017","","","","score","Avg. Support","96%","%","","","","","Avg. Support: 96%","actual","REPAIRED_VALUE_FORMAT: restored the printed '%' its evidence_quote shows","",""
