"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","1","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: bare title slide, no figures"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","2","NO_ELIGIBLE_DATA","YES","AGENDA","","0","0","NO_ELIGIBLE_REASON: agenda topic list, no bounded metric or policy statement"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","3","ELIGIBLE_DATA_EXTRACTED","YES","GLASS LEWIS","document_context | stewardship_observation","4","4",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","4","ELIGIBLE_DATA_EXTRACTED","YES","ENGAGEMENT & EMPHASIS ON STEWARDSHIP","stewardship_observation","2","2","ISG Principles bullets and remaining narrative carry no further bounded metric in an allowed category"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","5","NO_ELIGIBLE_DATA","YES","ISG FOUNDING SIGNATORIES","","0","0","NO_ELIGIBLE_REASON: roster of 26 signatory organization logos, no printed bounded metric or policy statement"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","6","NO_ELIGIBLE_DATA","YES","2017 PROXY SEASON REVIEW","","0","0","NO_ELIGIBLE_REASON: section divider slide, no content"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","7","NO_ELIGIBLE_DATA","YES","2017 SHAREHOLDER PROPOSALS BY CATEGORY","","0","0","NO_ELIGIBLE_REASON: pie chart shows percent of shareholder proposals by category (Governance 47%, Social 22%, Environmental 15%, Compensation 12%, Other 4%), a category-share breakdown that does not map to a controlled stewardship_observation category"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","8","ELIGIBLE_DATA_EXTRACTED","YES","SHAREHOLDER PROPOSAL HIGHLIGHTS","stewardship_observation","2","2","the three majority-supported climate proposals (Exxon, Occidental, PPL) are printed as the word Three, not a numeral, so the count fails the metric_value_raw digit requirement and is not extracted"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","9","ELIGIBLE_DATA_EXTRACTED","YES","ELECTION OF DIRECTORS","stewardship_observation","1","1",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","10","ELIGIBLE_DATA_EXTRACTED","YES","Vote Results","stewardship_observation","6","6","the adjacent Drivers of Majority Opposition to Directors pie chart (Attendance 26%, Ongoing Compensation Concerns 16%, Director Received Excessive Against Votes 14%, Overboarding 14%, No Lead Director 9%, Insider/Affiliate on a Committee 7%, Poison Pill 7%, SHP Not Implemented 7%) is a share-of-cause breakdown that does not map to a controlled stewardship_observation category and is not extracted"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","11","NO_ELIGIBLE_DATA","YES","A WELLS FARGO WAKE UP CALL!","","0","0","NO_ELIGIBLE_REASON: single-company case-study narration, no bounded metric or policy statement"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","12","ELIGIBLE_DATA_EXTRACTED","YES","EXECUTIVE COMPENSATION","stewardship_observation","8","8",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","13","ELIGIBLE_DATA_EXTRACTED","YES","SAY ON PAY - TOP 10 ISSUES FOR AN AGAINST REC IN 2017","stewardship_observation","10","10",""
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","14","NO_ELIGIBLE_DATA","YES","2018 PROXY SEASON PREVIEW","","0","0","NO_ELIGIBLE_REASON: section divider slide, no content"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","15","NO_ELIGIBLE_DATA","YES","2018 PROXY SEASON KEY TOPICS","","0","0","NO_ELIGIBLE_REASON: forward-looking topic preview bullets, not operative policy statements and carrying no bounded metric"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","16","NO_ELIGIBLE_DATA","YES","GLASS LEWIS POLICY DEVELOPMENT","","0","0","NO_ELIGIBLE_REASON: process diagram of policy input sources, no printed figures or operative policy statement"
