"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes","extractor_model"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","1","REFERENCE_ONLY","YES","","","0","0","both lanes counted zero and both are right; the label is not. The page prints the deck title and the presenter's name and nothing else, which is cover content, so REFERENCE_ONLY. NO_ELIGIBLE_DATA is for a page that prints substantive figures falling outside the allowed categories, which this page does not do.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","2","REFERENCE_ONLY","YES","","","0","0","zero is right on both lanes and the label is REFERENCE_ONLY: the page is the deck's agenda, which is a table of contents. It prints section headings only, with no figure and no operative rule.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","GLASS LEWIS | Glass Lewis clients | Research and policy","document_context | stewardship_observation","6","6","counted from the PNG: one document identity row plus five printed cells, being 1,200+ clients, US$35 trillion in assets, 9 of the 15 largest pensions in the United States, 20,000+ companies and 100 countries. A held three of the five and missed the client count and the 9 of 15. B's two policy rows are narrative under the provision ruling, so they are rejected rather than counted. Two printed figures are deliberately excluded: 200+ analysts is a staff headcount, which measures reach over nothing and has no home in the controlled category list, and Founded in 2003 is a founding year, not a measure. Neither lane's count is taken: A's 4 is short by two and B's 8 counts two narrative rows.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Engagement is a growing focus for investors","stewardship_observation","2","2","counted from the PNG: the two bounded counts on the page, over 4,500 companies engaged and approximately 1,500 formal meetings, which both lanes hold. B's three further rows quote the Investor Stewardship Group description and the names of the ISG principles, which are narrative under the provision ruling, so B's 5 is not taken.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","5","NO_ELIGIBLE_DATA","YES","","","0","0","","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","6","NO_ELIGIBLE_DATA","YES","","","0","0","","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","7","ELIGIBLE_DATA_EXTRACTED","YES","2017 SHAREHOLDER PROPOSALS BY CATEGORY","stewardship_observation","5","5","A's reasoned zero is overridden. A read the pie as a category-share breakdown with no controlled category; a share of a counted population is coverage, which stewardship_observation allows, and these are actual 2017 figures. Counted from the PNG: five slices carrying printed labels, Governance 47%, Social 22%, Environmental 15%, Compensation 12% and Other 4%, which sum to 100.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","8","ELIGIBLE_DATA_EXTRACTED","YES","Significant decline in compensation-related proposals","stewardship_observation","2","2","counted from the PNG: the 86 and the 33 on the compensation-proposals line are the page's only printed numerals. B's third row is the Three majority-supported climate proposals, where the page prints the word and not a numeral; the contract requires a measured value to be a number as printed, so that cell is not extractable and B's 3 is not taken. The remaining bullets on this page are unquantified.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","9","ELIGIBLE_DATA_EXTRACTED","YES","NYC Comptroller’s Board Accountability Project 2.0","stewardship_observation","1","1","counted from the PNG: 150 is the only printed numeral on the page, in the NYC Comptroller's Board Accountability Project sub-bullet. Both lanes agree on the count and hold the same cell.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
"2026-08-22.2","SRC151","5cc8128360b5ed8c4cc0ad7d9f9b52cb19de87d105ed8a745ffd0db6e53373e3","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","ADJUDICATED","10","ELIGIBLE_DATA_EXTRACTED","YES","DRIVERS OF MAJORITY OPPOSITION TO DIRECTORS | Vote Results","stewardship_observation","14","14","counted from the PNG: six bullets under Vote Results (96%, 48, 37, 34, 10, 4) and eight labelled slices in the Drivers of Majority Opposition to Directors pie (26%, 16%, 14%, 14%, 9%, 7%, 7%, 7%, summing to 100). A excluded the pie as a share-of-cause breakdown with no controlled category and so counted 6; under the category ruling a share of a counted population is coverage, so B's 14 is the right count and each slice is a printed eligible cell.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5[1m]+claude-opus-5"
