"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","document_context","1","DOCUMENT","FORM N-2","DOCUMENT","DOCUMENT","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","APOLLO S3 PRIVATE MARKETS FUND","","","APOLLO S3 PRIVATE MARKETS FUND","actual","","","","","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","1940 Act","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Investment Company Act of 1940, as amended","","","Apollo S3 Private Markets Fund (the “Fund”) is a Delaware statutory trust registered under the Investment Company Act of 1940, as amended (the “1940 Act”),","actual","","","","1940_ACT","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Adviser","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Apollo S3 RIC Management, L.P.","","","Fund’s investment adviser (the “Adviser”) and will be responsible for making investment decisions for the Fund’s portfolio.","actual","","","","ADVISER","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Board","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Fund’s Board of Trustees","","","Shares may be offered more or less frequently as determined by the Fund’s Board of Trustees (the “Board”) in its sole discretion.","actual","","","","BOARD","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Co-Investments","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","direct or indirect investments in the equity and/or credit of private companies, alongside private market funds and/or other private market firms","","","(ii) direct or indirect investments in the equity and/or credit of private companies, alongside private market funds and/or other private market firms (“Co-Investments”);","actual","","","","CO_INVESTMENTS","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Distributor","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","Apollo Global Securities, LLC","","","Apollo Global Securities, LLC (the “Distributor”) acts as principal underwriter for the Fund’s Shares and serves in that capacity on a reasonable best efforts basis, subject to various conditions.","actual","","","","DISTRIBUTOR","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","ETFs","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","exchange traded funds","","","To manage the liquidity of its investment portfolio, the Fund also intends to invest a portion of its assets in a portfolio of liquid assets (“Liquid Assets”), including cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and exchange traded funds (“ETFs”).","actual","","","","ETFS","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Fund","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","is a Delaware statutory trust registered under the Investment Company Act of 1940, as amended (the “1940 Act”), as a non-diversified, closed-end management investment company with limited operating history.","","","Apollo S3 Private Markets Fund (the “Fund”) is a Delaware statutory trust registered under the Investment Company Act of 1940, as amended (the “1940 Act”), as a non-diversified, closed-end management investment company with limited operating history.","actual","","","","FUND","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Liquid Assets","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and exchange traded funds (“ETFs”).","","","To manage the liquidity of its investment portfolio, the Fund also intends to invest a portion of its assets in a portfolio of liquid assets (“Liquid Assets”), including cash and/or cash equivalents, liquid fixed income securities and other credit instruments, and other investment companies, including money market funds and exchange traded funds (“ETFs”).","actual","","","","LIQUID_ASSETS","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","NAV","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","net asset value","","","The Shares will generally be offered on the first business day of each month at the net asset value (“NAV”) per Share on that day,","actual","","","","NAV","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Non-Traditional Secondary Investments","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","investments in existing private investments and/or assets of or from a Portfolio Fund(s), often requiring a bespoke structure that may include the creation of new vehicles or securities","","","and/or (b) investments in existing private investments and/or assets of or from a Portfolio Fund(s), often requiring a bespoke structure that may include the creation of new vehicles or securities (“Non-Traditional Secondary Investments”","actual","","","","NON_TRADITIONAL_SECONDARY_INVESTMENTS","","","",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","A","definition_context","2","NARRATIVE","PROSPECTUS","PROSPECTUS","Portfolio Funds","","1","document","Apollo S3 Private Markets Fund","","","","","","","","","","","","","","","","","","private markets funds managed by various unaffiliated asset managers","","","The Fund’s investment exposure to these strategies is implemented via a variety of investment types that include: (i) investments in private markets funds managed by various unaffiliated asset managers (“Portfolio Funds”) acquired in privately negotiated transactions","actual","","","","PORTFOLIO_FUNDS","","","",""
