"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","1","REFERENCE_ONLY","YES","APOLLO S3 PRIVATE MARKETS FUND","document_context","1","1","SEC Form N-2 registration cover with checkboxes; identity captured on the document_context row"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","2","ELIGIBLE_DATA_EXTRACTED","YES","UNTITLED_TABLE_1","definition_context","3","3",""
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","3","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor and regulatory disclosure narrative (repurchase policy percentage, distribution sourcing), outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","4","REFERENCE_ONLY","YES","","","0","0","Shareholder Reports delivery disclaimer, no in-scope facts"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","5","REFERENCE_ONLY","YES","TABLE OF CONTENTS","","0","0","NO_ELIGIBLE_REASON: page numbers in the contents list are pagination references, not fund data; no in-scope facts"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","6","NO_ELIGIBLE_DATA","YES","SUMMARY OF OFFERING TERMS","","0","0","NO_ELIGIBLE_REASON: Fund structure and Board narrative, outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","7","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: investment-policy allocation percentages (80% private markets, 20% liquid assets, 33 1/3% leverage), outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","8","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: over-commitment strategy and Portfolio Fund performance-based fee narrative, outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","9","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: risk-factor narrative on private company investments and general market risk, outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","10","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Portfolio Fund performance-based fee narrative (fees paid by the Fund to Portfolio Fund Managers, in addition to the Management Fee), outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","11","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Portfolio Fund underlying-investment risk narrative, outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","12","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: co-investment and secondary-investment risk narrative, outside the allowed PPM term categories"
"2026-09-01.2","SRC421","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","PPM","05-fund-legal-docs","CORE","B","13","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: conflicts-of-interest and 30-day Board-notice policy narrative, outside the allowed PPM term categories"
