"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","1","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: bare title page (fund name, liquidated/dissolved status, period), no figures."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","2","ELIGIBLE_DATA_EXTRACTED","YES","Balance Sheet | Financial Statements","document_context | financial_statement_observation","7","7","NO_ELIGIBLE_REASON: Investments at fair value and Prepaid expenses print only dashes (no value) both years; Due from related parties, Accrued liabilities, Due to related party, and Deficit have no matching controlled category; the unlabeled Total assets/Total liabilities/Total partners' capital subtotal rows print no row label and are not extracted. Several values are OCR-corrupted (commas rendered as periods) and verified against page-002.png."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","3","ELIGIBLE_DATA_EXTRACTED","YES","Statement of Operations and Deficit","financial_statement_observation","16","16","NO_ELIGIBLE_REASON: Interest from investments, Other interest, Management fees, Insurance, and Foreign exchange gain (loss) print only dashes both years; Net income (loss) is the fully-loaded figure (after gains) with no matching category, Loss before the undernoted is used instead as the pre-gains net_investment_income analogue. Deficit beginning/end of year is treated as this dissolved fund's capital rollforward (beginning_capital/ending_capital); its point-in-time balance-sheet counterpart on page 2 was left unextracted for lacking a category, so no duplicate exists. Several values are OCR-corrupted (commas rendered as periods) and verified against page-003.png."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","4","ELIGIBLE_DATA_EXTRACTED","YES","Statement of Cash Flows","financial_statement_observation","2","2","NO_ELIGIBLE_REASON: Net income (loss), the unrealized/realized reconciling lines, Foreign exchange loss (gain), Proceeds from investments, and Change in non-cash operating items have no matching controlled category; Distribution and Cash end of period duplicate figures already extracted on page 2; Capital contributions prints only dashes both years. Row/column order is scrambled by OCR on this page; both Cash beginning-of-year values are verified against page-004.png."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","5","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Statement of Investments prints two redacted holding names (Common shares, Convertible debenture, both distributed to partners) with the Number of shares and Amount columns entirely blank; confirmed against page-005.png, no figures to extract."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","6","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Organization and Significant Accounting Policies narrative (formation, purpose, valuation-of-investments policy), no dollar figures."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","7","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: fair value hierarchy (Level 1/2/3) and investment transaction accounting policy narrative, no dollar figures."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","8","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: revenue recognition, foreign exchange translation, offering/organizational expenses, and use-of-estimates accounting policy narrative, no dollar figures."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","9","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: management fees narrative and the Due from/Due to related parties breakdown (13; 1,280, 52) have no matching controlled financial_statement_observation category (no receivable/payable field)."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","10","ELIGIBLE_DATA_EXTRACTED","YES","Committed capital","financial_statement_observation","1","1","NO_ELIGIBLE_REASON: the commitment-period end date (January 23, 2008) is a date, not a controlled metric."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","11","ELIGIBLE_DATA_EXTRACTED","YES","Partners' capital account - current year | Partners' capital account - inception to date","financial_statement_observation","24","24","This page is a rotated/landscape scan and OCR output is severely scrambled (row order, dropped leading digits, comma/period corruption); every value is verified against page-011.png. Both tables' bottom Total row prints no row label and is skipped; the current-year table's Total commitment, Distribution, and Capital account end-of-year columns duplicate the inception-to-date table's Total commitment/Distribution (or are entirely dashes) and are not extracted twice; Capital account balance (inception-to-date) is entirely dashes."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","12","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: distribution-waterfall and carried-interest terms narrative (the 8% per annum preferred-return rate and 30/45-day timing windows are contract terms, not observed metrics); no dollar figures printed."
"2026-08-22.2","SRC102","dec577c036c11f70b30193bbfbdf4d478fabfc36f3ef15ae68249a2810f8ddfe","Financials","01-financials","CORE","A","13","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: carried-interest custodian-deposit terms (the 10% of PSERS's subscription is a contract term, not an observed metric) and General Partner/Fund Manager indemnification narrative; no dollar figures printed."
