"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_C7848C6ADBAFF39FE518859C","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Beginning capital","1st Quarter 2017","1","beginning_capital","","2","43","source_column_label|subject_type|subject_name|period_end|as_of_date"
"PAIR_10B8972556348426D3012E3A","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Beginning capital","Year-to-Date March 31, 2017","1","beginning_capital","","3","44","subject_type|subject_name|period_end|as_of_date|horizon"
"PAIR_C00838561BAC2F6CE00F1D11","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Cash proceeds","1st Quarter 2017","1","distribution","","4","2","record_family|source_section|source_column_label|subject_type|subject_name|period_end|as_of_date"
"PAIR_B6180687C5E7A8FEF15F1FCC","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Cash proceeds","Inception-to-Date March 31, 2017","1","distribution","","5","1","record_family|source_section|subject_type|subject_name|period_end|as_of_date|horizon"
"PAIR_0A5B71FC0DEABB6AE5404CDB","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Cash proceeds","Year-to-Date March 31, 2017","1","distribution","","6","3","record_family|source_section|subject_type|subject_name|period_end|as_of_date|horizon"
"PAIR_6CDE94ED5A85BE66614BB7FE","B_ONLY","YES","1","cash_flow_observation","Statement of Partner’s Capital Account","Current income tax expense","Inception-to-Date March 31, 2017","1","expense","","","4",""
"PAIR_AA4267583B7F1FF9FA8E7821","B_ONLY","YES","1","cash_flow_observation","Statement of Partner’s Capital Account","Current income tax expense","Year-to-Date 1st Quarter 2017","1","expense","","","5",""
"PAIR_7D379D41404455AB0D00A92D","B_ONLY","YES","1","cash_flow_observation","Statement of Partner’s Capital Account","Current income tax expense","Year-to-Date March 31, 2017","1","expense","","","6",""
"PAIR_95CE4873255A856B78AD6B61","B_ONLY","YES","1","cash_flow_observation","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Inception-to-Date March 31, 2017","1","expense","","","7",""
"PAIR_5136300E6A978F1EA7B6D615","B_ONLY","YES","1","cash_flow_observation","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Year-to-Date 1st Quarter 2017","1","expense","","","8",""
"PAIR_E3741281199011E4A12F0DE7","B_ONLY","YES","1","cash_flow_observation","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Year-to-Date March 31, 2017","1","expense","","","9",""
"PAIR_620D9926B735CEED52A4DC62","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Dividend income","1st Quarter 2017","1","income","","7","46","source_section|source_column_label|subject_type|subject_name|period_end|as_of_date"
"PAIR_FCD8F7CCCE587D875AAB0B32","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Dividend income","Inception-to-Date March 31, 2017","1","income","","8","45","source_section|subject_type|subject_name|period_end|as_of_date|horizon"
"PAIR_A2B21DD85B87C4874DE986B5","CLASSIFICATION_CONFLICT","YES","1","fund_economics_observation","Statement of Partner’s Capital Account","Dividend income","Year-to-Date March 31, 2017","1","income","","9","47","source_section|subject_type|subject_name|period_end|as_of_date|horizon"
"PAIR_09476AAA9572B50390CD00CE","EXACT","YES","1","document_context","Statement of Partner’s Capital Account","DOCUMENT","","1","","","1","42",""
