"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","1","NO_ELIGIBLE_DATA","YES","AIMA'S ILLUSTRATIVE QUESTIONNAIRE FOR DUE DILIGENCE OF | Bear Stearns High Grade Structured Credit Strategies Fund","","0","0","NO_ELIGIBLE_REASON: title page contains no quantitative DDQ answer in an allowed category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","2","NO_ELIGIBLE_DATA","YES","AIMA'S ILLUSTRATIVE QUESTIONNAIRE FOR DUE DILIGENCE REVIEW OF HEDGE FUND MANAGERS | DISCLAIMER | IMPORTANT","","0","0","NO_ELIGIBLE_REASON: instructions, disclaimer, and other questionnaire references contain no populated quantitative answer in an allowed category"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","3","NO_ELIGIBLE_DATA","YES","AIMA'S ILLUSTRATIVE QUESTIONNAIRE FOR DUE DILIGENCE REVIEW OF HEDGE FUND MANAGERS | CONTENTS","","0","0","NO_ELIGIBLE_REASON: contents index, page references, and contact details are outside allowed DDQ quantitative scope"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","4","ELIGIBLE_DATA_EXTRACTED","YES","COMPANY | DOCUMENT","ddq_quantitative_observation | document_context","2","2",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","5","ELIGIBLE_DATA_EXTRACTED","YES","COMPANY","ddq_quantitative_observation","1","1",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","6","ELIGIBLE_DATA_EXTRACTED","YES","COMPANY | ORGANISATION | OWNERSHIP","ddq_quantitative_observation","14","14",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","7","ELIGIBLE_DATA_EXTRACTED","YES","FEES | FUND DETAILS","ddq_quantitative_observation","7","7",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","8","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT/REDEMPTION AND LOCK UP TERMS","ddq_quantitative_observation","8","8",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","9","NO_ELIGIBLE_DATA","YES","FUND ADMINISTRATOR | FUND DIRECTORS","","0","0","NO_ELIGIBLE_REASON: administrator and director contact details and relationship durations are outside allowed DDQ quantitative categories"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","10","NO_ELIGIBLE_DATA","YES","AUDITOR | CUSTODIAN | FUND PRICING | PRIME BROKER","","0","0","NO_ELIGIBLE_REASON: broker, custodian, auditor, and address/contact details are outside allowed DDQ quantitative categories"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","11","ELIGIBLE_DATA_EXTRACTED","YES","FUND ASSETS","ddq_quantitative_observation","7","7",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","12","NO_ELIGIBLE_DATA","YES","DRAWDOWNS | FUND PERFORMANCE | MANAGEMENT TEAM'S CO-INVESTMENT | OTHER | WITHDRAWALS","","0","0","NO_ELIGIBLE_REASON: withdrawal percentage, drawdown percentages, and historical periods are not an allowed DDQ category; no populated allowed performance observation"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","13","ELIGIBLE_DATA_EXTRACTED","YES","MANAGER TRACK RECORD","ddq_quantitative_observation","2","2",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","14","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT STRATEGY","ddq_quantitative_observation","1","1",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","15","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT STRATEGY","ddq_quantitative_observation","3","3",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","16","ELIGIBLE_DATA_EXTRACTED","YES","LEVERAGE | RISK MANAGEMENT","ddq_quantitative_observation","6","6",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","17","ELIGIBLE_DATA_EXTRACTED","YES","RISK MANAGEMENT","ddq_quantitative_observation","1","1",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","18","NO_ELIGIBLE_DATA","YES","INVESTMENT RESEARCH | INVESTOR SERVICE / REPORTING","","0","0","NO_ELIGIBLE_REASON: internal research proportion and reporting frequencies are outside allowed DDQ categories; no allowed quantitative observation"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","19","NO_ELIGIBLE_DATA","YES","COMPLIANCE | EXECUTION & TRADING","","0","0","NO_ELIGIBLE_REASON: compliance staffing counts are spelled-out words rather than numeric printed values and no other allowed quantitative answer appears; execution timing terms are outside allowed categories"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","20","NO_ELIGIBLE_DATA","YES","ANTI-MONEY LAUNDERING POLICY | COMPLIANCE | LEGAL","","0","0","NO_ELIGIBLE_REASON: legal, compliance, AML, and historical-period wording are outside allowed DDQ quantitative categories"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","21","NO_ELIGIBLE_DATA","YES","BUSINESS CONTINUITY | INSURANCE","","0","0","NO_ELIGIBLE_REASON: insurance amounts, facility counts, and disaster-recovery test counts are outside allowed DDQ quantitative categories"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","22","NO_ELIGIBLE_DATA","YES","BUSINESS CONTINUITY | SIGNATURE","","0","0","NO_ELIGIBLE_REASON: contingency prompts, signature/date fields, and personal identifiers are excluded from DDQ quantitative scope"
