"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","4","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please give a brief history of the company:","UNLABELED_COLUMN_1","1","reporting_entity","Bear Stearns Asset Management Inc.","","","","","","","","","","","","billion","aum","Please give a brief history of the company:","$36","","","","","","manage approximately $36 billion in assets across a wide spectrum of","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","document_context","4","DOCUMENT","INVESTMENT MANAGER INFORMATION","DOCUMENT","DOCUMENT","","1","document","Bear Stearns High Grade Structured Credit Strategies Fund","","","","Bear Stearns Asset Management Inc.","","","","","","","","","","","","","","","","","High Grade Structured Credit Strategies Fund","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","5","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund:","UNLABELED_COLUMN_1","1","reporting_entity","BSAM","","","","","","","","","","March 31, 2006","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund:","$36.1","","","","","","As of March 31, 2006, BSAM managed a total of S36. I billion of assets,","actual","IMAGE_ONLY: PNG resolves printed value as $36.1; TXT OCR renders S36. I","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund:","UNLABELED_COLUMN_1","1","asset_class","equity products","","","","","","","","","","March 31, 2006","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund:","$15.7","","","","","","by the company across its different categories including 515.7 billion in equity products","actual","IMAGE_ONLY: PNG resolves printed value as $15.7; TXT OCR renders 515.7","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund:","UNLABELED_COLUMN_1","2","asset_class","fixed income products","","","","","","","","","","March 31, 2006","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund:","$15.0","","","","","","by the company across its different categories including 515.7 billion in equity products, $15.0 billion in fixed income","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund:","UNLABELED_COLUMN_1","3","asset_class","alternative investments","","","","","","","","","","March 31, 2006","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund:","$5.4","","","","","","products and $5.4 billion in alternative investments.","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund:","UNLABELED_COLUMN_1","4","manager","HGSCS team","","","","","","","","","","March 31, 2006","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund:","$1.5","","","","","","investments total includes the $1.5 billion in assets managed by the","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","ORGANISATION","How many full-time employees are there?","UNLABELED_COLUMN_1","1","reporting_entity","Bear Stearns","","","","","","","","","","March 31, 2006","","","staff_count","How many full-time employees are there?","12,000","","","","","","As of March 31, 2006 Bear Steams has approximately 12,000 full·time","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","ORGANISATION","How many full-time employees are there?","UNLABELED_COLUMN_1","2","reporting_entity","BSAM","","","","","","","","","","March 31, 2006","","","staff_count","How many full-time employees are there?","331","","","","","","employees. Of this number, 331 work full·time within BSAM.","actual","","",""
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","B","ddq_quantitative_observation","6","TABLE","INVESTMENT MANAGER INFORMATION","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","1","reporting_entity","BSAM","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","125","","","","","","BSAM currently employs 125 investment professionals.","actual","","",""
