"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC026","6","1","Consumer","2","236","value companies","(57.8%"
"SRC026","6","2","Preferred","2","236","value companies","30,000,000"
"SRC026","6","2","Preferred","3","379","","21.5%"
"SRC026","6","2","Preferred","4","430","","$140,000,000"
"SRC026","6","2","Preferred","5","527","","$169,090,000"
"SRC026","6","3","Common","2","236","value companies","10,000,000"
"SRC026","6","3","Common","3","379","","4.2"
"SRC026","6","3","Common","4","430","","10,000,000"
"SRC026","6","3","Common","5","527","","33,000,000"
"SRC026","6","4","principal","1","203","at fair operating","$10,000,000"
"SRC026","6","4","principal","3","379","","1.5"
"SRC026","6","4","principal","4","430","","10,000,000"
"SRC026","6","4","principal","5","527","","12,000,000"
"SRC026","6","5","Preferred","2","236","value companies","10,000,000"
"SRC026","6","5","Preferred","3","379","","15.2"
"SRC026","6","5","Preferred","4","430","","100,100,000"
"SRC026","6","5","Preferred","5","527","","120,000,000"
"SRC026","6","6","Warrants,","3","379","","0.4"
"SRC026","6","6","Warrants,","4","430","","596,000"
"SRC026","6","6","Warrants,","5","527","","3,000,000"
"SRC026","6","7","Healthcare","1","203","at fair operating","(14.4%"
"SRC026","6","8","Preferred","2","236","value companies","7,500,000"
"SRC026","6","8","Preferred","3","379","","12.2"
"SRC026","6","8","Preferred","4","430","","77,000,000"
"SRC026","6","8","Preferred","5","527","","95,700,000"
"SRC026","6","9","Common","2","236","value companies","2,000,000"
"SRC026","6","9","Common","3","379","","2.2"
"SRC026","6","9","Common","4","430","","25,000,000"
"SRC026","6","9","Common","5","527","","17,500,000"
"SRC026","6","10","Contingent","3","379","","0.0"
"SRC026","6","10","Contingent","4","430","","50,000"
"SRC026","6","10","Contingent","5","527","","100,000"
"SRC026","6","11","Blockchain","2","236","value companies","(0.60%"
"SRC026","6","12","Preferred","2","236","value companies","1,000,000"
"SRC026","6","12","Preferred","3","379","","0.6"
"SRC026","6","12","Preferred","4","430","","3,000,000"
"SRC026","6","12","Preferred","5","527","","4,300,000"
"SRC026","6","13","Total United States","3","379","","57.8"
"SRC026","6","13","Total United States","4","430","","365,746,000"
"SRC026","6","13","Total United States","5","527","","454,690,000"
"SRC026","6","14","Consumer","2","236","value companies","(5.6%"
"SRC026","6","15","Common","2","236","value companies","15,000,000"
"SRC026","6","15","Common","3","379","","4.4"
"SRC026","6","15","Common","4","430","","30,000,000"
"SRC026","6","15","Common","5","527","","35,000,000"
"SRC026","6","16","Notes,","3","379","","1.0"
"SRC026","6","16","Notes,","4","430","","5,000,000"
"SRC026","6","16","Notes,","5","527","","8,000,000"
"SRC026","6","17","principal","1","203","at fair operating","$5,000,000"
"SRC026","6","18","Warrants,","3","379","","0.2"
"SRC026","6","18","Warrants,","4","430","","900,000"
"SRC026","6","18","Warrants,","5","527","","1,250,000"
"SRC026","6","19","Total China","3","379","","5.6"
"SRC026","6","19","Total China","4","430","","35,900,000"
"SRC026","6","19","Total China","5","527","","44,250,000"
"SRC026","6","20","Total private operating","3","379","","63.4"
"SRC026","6","20","Total private operating","4","430","","401,646,000"
"SRC026","6","20","Total private operating","5","527","","498,940,000"
"SRC026","7","1","Common stock,","1","360","","18.4"
"SRC026","7","1","Common stock,","2","426","","$125,000,000"
"SRC026","7","1","Common stock,","3","521","","$145,000,000"
"SRC026","7","2","Common stock,","1","360","","15.9"
"SRC026","7","2","Common stock,","2","426","","112,750,000"
"SRC026","7","2","Common stock,","3","521","","125,500,000"
"SRC026","7","3","Total marketable equity securities","1","360","","34.3"
"SRC026","7","3","Total marketable equity securities","2","426","","237,750,000"
"SRC026","7","3","Total marketable equity securities","3","521","","270,500,000"
