"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC412","3","1","Share Classes","4","476","Fees","1.95%"
"SRC412","3","2","Redemption Limitations","2","354","","5%"
"SRC412","3","3","Carried Interest","1","188","","12.5%"
"SRC412","3","4","Preferred Return","1","188","","6%"
"SRC412","3","4","Preferred Return","2","354","","8%"
"SRC412","3","5","* Minimum investment for Semi-Professional","3","379","Investment","200,000"
"SRC412","3","6","Hamilton Lane Global Private Assets Fund | May","1","188","","2025"
"SRC412","4","1","Hamilton Lane","2","193","","1991"
"SRC412","4","2","private markets","5","545","","1998"
"SRC412","4","3","and have","3","249","","71"
"SRC412","4","4","clients across","3","249","","747"
"SRC412","4","5","$134.7 billion","4","403","","$821.2"
"SRC412","4","6","assets under","3","249","","31, 2024."
"SRC412","4","7","the space.","4","403","","2019,"
"SRC412","4","8","of evergreen","3","249","","$10"
"SRC412","4","9","*As of March","1","103","","31, 2025."
"SRC412","4","10","approximately","1","103","","60%"
"SRC412","4","10","approximately","4","403","","12, 2025,"
"SRC412","4","11","Hamilton Lane Global","2","193","","2025"
"SRC412","4","12","Hamilton Lane | Global","5","545","","4"
"SRC412","14","1","Hamilton","5","551","","14"
"SRC412","18","1","* The","1","83","our direct traditional","2024"
"SRC412","18","2","during","1","83","our direct traditional","2024."
"SRC412","18","3","from","2","192","investment co-investment players","31, 2024."
"SRC412","18","4","Hamilton Lane","2","192","investment co-investment players","2025"
"SRC412","19","1","gains access to an abundance of opportunities and","3","427","","2023"
"SRC412","19","2","generated a strong amount of direct equity deal flow,","2","369","","$30.1"
"SRC412","19","2","generated a strong amount of direct equity deal flow,","3","427","","$39.0"
"SRC412","19","3","is the deal flow it generates for potential investments.","2","369","","2021,"
"SRC412","19","3","is the deal flow it generates for potential investments.","4","544","","$115"
"SRC412","19","4","funds have invested in just 2% of those reviewed (as","2","369","","31,"
"SRC412","19","5","power of Hamilton Lane’s platform and the partnership","4","544","","2021,"
"SRC412","19","6","we have received direct equity opportunities from","1","301","","938"
"SRC412","19","6","we have received direct equity opportunities from","4","544","","31,"
"SRC412","19","7","Partner in 92% of deals invested in (as of December","1","301","","31,"
"SRC412","19","8","the investments currently held in our funds. Since","1","301","","2014,"
"SRC412","19","9","only a small number of direct investors in the deal","2","369","","31,"
"SRC412","19","10","performing general partners. Hamilton Lane believes","2","369","","1996,"
"SRC412","23","1","$270B+ of deal flow in","1","175","helped to","2024."
"SRC412","23","2","market and be highly selective","2","413","secondary","2%"
"SRC412","23","3","with our robust client","2","413","secondary","33"
"SRC412","23","4","deals and 86% of deals","2","413","secondary","70%"
"SRC412","23","5","members have each been","2","413","secondary","19"
"SRC412","23","6","Hamilton Lane Global Private Assets Fund","1","175","helped to","2025"
"SRC412","32","1","for over","1","103","","33"
"SRC412","32","2","Hamilton","2","356","","2008,"
"SRC412","32","3","committee","2","356","","2013,"
"SRC412","32","4","DDQ in","1","103","","2015,"
"SRC412","32","5","Hamilton","3","540","","2022."
"SRC412","32","6","Hamilton Lane | Global","3","540","","32"
"SRC412","37","1","110 Washington","3","280","Miami 999 Brickell Avenue, Suite 720","33131"
"SRC412","37","2","Suite","1","106","Philadelphia (Headquarters) Seven Tower Bridge","1300"
"SRC412","37","3","Conshohocken,","3","280","Miami 999 Brickell Avenue, Suite 720","954 745 2780"
"SRC412","37","3","Conshohocken,","5","453","Singapore 12 Marina View","018961"
"SRC412","37","4","USA","5","453","Singapore 12 Marina View","6856 0920"
"SRC412","37","5","+1 610","1","106","Philadelphia (Headquarters) Seven Tower Bridge","934 2222"
"SRC412","37","6","10333","5","453","Singapore 12 Marina View","114 42"
"SRC412","37","7","Suite","1","106","Philadelphia (Headquarters) Seven Tower Bridge","310"
"SRC412","37","7","Suite","3","280","Miami 999 Brickell Avenue, Suite 720","02 3056 7133"
"SRC412","37","8","Englewood,","5","453","Singapore 12 Marina View","8 535 231"
"SRC412","37","9","+1 866","1","106","Philadelphia (Headquarters) Seven Tower Bridge","361 1720"
"SRC412","37","9","+1 866","4","351","","401"
"SRC412","37","10","Dubai","5","453","Singapore 12 Marina View","88"
"SRC412","37","11","Hamilton","3","280","Miami 999 Brickell Avenue, Suite 720","212 752 7667"
"SRC412","37","12","GV-00-03-01-BC-18-0,","2","187","","1,"
"SRC412","37","12","GV-00-03-01-BC-18-0,","5","453","Singapore 12 Marina View","2 9293 7950"
"SRC412","37","13","Dubai","4","351","","280"
"SRC412","37","14","Dubai,","5","453","Singapore 12 Marina View","6"
"SRC412","37","15","+971 54","1","106","Philadelphia (Headquarters) Seven Tower Bridge","555 0053"
"SRC412","37","16","Frankfurt","5","453","Singapore 12 Marina View","12279"
"SRC412","37","17","Guiollettstraße","5","453","Singapore 12 Marina View","73 2716610"
"SRC412","37","18","60325","3","280","Miami 999 Brickell Avenue, Suite 720","2520"
"SRC412","37","19","+49 69","1","106","Philadelphia (Headquarters) Seven Tower Bridge","153 259"
"SRC412","37","20","St. George’s","5","453","Singapore 12 Marina View","3 5860 3940"
"SRC412","37","21","Central","3","280","Miami 999 Brickell Avenue, Suite 720","18507"
"SRC412","37","22","+852","1","106","Philadelphia (Headquarters) Seven Tower Bridge","3987 7191"
"SRC412","37","22","+852","5","453","Singapore 12 Marina View","40"
"SRC412","37","23","10 Bressenden","5","453","Singapore 12 Marina View","437 600 3006"
"SRC412","37","24","United","3","280","Miami 999 Brickell Avenue, Suite 720","06236"
"SRC412","37","25","+44 20","1","106","Philadelphia (Headquarters) Seven Tower Bridge","8152 4163"
"SRC412","37","26","Puebla","1","106","Philadelphia (Headquarters) Seven Tower Bridge","403"
"SRC412","37","26","Puebla","5","453","Singapore 12 Marina View","(0) 43 883"
"SRC412","37","27","Ciudad","2","187","","06700"
"SRC412","37","28","+52 55","1","106","Philadelphia (Headquarters) Seven Tower Bridge","6828 7930"
"SRC412","37","28","+52 55","4","351","","200031"
"SRC412","37","29","Global","2","187","","2025"
