"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC480","7","1","growth was below economist expectations, at 6.5%. Moving","1","396","U.S. Real","10.0"
"SRC480","7","2",")","1","396","U.S. Real","7.5"
"SRC480","7","3",",","1","396","U.S. Real","2.5"
"SRC480","7","4","n","1","396","U.S. Real","0.0"
"SRC480","7","5","c","1","396","U.S. Real","(2.5)"
"SRC480","7","6","e","1","396","U.S. Real","(5.0)"
"SRC480","7","7","P","1","396","U.S. Real","(7.5)"
"SRC480","7","7","P","7","541","","-31.4"
"SRC480","7","8","sitting on more than $2 trillion is excess savings relative to the )","1","396","","5.0"
"SRC480","7","9","(","1","396","","4.0"
"SRC480","7","10","g","1","396","","3.0"
"SRC480","7","11","r","1","396","","2.0"
"SRC480","7","12","a","1","396","","1.0"
"SRC480","7","13","y","1","396","","0.0"
"SRC480","7","14","economyheadsinto2022. g","1","396","","(1.0)"
"SRC480","11","1","Comm Svcs","3","629","","51.6"
"SRC480","11","2","sectors finished the quarter in the black, except Utilities,","1","516","","6.7"
"SRC480","11","3","with more cyclical areas generally outperforming their more","2","567","","24.8"
"SRC480","11","4","Energy","1","516","","12.7"
"SRC480","11","5","defensive counterparts. Energy (+12.7%) and REITs (+12.0%)","4","655","","61.7"
"SRC480","11","6","led the way again, while Utilities (-0.4%) and Consumer","3","629","","53.2"
"SRC480","11","7","Info Tech","1","516","","11.5"
"SRC480","11","8","Staples(+3.6%)lagged.","3","629","","52.4"
"SRC480","11","9","REITs","1","516","","12.0"
"SRC480","11","10","Utilities","1","516","","15.8"
"SRC480","11","11","• While more cyclical sectors outperformed, growth (10.0) 0.0 10.0","1","516","","20.0"
"SRC480","11","11","• While more cyclical sectors outperformed, growth (10.0) 0.0 10.0","2","567","","30.0 40.0"
"SRC480","11","11","• While more cyclical sectors outperformed, growth (10.0) 0.0 10.0","3","629","","50.0 60.0"
"SRC480","11","11","• While more cyclical sectors outperformed, growth (10.0) 0.0 10.0","4","655","","70.0"
"SRC480","17","1","• Market Value as of June 30,","1","216","","2021"
"SRC480","17","2","• 2Q ’21 Return: Total Fund","1","216","","5.2%"
"SRC480","17","2","• 2Q ’21 Return: Total Fund","2","485","","$175"
"SRC480","17","3","• Year-to-date Return: Total","2","485","","$327"
"SRC480","17","4","• 1 Year Return: Total Fund","1","216","","31.5%"
"SRC480","17","4","• 1 Year Return: Total Fund","2","485","","$837"
"SRC480","17","5","• 5 Year Return: Total Fund","1","216","","13.1%"
"SRC480","17","5","• 5 Year Return: Total Fund","2","485","","$1.59"
"SRC480","18","1","Beginning Market Value $3,308,194,183 $3,175,810,695 $2,649,623,811","1","506","","$2,526,229,643"
"SRC480","18","1","Beginning Market Value $3,308,194,183 $3,175,810,695 $2,649,623,811","3","602","Five Years","$2,007,673,361"
"SRC480","18","1","Beginning Market Value $3,308,194,183 $3,175,810,695 $2,649,623,811","4","698","Ten Years","$1,602,046,065"
"SRC480","18","2","Net Cash Flow -$23,461,199 -$42,999,164 -$27,187,087","1","506","","-$98,654,142"
"SRC480","18","2","Net Cash Flow -$23,461,199 -$42,999,164 -$27,187,087","3","602","Five Years","-$138,380,784"
"SRC480","18","2","Net Cash Flow -$23,461,199 -$42,999,164 -$27,187,087","4","698","Ten Years","-$251,285,805"
"SRC480","18","3","Net Investment Change $175,076,803 $326,998,255 $837,373,063","1","506","","$1,032,234,285"
"SRC480","18","3","Net Investment Change $175,076,803 $326,998,255 $837,373,063","3","602","Five Years","$1,590,517,210"
"SRC480","18","3","Net Investment Change $175,076,803 $326,998,255 $837,373,063","4","698","Ten Years","$2,109,049,527"
"SRC480","18","4","Ending Market Value $3,459,809,786 $3,459,809,786 $3,459,809,786","1","506","","$3,459,809,786"
"SRC480","18","4","Ending Market Value $3,459,809,786 $3,459,809,786 $3,459,809,786","3","602","Five Years","$3,459,809,786"
"SRC480","18","4","Ending Market Value $3,459,809,786 $3,459,809,786 $3,459,809,786","4","698","Ten Years","$3,459,809,786"
"SRC480","18","5","U.S. Equity","2","546","Current","41.8%"
"SRC480","18","5","U.S. Equity","4","698","Policy","40.0%"
"SRC480","18","6","Non-U.S. Equity","2","546","Current","14.9%"
"SRC480","18","6","Non-U.S. Equity","4","698","Policy","15.0%"
"SRC480","18","7","Emerging Markets","2","546","Current","9.6%"
"SRC480","18","7","Emerging Markets","4","698","Policy","10.0%"
"SRC480","18","8","Real Assets","2","546","Current","14.9%"
"SRC480","18","8","Real Assets","4","698","Policy","20.0%"
"SRC480","18","9","U.S. Fixed Income","2","546","Current","18.4%"
"SRC480","18","9","U.S. Fixed Income","4","698","Policy","15.0%"
"SRC480","18","10","Cash Equivalent","2","546","Current","0.5%"
"SRC480","18","10","Cash Equivalent","4","698","Policy","0.0%"
"SRC480","18","11","Total","2","546","Current","100.0%"
"SRC480","18","11","Total","4","698","Policy","100.0%"
"SRC480","20","1","Total Fund Composite","1","378","Market Value","3,459,809,786"
"SRC480","20","1","Total Fund Composite","2","502","% of Portfolio","100.0"
"SRC480","20","1","Total Fund Composite","3","591","Policy %","100.0"
"SRC480","20","2","Total Equity Composite","1","378","Market Value","2,291,922,500"
"SRC480","20","2","Total Equity Composite","2","502","% of Portfolio","66.2"
"SRC480","20","2","Total Equity Composite","3","591","Policy %","65.0"
"SRC480","20","2","Total Equity Composite","4","718","Policy Difference","43,046,139"
"SRC480","20","3","U.S. Equity Composite","1","378","Market Value","1,444,534,118"
"SRC480","20","3","U.S. Equity Composite","2","502","% of Portfolio","41.8"
"SRC480","20","3","U.S. Equity Composite","3","591","Policy %","40.0"
"SRC480","20","3","U.S. Equity Composite","4","718","Policy Difference","60,610,204"
"SRC480","20","4","Large Cap U.S. Equity Composite","1","378","Market Value","915,146,207"
"SRC480","20","4","Large Cap U.S. Equity Composite","2","502","% of Portfolio","26.5"
"SRC480","20","4","Large Cap U.S. Equity Composite","3","591","Policy %","25.0"
