"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC611","6","1","Current year contributions of $277.0 million covered 72.3% of the","1","302","","$383.1"
"SRC611","6","1","Current year contributions of $277.0 million covered 72.3% of the","2","443","","74.1%"
"SRC611","6","2","year. This percent should increase in the short term as the result","1","302","","1%"
"SRC611","6","3","Option Plan (T-DROP) are being systematically phased up from 0%","1","302","","12%"
"SRC611","6","4","Economic improvements provided positive results in the actuarial","2","443","","30, 2003."
"SRC611","6","5","from 38 years to 36. This decrease reflects positive investing results","2","443","","2003"
"SRC611","8","1","for the construing and carrying out the provisions of the plan is vested","2","444","Retirement System","1973,"
"SRC611","8","2","trustees (7) shall be active members of the system with at least five","1","301","and control","(5)"
"SRC611","8","2","trustees (7) shall be active members of the system with at least five","2","444","Retirement System","(3)"
"SRC611","10","1","Winston-Salem,","1","302","Timberland Group Drive","27103"
"SRC611","10","2","Fort Worth, TX 76102 State Street Financial","2","397","UBS Tower","75"
"SRC611","10","3","One Lincoln Street","3","446","UBS Global Asset Management","02109"
"SRC611","10","4","Addison, TX 75001 State Street Global","2","397","UBS Tower","117"
"SRC611","10","5","State Street Financial","3","446","UBS Global Asset Management","91015"
"SRC611","10","6","49th Floor","2","397","UBS Tower","599"
"SRC611","10","7","New York, NY 10105-4800","2","397","UBS Tower","3800"
"SRC611","10","8","Los Angeles, CA","1","302","Timberland Group Drive","90017"
"SRC611","11","1","A ct","1","190","","7 9 3"
"SRC611","11","1","A ct","2","221","","8 0 8"
"SRC611","11","2","ANNUAL REPORT FOR FISCAL YEAR ENDED","2","221","","30,"
"SRC611","15","1","At June 30,","1","112","• Department of","2003,"
"SRC611","15","2","Retirees","4","480","","22,320"
"SRC611","15","3","Teacher Deferred","4","480","","4,851"
"SRC611","15","4","Terminated","4","480","","9,683"
"SRC611","15","5","Active plan","4","480","","71,462"
"SRC611","15","6","Total","4","480","","108,316"
"SRC611","15","7","The number","2","237","Education (Vocational Division)","421."
"SRC611","15","8","ANNUAL REPORT FOR","2","237","Education (Vocational Division)","30, 2004"
"SRC611","15","8","ANNUAL REPORT FOR","3","302","","14"
"SRC611","16","1","The","4","419","","$7,800,"
"SRC611","16","2","July","1","87","","1, 1997,"
"SRC611","16","3","Non-contributory","5","480","","1, 1986,"
"SRC611","16","4","mer","4","419","","1, 1999,"
"SRC611","16","5","All","2","271","","1194"
"SRC611","16","5","All","3","301","","1995,"
"SRC611","16","5","All","4","419","","2003,"
"SRC611","16","6","established","2","271","","30, 2004,"
"SRC611","16","6","established","4","419","","13%"
"SRC611","16","7","Five","1","87","","(5)"
"SRC611","16","8","Members","5","480","","60"
"SRC611","16","9","The","2","271","","5"
"SRC611","16","10","The","4","419","","30"
"SRC611","17","1","Act 1590 of 1999, allows for participation in the T-DROP","2","299","","28"
"SRC611","17","1","Act 1590 of 1999, allows for participation in the T-DROP","3","509","","6%"
"SRC611","17","2","each year under 30 will be imposed. A member with","1","261","","28"
"SRC611","17","2","each year under 30 will be imposed. A member with","3","509","","29"
"SRC611","17","3","service. The amount for contributory members will","2","299","","$10,000"
"SRC611","17","4","dependent child will receive a lump sum benefit of","1","261","","$10,000,"
"SRC611","17","5","The management of the System is the responsibility","3","509","","15"
"SRC611","17","6","and Technical Education to qualify for an annuity. (Act","1","261","","611"
"SRC611","17","6","and Technical Education to qualify for an annuity. (Act","2","299","","1975,"
