"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC037","4","1","SALT LAKE CITY, UT | 155 NORTH 400 WEST STE","1","288","","400,"
"SRC037","4","1","SALT LAKE CITY, UT | 155 NORTH 400 WEST STE","2","334","","84103"
"SRC037","4","2","OGDEN, UT | 4605 SOUTH HARRISON BLVD STE","1","288","","201,"
"SRC037","4","2","OGDEN, UT | 4605 SOUTH HARRISON BLVD STE","2","334","","84403"
"SRC037","7","1","Cash and cash equivalents $","1","399","","11,215"
"SRC037","7","1","Cash and cash equivalents $","2","492","","36,786"
"SRC037","7","2","Receivable from Utah Fund of Funds, LLC","1","399","","246,077"
"SRC037","7","2","Receivable from Utah Fund of Funds, LLC","2","492","","224,902"
"SRC037","7","3","Other assets","1","399","","7,309"
"SRC037","7","3","Other assets","2","492","","8,588"
"SRC037","7","4","TOTAL ASSETS $","1","399","","264,601"
"SRC037","7","4","TOTAL ASSETS $","2","492","","270,276"
"SRC037","7","5","Accrued liabilities","1","399","","221"
"SRC037","7","5","Accrued liabilities","2","492","","5,896"
"SRC037","7","6","TOTAL LIABILITIES","1","399","","221"
"SRC037","7","6","TOTAL LIABILITIES","2","492","","5,896"
"SRC037","7","7","Net assets without donor restrictions","1","399","","264,380"
"SRC037","7","7","Net assets without donor restrictions","2","492","","264,380"
"SRC037","7","8","TOTAL NET ASSETS","1","399","","264,380"
"SRC037","7","8","TOTAL NET ASSETS","2","492","","264,380"
"SRC037","7","9","TOTAL LIABILITIES AND NET ASSETS $","1","399","","264,601"
"SRC037","7","9","TOTAL LIABILITIES AND NET ASSETS $","2","492","","270,276"
"SRC037","8","1","Years Ended December 31, 2021 and","1","395","CHANGES IN NET","2020"
"SRC037","8","2","2021","2","493","ASSETS","2020"
"SRC037","8","3","Management fee revenue $","1","395","CHANGES IN NET","4 28,496"
"SRC037","8","3","Management fee revenue $","2","493","ASSETS","4 86,452"
"SRC037","8","4","TOTAL REVENUES","1","395","CHANGES IN NET","428,496"
"SRC037","8","4","TOTAL REVENUES","2","493","ASSETS","486,527"
"SRC037","8","5","Mangement and general","1","395","CHANGES IN NET","428,496"
"SRC037","8","5","Mangement and general","2","493","ASSETS","486,527"
"SRC037","8","6","TOTAL EXPENSES","1","395","CHANGES IN NET","428,496"
"SRC037","8","6","TOTAL EXPENSES","2","493","ASSETS","486,527"
"SRC037","8","7","NET ASSETS, BEGINNING OF YEAR","1","395","CHANGES IN NET","264,380"
"SRC037","8","7","NET ASSETS, BEGINNING OF YEAR","2","493","ASSETS","264,380"
"SRC037","8","8","NET ASSETS, END OF YEAR $","1","395","CHANGES IN NET","2 64,380"
"SRC037","8","8","NET ASSETS, END OF YEAR $","2","493","ASSETS","2 64,380"
"SRC037","9","1","Years Ended December 31, 2021 and","1","401","CHANGES IN NET","2020"
"SRC037","9","2","2021","2","500","ASSETS","2020"
"SRC037","9","3","Receivable from Utah Fund of Funds, LLC","1","401","CHANGES IN NET","(21,175)"
"SRC037","9","3","Receivable from Utah Fund of Funds, LLC","2","500","ASSETS","(11,272)"
"SRC037","9","4","Other assets","1","401","CHANGES IN NET","1,279"
"SRC037","9","4","Other assets","2","500","ASSETS","(667)"
"SRC037","9","5","Accrued liabilites","1","401","CHANGES IN NET","(5,675)"
"SRC037","9","5","Accrued liabilites","2","500","ASSETS","5,896"
"SRC037","9","6","Accounts payable","2","500","ASSETS","(257)"
"SRC037","9","7","Net cash from operating activities","1","401","CHANGES IN NET","(25,571)"
"SRC037","9","7","Net cash from operating activities","2","500","ASSETS","(6,300)"
"SRC037","9","8","EQUIVALENTS","1","401","CHANGES IN NET","(25,571)"
"SRC037","9","8","EQUIVALENTS","2","500","ASSETS","(6,300)"
"SRC037","9","9","AT BEGINNING OF YEAR","1","401","CHANGES IN NET","36,786"
"SRC037","9","9","AT BEGINNING OF YEAR","2","500","ASSETS","43,086"
"SRC037","9","10","AT END OF YEAR $","1","401","CHANGES IN NET","11,215"
"SRC037","9","10","AT END OF YEAR $","2","500","ASSETS","36,786"
"SRC037","11","1","December 31,","1","305","INVESTMENT FINANCIAL","2021"
"SRC037","11","1","December 31,","2","358","","2020"
"SRC037","11","2","Advertising costs are expensed in the","4","480","","$19"
"SRC037","11","2","Advertising costs are expensed in the","5","503","","$337"
"SRC037","11","3","were incurred for the years ended December","2","358","","31, 2021"
"SRC037","11","3","were incurred for the years ended December","3","395","CORPORATION STATEMENTS","2020."
"SRC037","11","4","file a Return of Organization Exempt","3","395","The Corporation","(990)"
"SRC037","11","5","material unrelated business income","4","480","annually","31,"
"SRC037","11","5","material unrelated business income","5","503","required","2021"
"SRC037","11","6","comprise the following as of December","1","305","Revenue","31,"
"SRC037","11","7","Cash and cash equivalents","5","503","required","11,215"
"SRC037","11","8","Receivable from Utah Fund of Funds,","5","503","required","246,077"
"SRC037","13","1","Salaries $ - $","1","425","General","362,159"
"SRC037","13","1","Salaries $ - $","2","512","Total","362,159"
"SRC037","13","2","Rent -","1","425","General","27,265"
