"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC091","6","1","Preferred stock, 30,000,000 shares","1","387","","21.5%"
"SRC091","6","1","Preferred stock, 30,000,000 shares","2","435","","$140,000,000"
"SRC091","6","1","Preferred stock, 30,000,000 shares","3","528","","$169,090,000"
"SRC091","6","2","Common stock, 10,000,000 shares","1","387","","4.2"
"SRC091","6","2","Common stock, 10,000,000 shares","2","435","","10,000,000"
"SRC091","6","2","Common stock, 10,000,000 shares","3","528","","33,000,000"
"SRC091","6","3","Notes, X.X%, due 7/15/20XX, principal","1","387","","1.5"
"SRC091","6","3","Notes, X.X%, due 7/15/20XX, principal","2","435","","10,000,000"
"SRC091","6","3","Notes, X.X%, due 7/15/20XX, principal","3","528","","12,000,000"
"SRC091","6","4","Preferred stock, 10,000,000 shares","1","387","","15.2"
"SRC091","6","4","Preferred stock, 10,000,000 shares","2","435","","100,100,000"
"SRC091","6","4","Preferred stock, 10,000,000 shares","3","528","","120,000,000"
"SRC091","6","5","Warrants, expire 1/31/20XX","1","387","","0.4"
"SRC091","6","5","Warrants, expire 1/31/20XX","2","435","","596,000"
"SRC091","6","5","Warrants, expire 1/31/20XX","3","528","","3,000,000"
"SRC091","6","6","Preferred stock, 7,500,000 shares","1","387","","12.2"
"SRC091","6","6","Preferred stock, 7,500,000 shares","2","435","","77,000,000"
"SRC091","6","6","Preferred stock, 7,500,000 shares","3","528","","95,700,000"
"SRC091","6","7","Common stock, 2,000,000 shares","1","387","","2.2"
"SRC091","6","7","Common stock, 2,000,000 shares","2","435","","25,000,000"
"SRC091","6","7","Common stock, 2,000,000 shares","3","528","","17,500,000"
"SRC091","6","8","Contingent consideration","1","387","","0.0"
"SRC091","6","8","Contingent consideration","2","435","","50,000"
"SRC091","6","8","Contingent consideration","3","528","","100,000"
"SRC091","6","9","Preferred stock, 1,000,000 shares","1","387","","0.6"
"SRC091","6","9","Preferred stock, 1,000,000 shares","2","435","","3,000,000"
"SRC091","6","9","Preferred stock, 1,000,000 shares","3","528","","4,300,000"
"SRC091","6","10","Total United States","1","387","","57.8"
"SRC091","6","10","Total United States","2","435","","365,746,000"
"SRC091","6","10","Total United States","3","528","","454,690,000"
"SRC091","6","11","Common stock, 15,000,000 shares","1","387","","4.4"
"SRC091","6","11","Common stock, 15,000,000 shares","2","435","","30,000,000"
"SRC091","6","11","Common stock, 15,000,000 shares","3","528","","35,000,000"
"SRC091","6","12","Notes, X.X%, due 8/30/20XX, principal","1","387","","1.0"
"SRC091","6","12","Notes, X.X%, due 8/30/20XX, principal","2","435","","5,000,000"
"SRC091","6","12","Notes, X.X%, due 8/30/20XX, principal","3","528","","8,000,000"
"SRC091","6","13","Warrants, expire 8/25/20XX","1","387","","0.2"
"SRC091","6","13","Warrants, expire 8/25/20XX","2","435","","900,000"
"SRC091","6","13","Warrants, expire 8/25/20XX","3","528","","1,250,000"
"SRC091","6","14","Total China","1","387","","5.6"
"SRC091","6","14","Total China","2","435","","35,900,000"
"SRC091","6","14","Total China","3","528","","44,250,000"
