"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","","","0","0","A cover: it prints 'New Mexico Educational Retirement Board' over 'December 31, 2020 Quarterly Investment Report' and no figure in any allowed category, so the zero count both lanes reached is right and the label is REFERENCE_ONLY rather than A's NO_ELIGIBLE_DATA."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Client Overview | Portfolio Snapshot | Target / Current Allocation","allocation_observation | document_context | fund_economics_observation | performance_observation","27","27","Counted from page-002.png, plus the single document_context row both lanes filed here: the Portfolio Snapshot table prints seven eligible rows across three columns (12/31/2019, 12/31/2020, Change) for Capital Committed, Unfunded Commitment, Paid-In Capital, Capital Distributed, Market Value, Total Value Multiple and Total Portfolio Net IRR, which is 21; the Client Overview panel adds the $14.2 billion plan size and the four Target / Current allocation figures. A missed the Change column entirely, B missed the plan size. Active and inactive partnership counts, GP relationship counts and the average age of commitments map to no category this document type allows."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","Year-to-Date Commitments","fund_economics_observation","2","2","Counted from page-003.png: the Year-to-Date Commitments table is transposed, and of its eight attribute rows only Commitment carries a value in an allowed category, giving one cell per fund. Target Fund Size is the general partner's fundraising target for the vehicle, not the investor's commitment, and maps to no allowed category, so B's two rows for it are rejected. Closing Date, General Partner, Existing Manager, Strategy, Geographic Focus and Risk Category carry no eligible value; the last three are recorded as dimensions on the commitment rows instead."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Total Portfolio Performance","fund_economics_observation","72","72","Counted from page-004.png: the three (Net) rows carry seventeen printed cells each and the four benchmark and Difference rows six each, which is 75, less the three Initial CF Date cells, which map to no category this family allows. B's 72 is exactly that. A's 57 skipped the Commitment, the two percent columns, the Unfunded and the PIC columns, which is the fifteen-cell gap and the reason its family was wrong."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Net Total Portfolio Performance","performance_observation","10","10","Counted from page-005.png: the Net Total Portfolio Performance table prints five time horizons against two series, Portfolio IRR and Portfolio Net TWR. The bar chart above restates the same ten figures and is not counted twice. Both lanes reached ten."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","6","ELIGIBLE_DATA_EXTRACTED","YES","Asset Class by Total Exposure | Geography by Exposed Market Value | Real Asset Category by Total Exposure | US v Non-US by Exposed Market Value | Vintage Year Diversification by Commitment Amount","allocation_observation","31","31","Counted from page-006.png: the five Total Portfolio Diversification pie charts print 6, 8, 2, 2 and 13 slices. Both lanes reached the same 31 and disagreed only on how to name the section and the metric."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","7","ELIGIBLE_DATA_EXTRACTED","YES","Asset Class by Exposed Market Value | Geography by Exposed Market Value | Risk Category by Total Exposure | US v Non-US by Exposed Market Value | Vintage Year by Commitment Amount","allocation_observation","36","36","Counted from page-007.png: the five Real Estate Diversification pie charts print 11, 7, 3, 2 and 13 slices. Both lanes reached 36."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","8","ELIGIBLE_DATA_EXTRACTED","YES","Asset Class by Exposed Market Value | Geography by Exposed Market Value | US v Non-US by Exposed Market Value | Vintage Year by Commitment Amount","allocation_observation","30","30","Counted from page-008.png: the four Natural Resources Diversification pie charts print 9, 9, 2 and 10 slices. Both lanes reached 30."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","9","ELIGIBLE_DATA_EXTRACTED","YES","Investment Detail","fund_economics_observation","558","558","Counted from page-009.png by column: Commitment 43, Unfunded 40, Market Value 42, Qtr 49, 1 Year 46, 3 Year 39, 5 Year 30, 7 Year 22, Since Inception 45, SI IRR 39, TVPI 40, RVPI 40, DPI 40, PIC 43. Dashes and N/A produce nothing, and the Initial CF Date column maps to no category this family allows. A's 432 is the same page with Commitment, Unfunded and PIC left unread, which is the 126-cell gap that follows from typing the table performance_observation."
"2026-08-22.2","SRC457","8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","10","ELIGIBLE_DATA_EXTRACTED","YES","Investment Detail","fund_economics_observation","412","412","Counted from page-010.png the same way: the Natural Resources half of the Investment Detail schedule, with the same fourteen eligible columns and the same treatment of dashes, N/A and the Initial CF Date column. A's 327 again omits Commitment, Unfunded and PIC."
