"pair_id","pair_status","requires_review","source_page","record_family","source_table","source_row_label","source_column_label","source_occurrence","metric_category","term_category","a_row_number","b_row_number","difference_fields"
"PAIR_EB885F41101E4DB168210FF4","B_ONLY","YES","11","financial_statement_observation","The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows","Cash collateral netted against derivative assets","","1","cash","","","238",""
"PAIR_9D8A5C07A394EE056B02EB52","B_ONLY","YES","11","financial_statement_observation","The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows","Cash collateral netted against derivative assets","","2","cash","","","239",""
"PAIR_70E9D82CD391C822012913FE","B_ONLY","YES","11","financial_statement_observation","The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows","Fair value presented in statement of financial position","Derivative assets","1","investment_fair_value","","","240",""
"PAIR_4A3B1B7CCBD45707BF98F23D","B_ONLY","YES","11","financial_statement_observation","The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows","Fair value presented in statement of financial position","Derivative assets","2","investment_fair_value","","","241",""
"PAIR_119961BCB68FDB7518002C63","B_ONLY","YES","11","financial_statement_observation","The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows","Fair value presented in statement of financial position","Derivative liabilities","1","investment_fair_value","","","242",""
"PAIR_BBB4CC3C7AEC1AA39A3B6894","B_ONLY","YES","11","financial_statement_observation","The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows","Fair value presented in statement of financial position","Derivative liabilities","2","investment_fair_value","","","243",""
"PAIR_3F0B83952DC0A94BA0EFE0E3","VALUE_CONFLICT","YES","11","financial_statement_observation","Fair Values of Derivative Instruments","Forward contracts","Derivative assets","1","investment_fair_value","","219","244","source_section|source_table|currency_scale|metric_name|metric_value_raw"
"PAIR_E9DBF53D3569B49B0C907CE2","VALUE_CONFLICT","YES","11","financial_statement_observation","Fair Values of Derivative Instruments","Forward contracts","Derivative assets","2","investment_fair_value","","220","245","source_section|source_table|currency_scale|metric_name|metric_value_raw"
"PAIR_3ED25EDD7DA9239D8E87EE73","CONTEXT_CONFLICT","YES","11","financial_statement_observation","Fair Values of Derivative Instruments","Forward contracts","Derivative liabilities","1","investment_fair_value","","221","246","source_section|source_table|currency_scale|metric_name"
"PAIR_63265BC973B7036729C2F44A","CONTEXT_CONFLICT","YES","11","financial_statement_observation","Fair Values of Derivative Instruments","Forward contracts","Derivative liabilities","2","investment_fair_value","","222","247","source_section|source_table|currency_scale|metric_name"
