"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_CEFE716EFD9DBB4CE3D7FCA7","MERGE","The document_context row reached adjudication as two one-sided rows because the lanes filed it on different pages. Its source_page is '1' by contract, whatever page the identity was read off, so B's page-1 row is the one that survives and A's page-29 row is rejected. A's note that a page carrying only a document_context row fails validation is correct, but page 1 also prints an eligible subscription_fund fact, so the constraint is satisfied without moving the context row. Merged because neither lane is complete: subject_name is B's 'Lubert-Adler Real Estate Fund VII, L.P.', printed verbatim on the cover, in place of A's concatenation with the document title. manager_name and investor_name are A's, dropped by B; both are printed inside this document, the general partner on pages 3, 4, 29, 41 and 43 and the purchaser on pages 5, 8, 12, 21, 41 and 43, and they are document-level facts that belong on this row alone. asset_class 'Real Estate' is dropped: the page states no asset class, it only appears inside the fund's own name, and copying subject_name into that column is barred. portfolio_name stays blank because the only candidate is the document's own title.","2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","document_context","1","DOCUMENT","","DOCUMENT","DOCUMENT","","1","document","Lubert-Adler Real Estate Fund VII, L.P.","","","","Lubert-Adler Group VII, L.P.","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","actual","manager_name printed on pages 3, 4, 29, 41 and 43; investor_name printed on pages 5, 8, 12, 21, 41 and 43.","",""
"PAIR_5CD547EF4CE661CC9D1C891D","REJECT","The same document_context row, filed on page 29. A document_context row's source_page is always 1, so this copy is the wrong one and the page-1 copy is published in its place. A's reasoning for moving it, that a page whose only record is document_context is rejected, is a real constraint but does not apply here: page 1 also carries an eligible subscription_fund row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_9846FCA630A6D1622888634D","ACCEPT_B","B_ONLY confirmed against page-001.png. The cover prints 'SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.' and the paragraph beneath it names 'Lubert-Adler Real Estate Fund VII, L.P. (the ""Fund"")', so the page states which fund is being subscribed to, which is exactly the subscription_fund category. A marked the page NO_ELIGIBLE_DATA and missed it. B's row is correct as written: subject_type fund for a named vehicle, text_raw copied verbatim from the printed title, and a quote that carries it. Document ruling on prose scope, decided once and applied to all 43 pages: a whitelisted subscription fact is recorded where the page states it as a term of this subscription, which is the cover's identification of the fund, the delivery instruction naming the general partner, the questionnaire's filled answers, the operative subscription clause on page 29, and the two executed signature pages. It is not recorded where the fund or the general partner is merely named inside a representation, a definition, or explanatory prose. Recording every mention would publish the same two names about thirty times; recording none of them loses the terms the subscription actually sets.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3BA0E8CABFD95DF89F05426B","MERGE","B_ONLY confirmed against page-003.png. Under the printed heading 'F. Delivery of Documents' the page states 'Completed and signed Subscription Materials are to be delivered to the general partner of the Fund at the following address:' and then names 'Lubert-Adler Group VII, L.P.', so the page identifies the general partner and the row is right; A missed it. Merged rather than accepted for one correction: subject_type is 'manager', not B's 'other_printed_scope'. subject_type classifies what subject_name names, the page names this entity in its role as the fund's general partner, and 'manager' is the controlled value for that; 'other_printed_scope' is the residual bucket and must not be used where a precise value exists. The evidence_quote is widened to the delivery sentence so it proves the role as well as the name, which B's bare name did not. The street address and the named contact on the same block are left out as personal and operational details excluded for this document type.","2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","3","NARRATIVE","F. Delivery of Documents","","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","delivered to the general partner of the Fund at the following address: Lubert-Adler Group VII, L.P.","actual","","",""
"PAIR_86B4387926181A551798FB80","MERGE","Page 29 carries three eligible facts and both lanes reached all three, but each keyed them its own way, so two of them arrived as four one-sided rows. Keys are settled on A's reading and content on B's. A's source_row_label '1. Subscription' is the label the page actually prints over the provision, with the two facts under it taking occurrence 1 and 2; B's labels, 'a Delaware limited partnership' and 'Lubert-Adler Real Estate Fund VII, L.P.', are phrases lifted out of the sentence and are not printed labels of anything. B's text_raw is the verbatim printed fact where A composed summarising sentences the page never prints, and text_raw is copied, not written. subject_name is A's full printed fund name in place of B's defined-term shorthand 'Fund', because where a page prints both a full name and an abbreviation the full name is taken. This row is the fund_jurisdiction fact, published once here; B's copy of the same printed cell under its own key is rejected.","2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","fund_jurisdiction","Delaware","","","Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","",""
"PAIR_43DAC662B4B217E84E3ED84A","REJECT","Duplicate of PAIR_86B4387926181A551798FB80: the same printed statement that the Fund is a Delaware limited partnership, keyed under the sentence fragment 'a Delaware limited partnership' instead of the printed provision label '1. Subscription'. Publishing both would record one printed fact twice.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_763AF8A719B08F1D9989F18A","MERGE","Page 29 carries three eligible facts and both lanes reached all three, but each keyed them its own way, so two of them arrived as four one-sided rows. Keys are settled on A's reading and content on B's. A's source_row_label '1. Subscription' is the label the page actually prints over the provision, with the two facts under it taking occurrence 1 and 2; B's labels, 'a Delaware limited partnership' and 'Lubert-Adler Real Estate Fund VII, L.P.', are phrases lifted out of the sentence and are not printed labels of anything. B's text_raw is the verbatim printed fact where A composed summarising sentences the page never prints, and text_raw is copied, not written. subject_name is A's full printed fund name in place of B's defined-term shorthand 'Fund', because where a page prints both a full name and an abbreviation the full name is taken. This row is the subscription_fund fact, the second of the two facts printed under '1. Subscription' and so occurrence 2; B's copy under its own key is rejected.","2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","2","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","Lubert-Adler Real Estate Fund VII, L.P.","","","to purchase Limited Partnership Interests (""Interests"") in Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","",""
"PAIR_343856EA9B38C018345A5709","REJECT","Duplicate of PAIR_763AF8A719B08F1D9989F18A: the same printed subscription for Interests in the Fund, keyed under the fund's own name instead of the printed provision label '1. Subscription'. Publishing both would record one printed fact twice.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0621CB10385B487767DF23FF","MERGE","The file's only paired conflict, and it is not two readings of a value: both lanes read the same printed line, 'To:  Lubert-Adler Group VII, L.P.'. source_row_label is B's 'To:', the label the page prints, where A took the whole line including the value into the label. text_raw is B's verbatim 'Lubert-Adler Group VII, L.P.'; A's text_raw is a sentence the page never prints, and text_raw is copied, not composed. subject_type is A's 'manager': the page addresses this entity as the fund's general partner, so the precise controlled value applies and B's residual 'other_printed_scope' does not.","2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","To:","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","To: Lubert-Adler Group VII, L.P.","actual","","",""
"PAIR_27E10396E32E82A0FD5F1C77","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The amount the Purchaser subscribed for, printed on the completion line 'U.S. Dollar amount of Interests purchased'.","2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","Twenty-five million Dollars ($25,000,000)","","","U.S. Dollar amount of Interests purchased: Twenty-five million Dollars ($ 25.000.000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","",""
