"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","document_context","1","DOCUMENT","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","DOCUMENT","DOCUMENT","","1","document","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","","","","","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","1","NARRATIVE","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","3","NARRATIVE","F. Delivery of Documents","","Lubert-Adler Group VII, L.P.","","1","other_printed_scope","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VII, L.P.","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","To:","","1","other_printed_scope","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","To: Lubert-Adler Group VII, L.P.","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","1. Subscription","a Delaware limited partnership","","1","fund","Fund","","","","","","","","","","","","","","","","","fund_jurisdiction","Delaware","","","Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","1. Subscription","Lubert-Adler Real Estate Fund VII, L.P.","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","Lubert-Adler Real Estate Fund VII, L.P.","","","to purchase Limited Partnership Interests (""Interests"") in Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","41","NARRATIVE","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","subscription","Subscription Agreement","","","","","","","","","","","","","","","","","execution_date","July 11, 2014","","","the Purchaser is hereby admitted to the Fund or a Parallel Fund as a Limited Partner.","actual","IMAGE_ONLY: handwritten value read from PNG; TXT OCR is degraded","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","41","NARRATIVE","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Date","","2","subscription","Subscription Agreement","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Date 0125114","actual","IMAGE_ONLY: handwritten value read from PNG; TXT OCR is degraded","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","41","NARRATIVE","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","other_printed_scope","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VII, L.P.","actual","","",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","subscription_reference","41","NARRATIVE","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","subscription","Subscription Agreement","","","","","","","","","","","","","","","","","accepted_commitment","Twenty-five million Dollars ($25,000,000)","","","foregoing subscription is accepted by Lubert-Adler Group VII, L.P. as to Thwtybemillri Dollars ($2-51000, 000","actual","IMAGE_ONLY: handwritten value read from PNG; TXT OCR is degraded","",""
