"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","1","ELIGIBLE_DATA_EXTRACTED","YES","DOCUMENT | SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","document_context | subscription_reference","2","2",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","2","NO_ELIGIBLE_DATA","YES","A. Summary Of Privacy Policy And Privacy Notice For Individuals | B. Confidential Purchaser Questionnaire | C. Subscription Agreement | D. Certificates of Specified Entities | E. Capital Contribution | F. Delivery of Documents | Instructions | SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","0","0","NO_ELIGIBLE_REASON: instruction pages and wire directions are not populated subscription reference fields; questionnaire and bank/wire scope is excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","3","ELIGIBLE_DATA_EXTRACTED","YES","F. Delivery of Documents","subscription_reference","1","1",""
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","4","NO_ELIGIBLE_DATA","YES","A. CONFIDENTIAL PURCHASER QUESTIONNAIRE | LUBERT-ADLER REAL ESTATE FUND VII, L.P. (the ""Fund"")","","0","0","NO_ELIGIBLE_REASON: qualification questionnaire, representation, personal-identifier, bank/wire, and signature material is outside the allowed Subscription reference scope"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","5","NO_ELIGIBLE_DATA","YES","1. Background Information and General Questions","","0","0","NO_ELIGIBLE_REASON: blank requested-commitment field and purchaser entity-choice questionnaire are excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","6","NO_ELIGIBLE_DATA","YES","1. Background Information and General Questions","","0","0","NO_ELIGIBLE_REASON: benefit-plan percentage and purchaser entity-choice questionnaire are excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","7","NO_ELIGIBLE_DATA","YES","1. Background Information and General Questions","","0","0","NO_ELIGIBLE_REASON: personal contact fields, bank/tax identifiers, and accreditation threshold are excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","8","NO_ELIGIBLE_DATA","YES","Correspondence Chart","","0","0","NO_ELIGIBLE_REASON: correspondence chart is outside the allowed Subscription reference categories"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","9","NO_ELIGIBLE_DATA","YES","1.12. Please complete the following tax information | 1.13. Please complete the following bank account information for cash distributions | 1.14. Are you relying on the knowledge and experience of another person in making an investment in the Interests?","","0","0","NO_ELIGIBLE_REASON: tax, bank/wire, and investment-reliance questionnaire fields are excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","10","NO_ELIGIBLE_DATA","YES","WIRE INSTRUCTIONS","","0","0","NO_ELIGIBLE_REASON: bank/wire instructions are explicitly excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","11","NO_ELIGIBLE_DATA","YES","2. Additional Questions for Purchasers who are Individuals","","0","0","NO_ELIGIBLE_REASON: individual qualification questionnaire and accreditation thresholds are excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","12","NO_ELIGIBLE_DATA","YES","3. Additional Questions for Purchasers that are not Individuals","","0","0","NO_ELIGIBLE_REASON: non-individual qualification questionnaire and entity-choice fields are excluded"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","B","13","NO_ELIGIBLE_DATA","YES","3.2. Additional Questions for Purchasers that are not Individuals | 3.3. Additional Questions for Purchasers that are not Individuals","","0","0","NO_ELIGIBLE_REASON: qualification questionnaire representations and commitment-percentage question are excluded"
