"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","document_context","1","DOCUMENT","","DOCUMENT","DOCUMENT","","1","document","Lubert-Adler Real Estate Fund VII, L.P.","","","","Lubert-Adler Group VII, L.P.","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","actual","manager_name printed on pages 3, 4, 29, 41 and 43; investor_name printed on pages 5, 8, 12, 21, 41 and 43.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","1","NARRATIVE","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","","SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.","actual","","B","VERIFIED_ONE_SIDED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","3","NARRATIVE","F. Delivery of Documents","","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","delivered to the general partner of the Fund at the following address: Lubert-Adler Group VII, L.P.","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","5","FORM","1. Background Information and General Questions","","1.2. Amount of Subscription Requested:","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","$25 million","","","1.2. Amount of Subscription Requested:","actual","IMAGE_ONLY: the completed answer '$25 million' is on page-005.png; the TXT prints only the blank rule.","ADJUDICATOR","ADDED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","6","FORM","1. Background Information and General Questions","","(k) Governmental plan as defined in ERISA section 3(32) and/or Code section 414(d)","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","subscriber_entity_type","(k) Governmental plan as defined in ERISA section 3(32) and/or Code section 414(d)","","","(k) Governmental plan as defined in ERISA section 3(32) and/or Code section 414(d)","actual","IMAGE_ONLY: the X marking this category is on page-006.png; the TXT prints only the blank rule.","ADJUDICATOR","ADDED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","12","FORM","3. Additional Questions for Purchasers that are not Individuals","","Other entity or additional information if requested:","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","subscriber_entity_type","state government pension plan","","","Other entity or additional information if requested:","actual","IMAGE_ONLY: the completed answer 'state government pension plan' is on page-012.png; the TXT prints only the blank rule.","ADJUDICATOR","ADDED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","21","FORM","A. CONFIDENTIAL PURCHASER QUESTIONNAIRE","IN WITNESS WHEREOF","Date","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Name: Glenn E. Becker Title: Chairman 125l1y Date","actual","IMAGE_ONLY: page-021.png shows the handwritten 6/25/14; the TXT for this scanned page OCRs it as '125l1y'.","ADJUDICATOR","ADDED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","fund_jurisdiction","Delaware","","","Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","2","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","Lubert-Adler Real Estate Fund VII, L.P.","","","to purchase Limited Partnership Interests (""Interests"") in Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","To:","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","To: Lubert-Adler Group VII, L.P.","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","execution_date","as of this 11 day of July, 2014","","","as ofthisllday of , 201 and the Purchaser is hereby admitted to the Fund or a Parallel Fund as a Limited Partner.","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Date","","2","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Title: Chairman Date Date 0125114","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VIl, L.P. By: Lubert-Adler Group VII, LLC, its general partner","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","accepted_commitment","Twenty-five million Dollars ($25,000,000)","","as of this 11 day of July, 2014","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P. as to Thwtybemillri Dollars ($2-51000, 000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","Twenty-five million Dollars ($25,000,000)","","","U.S. Dollar amount of Interests purchased: Twenty-five million Dollars ($ 25.000.000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED"
