"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","document_context","1","DOCUMENT","Notes to Financial Statements (continued)","","DOCUMENT","","1","document","PSERS","","","","","","","","","","June 30, 2017 and 2016","","","","","","","","","","","PSERS | PAGE 51","actual","","B+ADJUDICATOR","RESOLVED","","","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","Other domestic short-term investments","2016","1","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$64,943,000","","","","Fair Value","","and $64,943,000 for the years ended 2017 and 2016,","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","Other domestic short-term investments","2016","2","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$104,205,000","","","","Fair Value","","$129,996,000 and $104,205,000 for the fiscal years","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","Other domestic short-term investments","2017","1","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$20,660,000","","","","Fair Value","","• Other domestic short-term investments of $20,660,000","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","Other domestic short-term investments","2017","2","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$129,996,000","","","","Fair Value","","$129,996,000 and $104,205,000 for the fiscal years","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","PSERS Short-Term Investment Fund","2016","1","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$23,944,000","","","","Fair Value","","and $23,944,000 for the years ended 2017 and 2016,","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","PSERS Short-Term Investment Fund","2016","2","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$89,125,000","","","","Fair Value","","and $89,125,000 for the fiscal years ended 2017 and","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","PSERS Short-Term Investment Fund","2017","1","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$62,257,000","","","","Fair Value","","• PSERS Short-Term Investment Fund of $62,257,000","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","PSERS Short-Term Investment Fund","2017","2","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$89,755,000","","","","Fair Value","","• PSERS Short-Term Investment Fund of $89,755,000","actual","","A+B+ADJUDICATOR","RESOLVED","","","","statement_line",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","ADJUDICATED","financing_observation","1","NARRATIVE","Notes to Financial Statements (continued)","i. Fair Value Levels","line of credit advances","2016","1","other_printed_scope","line of credit advances","","","","","","","","","","June 30, 2016","","","outstanding_balance","line of credit advances","$132,000,000","","","","","","At June 30, 2016, $132,000,000 in line of credit advances","actual","","B+ADJUDICATOR","RESOLVED","","","","",""
