"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","HOP investment assets","HOP investment assets","Other domestic short-term investments","2016","2","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$104,205,000","","","","","","$129,996,000 and $104,205,000 for the fiscal years","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","HOP investment assets","HOP investment assets","Other domestic short-term investments","2017","2","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$129,996,000","","","","","","$129,996,000 and $104,205,000 for the fiscal years","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","HOP investment assets","HOP investment assets","PSERS Short-Term Investment Fund","2016","2","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$89,125,000","","","","","","and $89,125,000 for the fiscal years ended 2017 and","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","HOP investment assets","HOP investment assets","PSERS Short-Term Investment Fund","2017","2","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$89,755,000","","","","","","PSERS Short-Term Investment Fund of $89,755,000","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","Premium Assistance investment assets","Premium Assistance investment assets","Other domestic short-term investments","2016","1","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$64,943,000","","","","","","and $64,943,000 for the years ended 2017 and 2016,","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","Premium Assistance investment assets","Premium Assistance investment assets","Other domestic short-term investments","2017","1","asset_class","Other domestic short-term investments","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$20,660,000","","","","","","Other domestic short-term investments of $20,660,000","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","Premium Assistance investment assets","Premium Assistance investment assets","PSERS Short-Term Investment Fund","2016","1","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2016","","","investment_fair_value","Fair Value","$23,944,000","","","","","","and $23,944,000 for the years ended 2017 and 2016,","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","1","NARRATIVE","Premium Assistance investment assets","Premium Assistance investment assets","PSERS Short-Term Investment Fund","2017","1","fund","PSERS Short-Term Investment Fund","","","","","","","","","","June 30, 2017","","","investment_fair_value","Fair Value","$62,257,000","","","","","","PSERS Short-Term Investment Fund of $62,257,000","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","document_context","2","DOCUMENT","Notes to Financial Statements","","DOCUMENT","","1","document","Notes to Financial Statements","","","","","PSERS","","","","","June 30, 2017 and 2016","","","","","","","","","","","Notes to Financial Statements (continued)","actual","","",""
"2026-08-22.2","SRC152","3c5ea49df11ea7acd103759a4d84ab994abbe40fe6b9770ac1f2a723929dc717","Financials","01-financials","CORE","A","financial_statement_observation","2","TABLE","","Investments and Derivative Instruments Measured at Fair Value","Collective trust funds","2017","1","asset_class","Collective trust funds","","","","","","","","","","June 30, 2017","","(Dollar Amounts in Thousands)","investment_fair_value","2017","12,816,147","","","","","","Collective trust funds 12,816,147","actual","","",""
