"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","1","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: title and WHEREAS recitals only (statutory authority, manager solicitation, fiduciary expertise); no fee, term, or governance figure in an allowed legal_term/legal_clause category is printed on this page"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","2","NO_ELIGIBLE_DATA","NO","","","0","0",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","3","ELIGIBLE_DATA_EXTRACTED","YES","3. MANAGER's Services | DOCUMENT","document_context | legal_clause","2","2",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","4","NO_ELIGIBLE_DATA","NO","","","0","0","Section 3(f)-(k): information furnished, compliance with laws, own-account trading, class actions, ERISA limitations, other contracts -- none match the LPA term whitelist"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","5","NO_ELIGIBLE_DATA","NO","","","0","0","Section 4 Standard of Performance and Section 5 Compensation heading are printed, but no fee rate follows on this page"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","6","NO_ELIGIBLE_DATA","NO","","","0","0","NO_ELIGIBLE_REASON: the $5,000/year figure is a due-diligence travel-expense reimbursement cap, not a management_fee or other whitelisted LPA term"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","7","NO_ELIGIBLE_DATA","NO","","","0","0","Section 8(a)-(d) Representations of MANAGER -- no whitelisted term"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","8","ELIGIBLE_DATA_EXTRACTED","YES","10. Changes in MANAGER's Status","legal_clause","1","1",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","9","ELIGIBLE_DATA_EXTRACTED","YES","12. Confidentiality","legal_clause","1","1",""
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","A","10","NO_ELIGIBLE_DATA","NO","","","0","0","Section 12 cont., 13 Conflict of Interest, 14 Soft Dollars Report heading only, 15 Other Business begin -- no whitelisted term"
