"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"PAIR_5151D4A88A9DC4BDBF6E482D","MERGE","Verified against page-001.png. The two lanes filed the document_context row on different pages, so it is merged here on page 1, which the contract fixes as its constant. investor_name is the all-caps form page 1 prints in both its header block and its opening sentence; A title-cased it, which the page prints nowhere. asset_class and strategy are kept from A: the printed title states both dimensions and the delivered database is filtered on them, and the bar on copying subject_name into these fields targets a row label that is itself the grouping, not a document title naming an asset class and a strategy. source_table is blank because a DOCUMENT-structure row is read out of no table, and source_section carries the printed title to satisfy the source_table-or-source_section requirement. as_of_date is the handwritten fill-in read off the image, which the TXT renders as '20l~', so notes carry IMAGE_ONLY:.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","document_context","1","DOCUMENT","MANAGEMENT AGREEMENT FOR REAL ASSET PORTFOLIO MANAGEMENT IN PUBLICLY TRADED MASTER LIMITED PARTNERSHIP SECURITIES","","DOCUMENT","","1","document","MANAGEMENT AGREEMENT FOR REAL ASSET PORTFOLIO MANAGEMENT IN PUBLICLY TRADED MASTER LIMITED PARTNERSHIP SECURITIES","Real Asset","Publicly Traded Master Limited Partnership Securities","","Harvest Fund Advisors LLC","COMMONWEALTH OF PENNSYLVANIA STATE EMPLOYEES' RETIREMENT SYSTEM","","","","","April 15, 2013","","","","","","","","","","","MANAGEMENT AGREEMENT FOR REAL ASSET","actual","IMAGE_ONLY: the execution date is a handwritten fill-in read from page-001.png; the TXT renders it '20l~'.","",""
"PAIR_F2E32DD1F688538A0FC64545","REJECT","Verified against page-001.png and page-003.png. This is the same document_context row filed on page 3; A's own notes say it moved the row off page 1 to satisfy the tool. The contract fixes the context row's page at 1, so it is merged there and this duplicate is dropped.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F67C063C3AB9A7B2A5F9317E","MERGE","Verified against page-001.png. Reversing my first reading of this row. I had rejected it as a recital, but page 1 carries no other candidate and the pipeline will not accept a page whose only record is the document_context row, while the contract fixes that row's page at 1. A's answer to the same squeeze was to file the context row on page 3, which the contract forbids outright. The recital is admissible on its own terms: page 2 opens 'in consideration of the foregoing recitals which are incorporated herein', so these recitals are part of the Agreement, and the primary meaning of this one is the statutory source and limit of SERS' authority to invest the Fund, which is governing_law. text_raw is widened from B's clipped 'subject to terms and conditions imposed by law' to the whole recital, so the row states a proposition instead of a fragment, per the grain rule that a paragraph of background around one statement is one row quoted at the statement. The Agreement's own governing-law provision is still Section 21 on page 14 and is extracted separately. Post-extraction identity review: the recital itself defines the phrase as the Pennsylvania State Employees' Retirement Fund, a pension portfolio; the final subject uses that full printed name and portfolio grain.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","1","NARRATIVE","WITNESSETH:","","WHEREAS","","1","portfolio","Pennsylvania State Employees' Retirement Fund","","","","","","","","","","","","","","","","","governing_law","WHEREAS, pursuant to Title 71, Sections 5101, et seq. of the Pennsylvania Consolidated Statutes (the ""Retirement Code"") and specifically Section 5931(a) thereof, SERS' Board has exclusive control and management of the Pennsylvania State Employees' Retirement Fund (herein the ""Fund""), with full power to invest the same, subject to terms and conditions imposed by law","","","with full power to invest the same, subject to terms and conditions imposed by law; and","actual","","",""
"PAIR_8A5F731B28E24D8C23E1574C","MERGE","Verified against page-003.png. Both lanes read Section 3(e); they did not pair because they wrote the label two ways. text_raw is B's, which carries the whole provision including the trade-confirmation sentence A dropped. source_section is the printed heading of the numbered section that governs the provision, and source_row_label is the provision's own printed label including its printed number or letter; page 8's image settles the convention, printing '(h) Notice of Change.' and '10. Changes in MANAGER's Status.' B dropped the numbers, A left source_section blank.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","3","NARRATIVE","3. MANAGER's Services","","(e) Reports","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","reporting","MANAGER shall furnish to SERS, or others, as SERS shall more specifically direct in writing hereafter, periodic reports on the status, composition, and performance of the assets managed by MANAGER. MANAGER shall also cause to be forwarded to the State Treasurer's subcustodian, and upon request to the State Treasurer, copies of all trade confirmations promptly after execution of transactions for SERS' account.","","","direct in writing hereafter, periodic reports on the status, composition, and performance of the assets","actual","","",""
"PAIR_72ED66ABC6351EA6F031FDC2","REJECT","Verified against page-003.png. Same Section 3(e) provision as the merged row, under B's truncated label 'Reports'; its full text_raw was taken into that merge. One printed provision is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_128A60F6698A7EFDB9E1159D","MERGE","Verified against page-008.png, which prints '(h) Notice of Change.' A missed this provision entirely; the page prints it and it is an operative notification obligation on MANAGER, so the one-sided row is confirmed from the source and not from the lane. source_section is the printed heading of the numbered section that governs the provision, and source_row_label is the provision's own printed label including its printed number or letter; page 8's image settles the convention, printing '(h) Notice of Change.' and '10. Changes in MANAGER's Status.' B dropped the numbers, A left source_section blank.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","8","NARRATIVE","8. Representations of MANAGER","","(h) Notice of Change","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","notice","MANAGER shall promptly notify SERS in the event any of the foregoing acknowledgments, representations, warranties or agreements herein shall no longer be true.","","","MANAGER shall promptly notify SERS in the event any of the","actual","","",""
"PAIR_19736405CE77F7997D6F6F25","MERGE","Verified against page-008.png and page-009.png. term_category is 'notice', B's reading: the operative content of Section 10 is the duty to notify SERS in writing, and the departure of investment personnel is one of eight enumerated triggers with no key-person suspension or termination consequence attached, so A's 'key_person' names the subject matter and not the provision. text_raw is B's, which carries all eight triggers A condensed. source_section is the printed heading of the numbered section that governs the provision, and source_row_label is the provision's own printed label including its printed number or letter; page 8's image settles the convention, printing '(h) Notice of Change.' and '10. Changes in MANAGER's Status.' B dropped the numbers, A left source_section blank.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","8","NARRATIVE","10. Changes in MANAGER's Status","","10. Changes in MANAGER's Status","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","notice","In the event of any actual or proposed material change in MANAGER's status or event affecting MANAGER, including, without limitation, (a) change in or departure of directors, officers, partners, employees or Affiliates who exercise investment discretion over SERS' account, (b) material modification of corporate or partnership structure, (c) change in actual control or management of MANAGER, (d) material change in SEC requirements or other government or private registration, accreditation or licensing requirements affecting MANAGER, (e) alleged violations by MANAGER, any Affiliate, or any of their respective partners, directors, officers, or employees, of the Investment Advisers Act of 1940, as amended, the federal securities laws, comparable state law, or the law of any applicable foreign jurisdiction, (f) material deterioration in MANAGER's financial condition, including but not limited to the filing of a petition in bankruptcy, (g) MANAGER's awareness that its representations and warranties herein cease to be true, and (h) litigation alleging negligence, fraud or breach of fiduciary duty by MANAGER, any Affiliate, or any of their respective partners, directors, officers, or employees; MANAGER shall immediately notify SERS in writing.","","","10. Changes in MANAGER's Status. Inthe event of any actual orproposed material change","actual","","",""
"PAIR_4F810F3CCC6126F1173A8DAF","REJECT","Verified against page-008.png. Same Section 10 provision as the merged row, typed 'key_person' and condensed; settled in that merge as 'notice'. One printed provision is one row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6F72ECB27DA167D96D85D557","MERGE","Verified against page-009.png and page-010.png. The lanes read the same provision and differ only on how much of it they kept: text_raw is B's, which carries all three sentences of Section 12, including the SERS-supplied-information sentence and the flow-down to Affiliates that completes on page 10. source_section is the printed heading of the numbered section that governs the provision, and source_row_label is the provision's own printed label including its printed number or letter; page 8's image settles the convention, printing '(h) Notice of Change.' and '10. Changes in MANAGER's Status.' B dropped the numbers, A left source_section blank.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","9","NARRATIVE","12. Confidentiality","","12. Confidentiality","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","confidentiality","All reports and documents relating to SERS and the Fund which MANAGER may prepare and deliver hereunder shall be confidential and shall become the property of SERS and shall not be published, circulated, or used in any manner by MANAGER without SERS' prior written approval, except as required by law. All information relating to SERS, whether in written or spoken form, that SERS provides to MANAGER or that is learned by MANAGER in connection with providing services to SERS, shall be confidential and shall not be disclosed, published, circulated, or used in any manner by MANAGER without SERS' prior written approval, except as required by law. MANAGER shall require the Affiliates, and its and the Affiliates' partners, directors, officers and employees to comply with the provisions of this Section 12 to the same extent as MANAGER.","","","12. Confidentiality. All reports and documents relating to SERS and the Fund which","actual","","",""
"PAIR_3D134F7A630059096B0D60FE","MERGE","Verified against page-011.png. Not a value disagreement: the lanes read the same provision and differ on label form and on how much text they kept. text_raw is B's, which carries the modes of assignment and the ab initio nullity A dropped. source_section is the printed heading of the numbered section that governs the provision, and source_row_label is the provision's own printed label including its printed number or letter; page 8's image settles the convention, printing '(h) Notice of Change.' and '10. Changes in MANAGER's Status.' B dropped the numbers, A left source_section blank.","2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","11","NARRATIVE","16. Assignment or Other Transfer","","16. Assignment or Other Transfer","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","transfer","The rights and obligations of MANAGER under this Agreement, including any interest herein or any claim arising hereunder, may not be assigned by it, in whole or in part, whether to any Affiliate of MANAGER or to any other party or parties, and whether voluntarily or by operation of law, and whether by sale, merger, division, consolidation, encumbrance or sale of stock, or otherwise, without the prior written consent of SERS, which consent SERS may grant or withhold in its sole and absolute discretion. Any assignment or attempted assignment in contravention of this Section 16 shall be null and void ab initio.","","","16. Assignment or Other Transfer. The rights and obligations of MANAGER under this","actual","","",""
