"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","1","REFERENCE_ONLY","YES","Consolidated Financial Statements","document_context","1","1","Cover page; document title only."
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","2","REFERENCE_ONLY","YES","Independent Auditors’ Report","","0","0","Auditors’ report; no allowed financial categories."
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","3","REFERENCE_ONLY","YES","Independent Auditors’ Report","","0","0","Auditors’ report; no allowed financial categories."
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","4","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Financial Position","financial_statement_observation","18","18",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","5","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Activities","financial_statement_observation","14","14",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","6","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Cash Flows","financial_statement_observation","4","4",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","7","REFERENCE_ONLY","YES","(1) Organization | (a) Strategic Priorities | Global Programs | U.S. Program","","0","0","Notes narrative; no allowed financial observations."
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","8","ELIGIBLE_DATA_EXTRACTED","YES","(a) Basis of Financial Presentation | (b) Cash | (c) Program-Related Investments (PRIs)","definition_context","3","3",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","9","ELIGIBLE_DATA_EXTRACTED","YES","(d) Fair Value","definition_context","3","3",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","10","ELIGIBLE_DATA_EXTRACTED","YES","(d) Fair Value | (e) Property and Equipment | (f) Programmatic Investment Losses, Net | (g) Grant Expense | (h) Self-Insurance","definition_context","5","5",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","11","ELIGIBLE_DATA_EXTRACTED","YES","(3) Related Parties | (i) Contributed Services | (j) Contributions and Bequests from Unrelated Parties | (k) Presentation of Expenses on the Consolidated Statements of Activities | (l) Tax-Exempt Status | (m) Use of Estimates | (n) Reclassifications","definition_context","7","7",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","A","12","ELIGIBLE_DATA_EXTRACTED","YES","(4) Beneficial Interest in Net Assets of Gates Foundation Trust | (5) Liquidity","definition_context | financial_statement_observation","10","10",""
