"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","1","REFERENCE_ONLY","YES","Consolidated Financial Statements","document_context","1","1","cover page; document_context row only, bookkeeping not an observation"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","2","REFERENCE_ONLY","YES","Independent Auditors' Report","","0","0","auditor's report boilerplate, no allowed financial values"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","3","REFERENCE_ONLY","YES","Independent Auditors' Report","","0","0","auditor's report boilerplate, no allowed financial values"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","4","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Financial Position","financial_statement_observation","18","18","non-investment lines excluded: prepaid expenses, PP&E, ROU assets, accounts payable, accrued liabilities, operating lease liabilities, grants payable, PRI liabilities"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","5","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Activities","financial_statement_observation","14","14","non-investment operating lines excluded: contributions, grants and program expense lines, donor-restriction subtotals"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","6","ELIGIBLE_DATA_EXTRACTED","YES","Consolidated Statements of Cash Flows","financial_statement_observation","4","4","operating/investing/financing cash flow line items excluded, no matching category; only Cash beginning/end balances match"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","7","REFERENCE_ONLY","YES","Notes to Consolidated Financial Statements: (1) Organization","","0","0","organization/subsidiary narrative, no printed values"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","8","REFERENCE_ONLY","YES","Notes to Consolidated Financial Statements: (2) Summary of Significant Accounting Policies","","0","0","accounting policy narrative, no printed values"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","9","ELIGIBLE_DATA_EXTRACTED","YES","(d) Fair Value","definition_context","2","2","fair value accounting policy narrative excluded, no printed values; Level 1/Level 2 hierarchy definitions extracted"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","10","ELIGIBLE_DATA_EXTRACTED","YES","(d) Fair Value","definition_context","1","1","Level 3 hierarchy definition extracted; PP&E useful-life table, grant discount rate range and self-insurance liability excluded, no matching category"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","11","REFERENCE_ONLY","YES","Notes to Consolidated Financial Statements: (2) Summary of Significant Accounting Policies (continued)","","0","0","accounting policy narrative; contributed services figure is non-investment income, excluded"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","12","ELIGIBLE_DATA_EXTRACTED","YES","(4) Beneficial Interest in Net Assets of Gates Foundation Trust | (5) Liquidity","financial_statement_observation","10","10","IMAGE_ONLY: TXT garbled for both tables, read from page image; Trust contributions to the Foundation (financing transfer), Other financial assets net, and Available financial assets subtotal excluded, no matching category"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","13","ELIGIBLE_DATA_EXTRACTED","YES","(a) Loan PRIs","financial_statement_observation","7","7","IMAGE_ONLY: TXT garbled, read from page image; additional loans, principal repayments, loan-to-equity conversions, interest receivable and their subtotals excluded, no matching category"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","14","ELIGIBLE_DATA_EXTRACTED","YES","(b) Equity PRIs","financial_statement_observation | fund_economics_observation","15","15","IMAGE_ONLY: TXT garbled for the rollforward table, read from page image; additional investments, change in contingent funding commitments, loan-to-equity conversions and return of capital excluded, no matching category; guarantee investment schedule at bottom of page excluded, no matching category"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","15","ELIGIBLE_DATA_EXTRACTED","YES","(c) PRI Guarantees and Commitments","fund_economics_observation","2","2","2023 comparative guarantee schedule and Property and Equipment table excluded, no matching category"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","B","16","ELIGIBLE_DATA_EXTRACTED","YES","(8) Analysis of Expenses - December 31, 2023 | (8) Analysis of Expenses - December 31, 2024","financial_statement_observation","14","14","IMAGE_ONLY: TXT garbled for the 2023 table, read from page image; Grants, Direct charitable contracts and their subtotal excluded as charitable costs (non-investment); Management and general column and the grand/subtotal Total column extracted as fund_expense"
