"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","1","ELIGIBLE_DATA_EXTRACTED","YES","Analysis of Revenue and Expenses | Return of Private Foundation","document_context | financial_statement_observation","43","43",""
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","2","ELIGIBLE_DATA_EXTRACTED","YES","Analysis of Changes in Net Assets or Fund Balances | Balance Sheets","financial_statement_observation","31","31","PARTIAL_BY_SCOPE: accounts receivable, receivables, prepaid expenses, other assets, individual liabilities and tax-form subtotals are outside allowed financial statement categories; only cash, investments, total assets, total liabilities and net assets extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","3","ELIGIBLE_DATA_EXTRACTED","YES","Capital Gains and Losses for Tax on Investment Income","financial_statement_observation","4","4","PARTIAL_BY_SCOPE: Part V excise-tax computations, credits and payments are outside the allowed financial statement categories; only Part IV realized gain/loss cells extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","4","NO_ELIGIBLE_DATA","YES","Part VI-A Statements Regarding Activities","","0","0","NO_ELIGIBLE_REASON: activity questionnaire, contact information and foreign-account disclosures are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","5","NO_ELIGIBLE_DATA","YES","Part VI-B Statements Regarding Activities for Which Form 4720 May Be Required","","0","0","NO_ELIGIBLE_REASON: prohibited-activity questionnaire and tax-compliance questions are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","6","NO_ELIGIBLE_DATA","NO","Part VI-B Statements Regarding Activities for Which Form 4720 May Be Required (continued) | Part VII Information About Officers, Directors, Trustees, Foundation Managers, Highly Paid Employees, and Contractors","","0","0","NO_ELIGIBLE_REASON: prohibited-activity questionnaire, officer and employee compensation, and contractor compensation are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","7","ELIGIBLE_DATA_EXTRACTED","YES","Summary of Program-Related Investments (see instructions)","position_observation","4","4","PARTIAL_BY_SCOPE: direct charitable activities and contractor compensation are outside the allowed categories; only program-related investment amounts extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","8","ELIGIBLE_DATA_EXTRACTED","YES","Minimum Investment Return","financial_statement_observation","7","7","PARTIAL_BY_SCOPE: reduction, indebtedness, minimum-return computation, distributable amount and qualifying-distribution schedules are outside allowed financial statement categories; only Part IX asset-value and cash lines extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","9","NO_ELIGIBLE_DATA","YES","Part XII Undistributed Income (see instructions)","","0","0","NO_ELIGIBLE_REASON: undistributed-income, excess-distribution and corpus calculations are a tax-distribution schedule outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","10","NO_ELIGIBLE_DATA","YES","Part XIII Private Operating Foundations (see instructions) | Part XIV Supplementary Information","","0","0","NO_ELIGIBLE_REASON: private-operating-foundation tests and application/contact information are non-investment schedules outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","11","NO_ELIGIBLE_DATA","NO","Part XIV Supplementary Information (continued)","","0","0","NO_ELIGIBLE_REASON: grant recipients, grant purposes and grant totals are excluded grants and personal or organizational identifiers, not allowed financial or investment observations"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","12","ELIGIBLE_DATA_EXTRACTED","YES","Analysis of Income-Producing Activities","financial_statement_observation","10","10","PARTIAL_BY_SCOPE: program service revenue, business and exclusion codes, generic subtotals, related-function income and Part XV-B narrative are outside the allowed financial and investment categories; only interest, dividends, rental income, gains and partnership-income cells extracted"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","13","NO_ELIGIBLE_DATA","YES","Part XVI Information Regarding Transfers to and Transactions and Relationships With Noncharitable Exempt Organizations","","0","0","NO_ELIGIBLE_REASON: transfer questionnaire, noncharitable-organization relationships, signatures and preparer information are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","14","NO_ELIGIBLE_DATA","YES","Part I Required Annual Payment | Part II Reasons for Filing—Check the boxes below that apply. | Part III Figuring the Underpayment","","0","0","NO_ELIGIBLE_REASON: Form 2220 required-payment, installment and tax-penalty computations are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","15","NO_ELIGIBLE_DATA","YES","Part IV Figuring the Penalty","","0","0","NO_ELIGIBLE_REASON: Form 2220 penalty-day, interest-rate and penalty computations are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","16","NO_ELIGIBLE_DATA","YES","Part I Adjusted Seasonal Installment Method | Schedule A Adjusted Seasonal Installment Method and Annualized Income Installment Method","","0","0","NO_ELIGIBLE_REASON: Form 2220 seasonal-installment tax computations and empty taxable-income schedules are outside the allowed financial and investment categories"
"2026-09-01.2","SRC373","8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747","Foundations_Annual","07-institutional-mission","SECONDARY","A","17","NO_ELIGIBLE_DATA","YES","Part II Annualized Income Installment Method | Part III Required Installments","","0","0","NO_ELIGIBLE_REASON: Form 2220 annualized-income, tax-installment and required-payment computations are outside the allowed financial and investment categories"
