"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","document_context","1","DOCUMENT","Consolidated Financial Statements","Consolidated Financial Statements","DOCUMENT","","1","document","GATES FOUNDATION","","","","","","","","","","December 31, 2024 and 2023","","","","","","","","","","","GATES FOUNDATION","actual","","A","RESOLVED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Beneficial interest in the net assets of Foundation Trust (the Trust) (notes 3 and 4)","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","investment_fair_value","Beneficial interest in the net assets of Foundation Trust (the Trust) (notes 3 and 4)","75,225,846","","","","Beneficial interest in the net assets of Foundation Trust (the Trust) (notes 3 and 4)","","(the Trust) (notes 3 and 4) 77,237,720 75,225,846","actual","","A+B+ADJUDICATOR","RESOLVED","3 | 4","","","statement_line",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Beneficial interest in the net assets of Foundation Trust (the Trust) (notes 3 and 4)","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_fair_value","Beneficial interest in the net assets of Foundation Trust (the Trust) (notes 3 and 4)","77,237,720","","","","Beneficial interest in the net assets of Foundation Trust (the Trust) (notes 3 and 4)","","(the Trust) (notes 3 and 4) 77,237,720 75,225,846","actual","","A+B+ADJUDICATOR","RESOLVED","3 | 4","","","statement_line",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Cash","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","cash","Cash","194,354","","","","","","Cash $ 206,159 194,354","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Cash","2024","1","reporting_entity","Gates Foundation","","","","","","","","","","December 31, 2024","","(In thousands)","cash","Cash","$206,159","","","","","","Cash $ 206,159 194,354","actual","","B","RESOLVED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Program-related investment assets, net (note 6)","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","investment_fair_value","Program-related investment assets, net (note 6)","934,431","","","","Program-related investment assets, net (note 6)","","Program-related investment assets, net (note 6) 650,002 934,431","actual","","A+B+ADJUDICATOR","RESOLVED","6","","","statement_line",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Program-related investment assets, net (note 6)","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_fair_value","Program-related investment assets, net (note 6)","650,002","","","","Program-related investment assets, net (note 6)","","Program-related investment assets, net (note 6) 650,002 934,431","actual","","A+B+ADJUDICATOR","RESOLVED","6","","","statement_line",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total assets","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","total_assets","Total assets","77,171,007","","","","","","Total assets $ 78,908,947 77,171,007","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total assets","2024","1","reporting_entity","Gates Foundation","","","","","","","","","","December 31, 2024","","(In thousands)","total_assets","Total assets","$78,908,947","","","","","","Total assets $ 78,908,947 77,171,007","actual","","B","RESOLVED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total liabilities","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","total_liabilities","Total liabilities","5,880,012","","","","","","Total liabilities 5,571,463 5,880,012","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total liabilities","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","total_liabilities","Total liabilities","5,571,463","","","","","","Total liabilities 5,571,463 5,880,012","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total liabilities and net assets","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","total_assets","Total liabilities and net assets","77,171,007","","","","","","Total liabilities and net assets $ 78,908,947 77,171,007","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total liabilities and net assets","2024","1","reporting_entity","Gates Foundation","","","","","","","","","","December 31, 2024","","(In thousands)","total_assets","Total liabilities and net assets","$78,908,947","","","","","","Total liabilities and net assets $ 78,908,947 77,171,007","actual","","B","RESOLVED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total net assets","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","net_assets","Total net assets","71,290,995","","","","","","Total net assets 73,337,484 71,290,995","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","Total net assets","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","net_assets","Total net assets","73,337,484","","","","","","Total net assets 73,337,484 71,290,995","actual","","A+B","AGREED","","","","",""
"2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","ADJUDICATED","financial_statement_observation","4","TABLE","Consolidated Statements of Financial Position","Consolidated Statements of Financial Position","With donor purpose restrictions","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","net_assets","With donor purpose restrictions","114,024","","","","","","With donor purpose restrictions 80,664 114,024","actual","","A+B","AGREED","","","","",""
