"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Current income tax expense","1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","$","expense","Current income tax expense","(55,321)","","","","","","Current income tax expense (55,321) (55,321) (2,758,235)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Current income tax expense","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Inception-to-Date","$","expense","Current income tax expense","(2,758,235)","","","","","","Current income tax expense (55,321) (55,321) (2,758,235)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Current income tax expense","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Year-to-Date","$","expense","Current income tax expense","(55,321)","","","","","","Current income tax expense (55,321) (55,321) (2,758,235)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","$","expense","Deferred income tax benefit (expense)","(235,132)","","","","","","Deferred income tax benefit (expense) (235,132) (235,132) (49,571)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Inception-to-Date","$","expense","Deferred income tax benefit (expense)","(49,571)","","","","","","Deferred income tax benefit (expense) (235,132) (235,132) (49,571)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Year-to-Date","$","expense","Deferred income tax benefit (expense)","(235,132)","","","","","","Deferred income tax benefit (expense) (235,132) (235,132) (49,571)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Interest expense","1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","$","interest","Interest expense","(6,961)","","","","","","Interest expense (6,961) (6,961) (131,041)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Interest expense","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Inception-to-Date","$","interest","Interest expense","(131,041)","","","","","","Interest expense (6,961) (6,961) (131,041)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Interest expense","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Year-to-Date","$","interest","Interest expense","(6,961)","","","","","","Interest expense (6,961) (6,961) (131,041)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Net income tax benefit (expense)","1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","$","expense","Net income tax benefit (expense)","(290,453)","","","","","","Net income tax benefit (expense) (290,453) (290,453) (2,807,806)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Net income tax benefit (expense)","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Inception-to-Date","$","expense","Net income tax benefit (expense)","(2,807,806)","","","","","","Net income tax benefit (expense) (290,453) (290,453) (2,807,806)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Net income tax benefit (expense)","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Year-to-Date","$","expense","Net income tax benefit (expense)","(290,453)","","","","","","Net income tax benefit (expense) (290,453) (290,453) (2,807,806)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Offering and organizational expenses","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Inception-to-Date","$","expense","Offering and organizational expenses","(59,460)","","","","","","Offering and organizational expenses - - (59,460)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Partnership expenses","1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","$","expense","Partnership expenses","(6,691)","","","","","","Partnership expenses (6,691) (6,691) (432,674)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Partnership expenses","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Inception-to-Date","$","expense","Partnership expenses","(432,674)","","","","","","Partnership expenses (6,691) (6,691) (432,674)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","cash_flow_observation","1","TABLE","","Statement of Partner’s Capital Account","Partnership expenses","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","Year-to-Date","$","expense","Partnership expenses","(6,691)","","","","","","Partnership expenses (6,691) (6,691) (432,674)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","ADJUDICATED","document_context","1","DOCUMENT","","Statement of Partner’s Capital Account","DOCUMENT","","1","document","Global Infrastructure Partners II-C, L.P.","","","","","Northumberland County Council","","","","","March 31, 2017","","","","","","","","","","","Statement of Partner’s Capital Account","actual","","A+B+ADJUDICATOR","RESOLVED"
