"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Distributions","Statement of Partner’s Capital Account","Cash proceeds","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","distribution","Cash proceeds","(18,024,049)","","","","","","Cash proceeds (82,258) (82,258) (18,024,049)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Distributions","Statement of Partner’s Capital Account","Cash proceeds","Year-to-Date 1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","","distribution","Cash proceeds","(82,258)","","","","","","Cash proceeds (82,258) (82,258) (18,024,049)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Distributions","Statement of Partner’s Capital Account","Cash proceeds","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","distribution","Cash proceeds","(82,258)","","","","","","Cash proceeds (82,258) (82,258) (18,024,049)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Income (loss) analysis","Statement of Partner’s Capital Account","Current income tax expense","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","expense","Current income tax expense","(2,758,235)","","","","","","Current income tax expense (55,321) (55,321) (2,758,235)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Income (loss) analysis","Statement of Partner’s Capital Account","Current income tax expense","Year-to-Date 1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","","expense","Current income tax expense","(55,321)","","","","","","Current income tax expense (55,321) (55,321) (2,758,235)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Income (loss) analysis","Statement of Partner’s Capital Account","Current income tax expense","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","expense","Current income tax expense","(55,321)","","","","","","Current income tax expense (55,321) (55,321) (2,758,235)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Income (loss) analysis","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","expense","Deferred income tax benefit (expense)","(49,571)","","","","","","Deferred income tax benefit (expense) (235,132) (235,132) (49,571)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Income (loss) analysis","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Year-to-Date 1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","","expense","Deferred income tax benefit (expense)","(235,132)","","","","","","Deferred income tax benefit (expense) (235,132) (235,132) (49,571)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Income (loss) analysis","Statement of Partner’s Capital Account","Deferred income tax benefit (expense)","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","expense","Deferred income tax benefit (expense)","(235,132)","","","","","","Deferred income tax benefit (expense) (235,132) (235,132) (49,571)","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For incentive capital contributions","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","contribution","For incentive capital contributions","222,551","","","","","","For incentive capital contributions 2,507 2,507 222,551","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For incentive capital contributions","Year-to-Date 1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","","contribution","For incentive capital contributions","2,507","","","","","","For incentive capital contributions 2,507 2,507 222,551","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For incentive capital contributions","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","contribution","For incentive capital contributions","2,507","","","","","","For incentive capital contributions 2,507 2,507 222,551","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For investments","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","contribution","For investments","39,441,622","","","","","","For investments 431,497 431,497 39,441,622","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For investments","Year-to-Date 1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","","contribution","For investments","431,497","","","","","","For investments 431,497 431,497 39,441,622","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For investments","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","contribution","For investments","431,497","","","","","","For investments 431,497 431,497 39,441,622","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For management fees","Inception-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","contribution","For management fees","3,506,093","","","","","","For management fees 135,338 135,338 3,506,093","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For management fees","Year-to-Date 1st Quarter 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","1st Quarter 2017","","contribution","For management fees","135,338","","","","","","For management fees 135,338 135,338 3,506,093","actual","","",""
"2026-08-22.2","SRC462","781662bf1c5ba4799d5da223c17c18d29a6a475934548a84c926ba38be788feb","PCAP","06-statements-and-economics","CORE","B","cash_flow_observation","1","TABLE","Contributions","Statement of Partner’s Capital Account","For management fees","Year-to-Date March 31, 2017","1","investor","Northumberland County Council","","","","","","","","","March 31, 2017","","March 31, 2017","","contribution","For management fees","135,338","","","","","","For management fees 135,338 135,338 3,506,093","actual","","",""
