"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","document_context","3","DOCUMENT","Foreword","DOCUMENT","DOCUMENT","","1","document","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","","Foreword","","","Foreword","actual","document identity","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","Foreword","Foreword","Environmental, social and governance (ESG) considerations are foundational to investment management – embedded in how we assess risk, identify opportunity, and deliver enduring value.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","Environmental, social and governance (ESG) considerations are foundational to investment management – embedded in how we assess risk, identify opportunity, and deliver enduring value.","","","Environmental, social and governance (ESG) considerations are foundational to investment","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","Foreword","Foreword","Stewardship is at the heart of how we invest – a long-term, purposeful approach built on transparency, accountability and respect for the responsibilities entrusted to us.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","Stewardship is at the heart of how we invest – a long-term, purposeful approach built on transparency, accountability and respect for the responsibilities entrusted to us.","","","Stewardship is at the heart of how we invest – a long-term, purposeful approach built on","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","Foreword","Foreword","We aim to embed sustainability practices more deeply across our organisation and to increase our focus on systemic risks to the financial system.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","We aim to embed sustainability practices more deeply across our organisation and to increase our focus on systemic risks to the financial system.","","","We aim to embed sustainability practices more deeply","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","Foreword","Foreword","We do this by voting on the shares we hold, engaging with companies, using our influence to support more sustainable and resilient outcomes, and being transparent.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","We do this by voting on the shares we hold, engaging with companies, using our influence to support more sustainable and resilient outcomes, and being transparent.","","","We do this by voting on the shares we hold, engaging with companies, using our influence","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","3","NARRATIVE","Foreword","Foreword","We have a well-established goal to incorporate sustainability considerations into investment decision-making and support the development of a sustainable financial system.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","We have a well-established goal to incorporate sustainability considerations into investment decision-making and support the development of a sustainable financial system.","","","our commitment to the long term. We have a well-established goal to incorporate","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","4","NARRATIVE","Foreword","Foreword","This report outlines how we’re putting that into practice – through our voting record, engagement priorities, collaborative initiatives, and our alignment with Aotearoa New Zealand’s Stewardship Code. The code remains a vital tool for raising standards and reinforcing sustainable investment across the market.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","This report outlines how we’re putting that into practice – through our voting record, engagement priorities, collaborative initiatives, and our alignment with Aotearoa New Zealand’s Stewardship Code. The code remains a vital tool for raising standards and reinforcing sustainable investment across the market.","","","This report outlines how we’re putting that into practice – through our voting record,","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","4","NARRATIVE","Foreword","Foreword","We remain committed to evolving our approach, addressing emerging challenges, and working with others to shape a more sustainable and resilient investment landscape.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","We remain committed to evolving our approach, addressing emerging challenges, and working with others to shape a more sustainable and resilient investment landscape.","","","We remain committed to evolving our approach, addressing emerging challenges, and working with others to shape a more","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","4","NARRATIVE","Foreword","Foreword","We view stewardship not as a compliance exercise, but as a practical lever for change over time – one that protects shareholder rights, and supports the overall health of the market.","","1","investor","Guardians of New Zealand Superannuation","","","","","","","","","","","","","","","","","stewardship_policy","We view stewardship not as a compliance exercise, but as a practical lever for change over time – one that protects shareholder rights, and supports the overall health of the market.","","","We view stewardship not as a compliance exercise, but as a practical lever for change over","actual","stewardship approach statement","",""
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","B","stewardship_policy","5","NARRATIVE","Introduction","PRI signatories commit to the following six principles:","Principle 1: We will incorporate ESG issues into investment analysis and decisionmaking processes.","","1","investor","PRI Principle 1","","","","","","","","","","","","","","","","","stewardship_policy","Principle 1: We will incorporate ESG issues into investment analysis and decisionmaking processes.","","","Principle 1: We will incorporate ESG issues into investment analysis and","actual","PRI stewardship principle","",""
