"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","1","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: bare cover title, no figures"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","2","NO_ELIGIBLE_DATA","YES","Contents","","0","0","NO_ELIGIBLE_REASON: table of contents, no bounded metric or policy statement"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","3","NO_ELIGIBLE_DATA","YES","Foreword","","0","0","NO_ELIGIBLE_REASON: foreword narrative, no bounded metric or policy statement"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","4","NO_ELIGIBLE_DATA","YES","Foreword","","0","0","NO_ELIGIBLE_REASON: foreword narrative, no bounded metric or policy statement"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","5","NO_ELIGIBLE_DATA","YES","Introduction","","0","0","NO_ELIGIBLE_REASON: PRI/Stewardship Code background narrative, no bounded metric in an allowed category"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","6","NO_ELIGIBLE_DATA","YES","GUARDIANS' PURPOSE | WHAT IS STEWARDSHIP?","","0","0","NO_ELIGIBLE_REASON: definitions and the external Stewardship Code's nine principle names, not NZ Super's own operative policy statements, no bounded metric"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","7","NO_ELIGIBLE_DATA","YES","OUR PURPOSE | OUR VISION | SUSTAINABLE FINANCE GOAL","","0","0","NO_ELIGIBLE_REASON: purpose and vision statements, no bounded metric or specific operative policy rule"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","8","NO_ELIGIBLE_DATA","YES","Policies | ROLES AND RESPONSIBILITIES","","0","0","NO_ELIGIBLE_REASON: names the policy documents that exist without stating their operative content, no bounded metric"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","9","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: staff biography and organisational-structure narrative, no bounded metric in an allowed category"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","10","NO_ELIGIBLE_DATA","YES","CONFLICTS OF INTEREST","","0","0","NO_ELIGIBLE_REASON: conflicts-of-interest process narrative, no bounded metric in an allowed category"
"2026-08-22.2","SRC339","515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e","Stewardship_Proxy_Report","07-institutional-mission","SECONDARY","A","11","NO_ELIGIBLE_DATA","YES","Incorporate","","0","0","NO_ELIGIBLE_REASON: ESG-integration process narrative, no bounded metric in an allowed category"
