"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","document_context","1","DOCUMENT","Alternatives Portfolio","","DOCUMENT","","1","document","Alternatives Portfolio","","","","","Oregon Public Employees Retirement Fund","Alternatives Portfolio","","","","September 30, 2022","","($ in millions)","","","","","","","","","Oregon Public Employees Retirement Fund Alternatives Portfolio As of September 30, 2022 ($ in millions)","actual","","A+B+ADJUDICATOR","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alinda Infrastructure Fund II","Capital Commitment","1","fund","Alinda Infrastructure Fund II","","","","","","","2008","","","September 30, 2022","","($ in millions)","commitment","Capital Commitment","$129.6","","","","","","2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alinda Infrastructure Fund II","Fair Market Value","1","fund","Alinda Infrastructure Fund II","","","","","","","2008","","","September 30, 2022","","($ in millions)","nav","Fair Market Value","$37.3","","","","","","2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alinda Infrastructure Fund II","IRR","1","fund","Alinda Infrastructure Fund II","","","","","","","2008","","","September 30, 2022","","","irr","IRR","1.9%","%","","","","","2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alinda Infrastructure Fund II","Total Capital Contributed","1","fund","Alinda Infrastructure Fund II","","","","","","","2008","","","September 30, 2022","","($ in millions)","paid_in_capital","Total Capital Contributed","$255.3","","","","","","2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alinda Infrastructure Fund II","Total Capital Distributed","1","fund","Alinda Infrastructure Fund II","","","","","","","2008","","","September 30, 2022","","($ in millions)","distribution","Total Capital Distributed","$240.9","","","","","","2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alinda Infrastructure Fund II","Total Value Multiple","1","fund","Alinda Infrastructure Fund II","","","","","","","2008","","","September 30, 2022","","","tvpi","Total Value Multiple","1.09x","x","","","","","2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alterna Core Capital Assets Fund II","Capital Commitment","1","fund","Alterna Core Capital Assets Fund II","","","","","","","2012","","","September 30, 2022","","($ in millions)","commitment","Capital Commitment","$100.0","","","","","","2012 Alterna Core Capital Assets Fund II $100.0 $165.5 $111.4 $71.9 1.11x 1.5% 3.5%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alterna Core Capital Assets Fund II","Fair Market Value","1","fund","Alterna Core Capital Assets Fund II","","","","","","","2012","","","September 30, 2022","","($ in millions)","nav","Fair Market Value","$71.9","","","","","","2012 Alterna Core Capital Assets Fund II $100.0 $165.5 $111.4 $71.9 1.11x 1.5% 3.5%","actual","","B","RESOLVED"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","fund_economics_observation","1","TABLE","Alternatives Portfolio","Alternatives Portfolio","Alterna Core Capital Assets Fund II","IRR","1","fund","Alterna Core Capital Assets Fund II","","","","","","","2012","","","September 30, 2022","","","irr","IRR","3.5%","%","","","","","2012 Alterna Core Capital Assets Fund II $100.0 $165.5 $111.4 $71.9 1.11x 1.5% 3.5%","actual","","B","RESOLVED"
