"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","document_context","1","DOCUMENT","Statement of Investment Performance Statistics and Independent Auditor’s Report","","DOCUMENT","","1","document","Statement of Investment Performance Statistics and Independent Auditor’s Report","","","","The University of Texas/Texas A&M Investment Management Company (UTIMCO)","The Board of Regents of The University of Texas System (UT Board)","","","","August 31, 2025","August 31, 2025","","","","","","","","","","","For the Year Ended August 31, 2025","actual","","A+B+ADJUDICATOR","RESOLVED","","","","",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Commodities","Intermediate Term Fund","1","fund","Intermediate Term Fund","Real Return","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","11.7%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Commodities - - UT 11.7% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Directional Hedge Funds","General Endowment Fund","1","fund","General Endowment Fund","Global Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","15.4%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Directional Hedge Funds UP 15.3% UG 15.4% UT 15.4% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Directional Hedge Funds","Intermediate Term Fund","1","fund","Intermediate Term Fund","Global Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","15.4%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Directional Hedge Funds UP 15.3% UG 15.4% UT 15.4% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Directional Hedge Funds","Permanent University Fund","1","fund","Permanent University Fund","Global Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","15.3%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Directional Hedge Funds UP 15.3% UG 15.4% UT 15.4% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Inflation-Linked Bonds","Intermediate Term Fund","1","fund","Intermediate Term Fund","Real Return","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","4.4%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Inflation-Linked Bonds UP - UG - UT 4.4% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Infrastructure","General Endowment Fund","1","fund","General Endowment Fund","Real Return","Infrastructure","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","15.4%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Infrastructure UT 15.4% UT 15.4% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Infrastructure","Permanent University Fund","1","fund","Permanent University Fund","Real Return","Infrastructure","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","15.4%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Infrastructure UT 15.4% UT 15.4% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Innovation & Disruption","General Endowment Fund","1","fund","General Endowment Fund","","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-13.5%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Innovation & Disruption UP -13.5% UG -13.5% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Innovation & Disruption","Permanent University Fund","1","fund","Permanent University Fund","","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-13.5%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Innovation & Disruption UP -13.5% UG -13.5% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Investment Grade Fixed Income","Intermediate Term Fund","1","fund","Intermediate Term Fund","Stable Value","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","3.5%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Investment Grade Fixed Income UP - UG - UT 3.5% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Long Treasuries","General Endowment Fund","1","fund","General Endowment Fund","Stable Value","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-4.0%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Long Treasuries UP -4.0% UG -4.0% UT -4.0% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Long Treasuries","Intermediate Term Fund","1","fund","Intermediate Term Fund","Stable Value","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-4.0%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Long Treasuries UP -4.0% UG -4.0% UT -4.0% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Long Treasuries","Permanent University Fund","1","fund","Permanent University Fund","Stable Value","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-4.0%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Long Treasuries UP -4.0% UG -4.0% UT -4.0% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Natural Resources","General Endowment Fund","1","fund","General Endowment Fund","Real Return","Natural Resources","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-6.1%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Natural Resources UT -6.1% UT -6.1% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Natural Resources","Permanent University Fund","1","fund","Permanent University Fund","Real Return","Natural Resources","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-6.1%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Natural Resources UT -6.1% UT -6.1% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Private Equity","General Endowment Fund","1","fund","General Endowment Fund","Private Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","7.3%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Private Equity UT 7.3% UT 7.3% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Private Equity","Permanent University Fund","1","fund","Permanent University Fund","Private Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","7.3%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Private Equity UT 7.3% UT 7.3% - - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Public Equity","General Endowment Fund","1","fund","General Endowment Fund","Global Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","17.1%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Public Equity UP 17.1% UG 17.1% UT 17.1% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Public Equity","Intermediate Term Fund","1","fund","Intermediate Term Fund","Global Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","17.1%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Public Equity UP 17.1% UG 17.1% UT 17.1% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Public Equity","Permanent University Fund","1","fund","Permanent University Fund","Global Equity","","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","17.1%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Public Equity UP 17.1% UG 17.1% UT 17.1% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Real Estate","General Endowment Fund","1","fund","General Endowment Fund","Real Return","Real Estate","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","3.1%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Real Estate UP 3.1% UG 3.1% UT -0.7% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","performance_observation","3","TABLE","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","Real Estate","Intermediate Term Fund","1","fund","Intermediate Term Fund","Real Return","Real Estate","","","","","","","August 31, 2025","August 31, 2025","For the Year Ended August 31, 2025","","return","Rate of Return","-0.7%","%","","","The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.","","Real Estate UP 3.1% UG 3.1% UT -0.7% - -","actual","","A+B+ADJUDICATOR","RESOLVED","2","modified_dietz","net","allocation_bucket",""
