"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","document_context","1","DOCUMENT","","STARWOOD REAL ESTATE INCOME TRUST, INC.","DOCUMENT","","1","document","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","","","","","","","","","","","","STARWOOD REAL ESTATE INCOME TRUST, INC.","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","1","TABLE","July 1, 2024 Transaction Price","July 1, 2024 Transaction Price","Class D","Transaction Price (per share)","1","other_printed_scope","Class D","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.50","","","","","","Class D $ 22.50","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","1","TABLE","July 1, 2024 Transaction Price","July 1, 2024 Transaction Price","Class I","Transaction Price (per share)","1","other_printed_scope","Class I","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.75","","","","","","Class I $ 22.75","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","1","TABLE","July 1, 2024 Transaction Price","July 1, 2024 Transaction Price","Class S","Transaction Price (per share)","1","other_printed_scope","Class S","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.94","","","","","","Class S $ 22.94","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","1","TABLE","July 1, 2024 Transaction Price","July 1, 2024 Transaction Price","Class T","Transaction Price (per share)","1","other_printed_scope","Class T","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.95","","","","","","Class T $ 22.95","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","valuation_observation","1","NARRATIVE","July 1, 2024 Transaction Price","July 1, 2024 Transaction Price","Transaction price equals NAV per share","","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","","method","Transaction price equals NAV per share","equal to such class’s NAV per share as of May 31, 2024","","","","","","transaction price for each of our share classes is equal to such class’s NAV per share as of May 31, 2024.","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","valuation_observation","1","NARRATIVE","May 31, 2024 NAV Per Share","May 31, 2024 NAV Per Share","Board-approved valuation guidelines","","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","","oversight","Board-approved valuation guidelines","approved by our board of directors","","","","","","NAV per share is calculated in accordance with the valuation guidelines that have been approved by our board of directors.","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","valuation_observation","1","NARRATIVE","May 31, 2024 NAV Per Share","May 31, 2024 NAV Per Share","NAV advisor responsibility","","1","service_provider","Advisor","","","","","","","","","","May 31, 2024","","","valuer","NAV advisor responsibility","ultimately responsible for determining our NAV","","","","","","The Advisor is ultimately responsible for determining our NAV.","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","valuation_observation","1","NARRATIVE","May 31, 2024 NAV Per Share","May 31, 2024 NAV Per Share","NAV per share calculation","","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","","method","NAV per share calculation","calculated in accordance with the valuation guidelines","","","","","","NAV per share is calculated in accordance with the valuation guidelines that have been approved by our board of directors.","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","valuation_observation","1","NARRATIVE","May 31, 2024 NAV Per Share","May 31, 2024 NAV Per Share","NAV update frequency","","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","","frequency","NAV update frequency","updated as of the last calendar day of each month","","","","","","Our NAV per share, which is updated as of the last calendar day of each month, is posted on our website at www.starwoodNAV.reit.","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","2","TABLE","Components of NAV","Components of NAV","Accrued stockholder servicing fees","May 31, 2024","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Accrued stockholder servicing fees","(3,253)","","","","","","Accrued stockholder servicing fees (1) (3,253)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","2","TABLE","Components of NAV","Components of NAV","Cash and cash equivalents","May 31, 2024","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Cash and cash equivalents","308,679","","","","","","Cash and cash equivalents 308,679","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","2","TABLE","Components of NAV","Components of NAV","Debt obligations","May 31, 2024","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Debt obligations","(12,564,489)","","","","","","Debt obligations (12,564,489)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","B","nav_observation","2","TABLE","Components of NAV","Components of NAV","Investments in real estate","May 31, 2024","1","fund","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Investments in real estate","$22,364,153","","","","","","Investments in real estate $ 22,364,153","actual","","",""
