"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status"
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","document_context","1","DOCUMENT","","Supplement No. 4 to the Prospectus","DOCUMENT","","1","document","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","","","","","","","","","","STARWOOD REAL ESTATE INCOME TRUST, INC. SUPPLEMENT NO. 4 DATED JUNE 14, 2024","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","1","TABLE","","Transaction Price (per share)","Class D","Transaction Price (per share)","1","other_printed_scope","Class D","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.50","","","","","","Class D $ 22.50","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","1","TABLE","","Transaction Price (per share)","Class I","Transaction Price (per share)","1","other_printed_scope","Class I","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.75","","","","","","Class I $ 22.75","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","1","TABLE","","Transaction Price (per share)","Class S","Transaction Price (per share)","1","other_printed_scope","Class S","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.94","","","","","","Class S $ 22.94","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","1","TABLE","","Transaction Price (per share)","Class T","Transaction Price (per share)","1","other_printed_scope","Class T","","","","","","","","","","July 1, 2024","","","transaction_price","Transaction Price (per share)","$22.95","","","","","","Class T $ 22.95","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Accrued stockholder servicing fees","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Accrued stockholder servicing fees","(3,253)","","","","","","Accrued stockholder servicing fees (1) (3,253)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Cash and cash equivalents","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Cash and cash equivalents","308,679","","","","","","Cash and cash equivalents 308,679","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Debt obligations","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Debt obligations","(12,564,489)","","","","","","Debt obligations (12,564,489)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Investments in real estate","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Investments in real estate","$22,364,153","","","","","","Investments in real estate $ 22,364,153","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Investments in real estate debt","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Investments in real estate debt","1,026,650","","","","","","Investments in real estate debt 1,026,650","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Management fee payable","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Management fee payable","(8,125)","","","","","","Management fee payable (8,125)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Net asset value","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav","Net asset value","$9,694,639","","","","","","Net asset value $ 9,694,639","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Non-controlling interests in consolidated joint ventures","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Non-controlling interests in consolidated joint ventures","(79,257)","","","","","","Non-controlling interests in consolidated joint ventures (79,257)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Number of outstanding shares/units","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","shares_units","Number of outstanding shares/units","424,836","","","","","","Number of outstanding shares/units 424,836","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Other assets","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Other assets","714,964","","","","","","Other assets 714,964","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Other liabilities","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Other liabilities","(1,723,327)","","","","","","Other liabilities (1,723,327)","actual","","",""
"2026-08-22.2","SRC247","6fd8c243900f1595c3cdb0b4b5e44eacac39db50a5f75d39d13626fd3a8ed5e0","NAV_Statement","06-statements-and-economics","CORE","A","nav_observation","2","TABLE","","Components of NAV May 31, 2024","Restricted cash","Components of NAV May 31, 2024","1","reporting_entity","Starwood Real Estate Income Trust, Inc.","","","","","","","","","","May 31, 2024","","($ and shares/units in thousands)","nav_component","Restricted cash","225,469","","","","","","Restricted cash 225,469","actual","","",""
